"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
11,30,30,70,"Ottenbach (ZH)","Les habitants d'Ottenbach s'opposent à l'initiative sur la neutralité par 70 pour cent des voix. Ottenbach a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Ottenbach_COA.svg/250px-CHE_Ottenbach_COA.svg.png"
12,39.7,39.7,60.3,"Rifferswil (ZH)","Les habitants de Rifferswil s'opposent à l'initiative sur la neutralité par 60,3 pour cent des voix. Rifferswil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/CHE_Rifferswil_COA.svg/250px-CHE_Rifferswil_COA.svg.png"
13,58.9,58.9,41.1,"Stallikon (ZH)","A Stallikon, les habitants disent oui à 58,9 pour cent à l'initiative sur la neutralité. Stallikon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Stallikon_COA.svg/250px-CHE_Stallikon_COA.svg.png"
14,34.5,34.5,65.5,"Wettswil am Albis (ZH)","L'initiative sur la neutralité est refusée à 65,5 pour cent à Wettswil am Albis. Wettswil am Albis a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/CHE_Wettswil_am_Albis_COA.svg/250px-CHE_Wettswil_am_Albis_COA.svg.png"
22,26.2,26.2,73.8,"Benken (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Benken (ZH). Ils ont refusé le texte à 73,8 pour cent. Benken (ZH) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/CHE_Benken_COA.svg/250px-CHE_Benken_COA.svg.png"
23,57.3,57.3,42.7,"Berg am Irchel (ZH)","Les habitants de Berg am Irchel acceptent à 57,3 pour cent l'initiative sur la neutralité. Berg am Irchel a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Berg_am_Irchel_COA.svg/250px-CHE_Berg_am_Irchel_COA.svg.png"
24,16.4,16.4,83.6,"Buch am Irchel (ZH)","C'est non à l'initiative sur la neutralité à Buch am Irchel. Les habitants ont refusé le texte à 83,6 pour cent. Buch am Irchel a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Buch_am_Irchel_COA.svg/250px-CHE_Buch_am_Irchel_COA.svg.png"
25,26.7,26.7,73.3,"Dachsen (ZH)","C'est non à l'initiative sur la neutralité à Dachsen. Les habitants ont refusé le texte à 73,3 pour cent. Dachsen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Dachsen_COA.svg/330px-CHE_Dachsen_COA.svg.png"
26,55.7,55.7,44.3,"Dorf (ZH)","L'initiative sur la neutralité est approuvée à Dorf par 55,7 pour cent des votants. Dorf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Dorf_COA.svg/250px-CHE_Dorf_COA.svg.png"
27,53.8,53.8,46.2,"Feuerthalen (ZH)","Les habitants de Feuerthalen acceptent à 53,8 pour cent l'initiative sur la neutralité. Feuerthalen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Feuerthalen_COA.svg/250px-CHE_Feuerthalen_COA.svg.png"
28,69.7,69.7,30.3,"Flaach (ZH)","La population de Flaach approuve à 69,7 pour cent l'initiative sur la neutralité. Flaach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Flaach_COA.svg/250px-CHE_Flaach_COA.svg.png"
29,41.1,41.1,58.9,"Flurlingen (ZH)","L'initiative sur la neutralité n'a pas convaincu à Flurlingen. Les citoyens de la commune ont refusé le texte à 58,9 pour cent. Flurlingen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/CHE_Flurlingen_COA.svg/250px-CHE_Flurlingen_COA.svg.png"
31,51.1,51.1,48.9,"Henggart (ZH)","Les habitants de Henggart acceptent à 51,1 pour cent l'initiative sur la neutralité. Henggart a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/CHE_Henggart_COA.svg/250px-CHE_Henggart_COA.svg.png"
33,34.6,34.6,65.4,"Kleinandelfingen (ZH)","Les habitants de Kleinandelfingen s'opposent à l'initiative sur la neutralité par 65,4 pour cent des voix. Kleinandelfingen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Kleinandelfingen_COA.svg/250px-CHE_Kleinandelfingen_COA.svg.png"
34,67.4,67.4,32.6,"Laufen-Uhwiesen (ZH)","Les habitants de Laufen-Uhwiesen acceptent à 67,4 pour cent l'initiative sur la neutralité. Laufen-Uhwiesen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Laufen-Uhwiesen_COA.svg/250px-CHE_Laufen-Uhwiesen_COA.svg.png"
35,72.7,72.7,27.3,"Marthalen (ZH)","Marthalen dit oui à 72,7 pour cent à l'initiative sur la neutralité. Marthalen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Marthalen_COA.svg/250px-CHE_Marthalen_COA.svg.png"
37,87.4,87.4,12.6,"Ossingen (ZH)","L'initiative sur la neutralité passe la rampe avec 87,4 pour cent de oui à Ossingen. Ossingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ossingen_COA.svg/250px-CHE_Ossingen_COA.svg.png"
38,67.5,67.5,32.5,"Rheinau (ZH)","La population de Rheinau approuve à 67,5 pour cent l'initiative sur la neutralité. Rheinau a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/CHE_Rheinau_COA.svg/250px-CHE_Rheinau_COA.svg.png"
39,32,32,68,"Thalheim an der Thur (ZH)","L'initiative sur la neutralité est refusée à 68 pour cent à Thalheim an der Thur. Thalheim an der Thur a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Thalheim_COA.svg/250px-CHE_Thalheim_COA.svg.png"
40,93.9,93.9,6.1,"Trüllikon (ZH)","Les habitants de Trüllikon soutiennent à 93,9 pour cent l'initiative sur la neutralité. Trüllikon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Tr%C3%BCllikon_COA.svg/250px-CHE_Tr%C3%BCllikon_COA.svg.png"
41,46.6,46.6,53.4,"Truttikon (ZH)","A Truttikon, les citoyens rejettent à 53,4 pour cent l'initiative sur la neutralité. Truttikon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Truttikon_COA.svg/250px-CHE_Truttikon_COA.svg.png"
43,46,46,54,"Volken (ZH)","La population de Volken rejette à 54 pour cent des voix l'initiative sur la neutralité. Volken a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Volken_COA.svg/250px-CHE_Volken_COA.svg.png"
51,28.6,28.6,71.4,"Bachenbülach (ZH)","C'est non à l'initiative sur la neutralité à Bachenbülach. Les habitants ont refusé le texte à 71,4 pour cent. Bachenbülach a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Bachenb%C3%BClach_COA.svg/250px-CHE_Bachenb%C3%BClach_COA.svg.png"
52,40.7,40.7,59.3,"Bassersdorf (ZH)","A Bassersdorf, les citoyens rejettent à 59,3 pour cent l'initiative sur la neutralité. Bassersdorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Bassersdorf_COA.svg/250px-CHE_Bassersdorf_COA.svg.png"
53,50.1,50.1,49.9,"Bülach (ZH)","L'initiative sur la neutralité passe la rampe avec 50,1 pour cent de oui à Bülach. Bülach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_B%C3%BClach_COA.svg/250px-CHE_B%C3%BClach_COA.svg.png"
54,53.3,53.3,46.7,"Dietlikon (ZH)","Les habitants de Dietlikon soutiennent à 53,3 pour cent l'initiative sur la neutralité. Dietlikon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Dietlikon_COA.svg/250px-CHE_Dietlikon_COA.svg.png"
55,44.9,44.9,55.1,"Eglisau (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Eglisau. Ils ont refusé le texte à 55,1 pour cent. Eglisau a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Eglisau_COA.svg/250px-CHE_Eglisau_COA.svg.png"
56,63.9,63.9,36.1,"Embrach (ZH)","La population d'Embrach approuve à 63,9 pour cent l'initiative sur la neutralité. Embrach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Embrach_COA.svg/250px-CHE_Embrach_COA.svg.png"
57,54.8,54.8,45.2,"Freienstein-Teufen (ZH)","Freienstein-Teufen dit oui à 54,8 pour cent à l'initiative sur la neutralité. Freienstein-Teufen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/CHE_Freienstein-Teufen_COA.svg/250px-CHE_Freienstein-Teufen_COA.svg.png"
58,55.6,55.6,44.4,"Glattfelden (ZH)","A Glattfelden, les habitants disent oui à 55,6 pour cent à l'initiative sur la neutralité. Glattfelden a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Glattfelden_COA.svg/250px-CHE_Glattfelden_COA.svg.png"
59,23.1,23.1,76.9,"Hochfelden (ZH)","A Hochfelden, les citoyens rejettent à 76,9 pour cent l'initiative sur la neutralité. Hochfelden a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Hochfelden_COA.svg/250px-CHE_Hochfelden_COA.svg.png"
60,64.4,64.4,35.6,"Höri (ZH)","A Höri, les habitants disent oui à 64,4 pour cent à l'initiative sur la neutralité. Höri a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_H%C3%B6ri_COA.svg/250px-CHE_H%C3%B6ri_COA.svg.png"
61,85.1,85.1,14.9,"Hüntwangen (ZH)","L'initiative sur la neutralité est approuvée à Hüntwangen par 85,1 pour cent des votants. Hüntwangen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_H%C3%BCntwangen_COA.svg/250px-CHE_H%C3%BCntwangen_COA.svg.png"
62,73,73,27,"Kloten (ZH)","L'initiative sur la neutralité est approuvée à Kloten par 73 pour cent des votants. Kloten a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Kloten_Brand_Mark.svg/500px-CHE_Kloten_Brand_Mark.svg.png"
63,50.8,50.8,49.2,"Lufingen (ZH)","A Lufingen, les habitants disent oui à 50,8 pour cent à l'initiative sur la neutralité. Lufingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Lufingen_COA.svg/250px-CHE_Lufingen_COA.svg.png"
64,62.6,62.6,37.4,"Nürensdorf (ZH)","L'initiative sur la neutralité est approuvée à Nürensdorf par 62,6 pour cent des votants. Nürensdorf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_N%C3%BCrensdorf_COA.svg/250px-CHE_N%C3%BCrensdorf_COA.svg.png"
65,52,52,48,"Oberembrach (ZH)","L'initiative sur la neutralité passe la rampe avec 52 pour cent de oui à Oberembrach. Oberembrach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/CHE_Oberembrach_COA.svg/250px-CHE_Oberembrach_COA.svg.png"
66,50.8,50.8,49.2,"Opfikon (ZH)","Les habitants d'Opfikon acceptent à 50,8 pour cent l'initiative sur la neutralité. Opfikon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Opfikon_COA.svg/250px-CHE_Opfikon_COA.svg.png"
67,61.4,61.4,38.6,"Rafz (ZH)","Les habitants de Rafz soutiennent à 61,4 pour cent l'initiative sur la neutralité. Rafz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/CHE_Rafz_COA.svg/250px-CHE_Rafz_COA.svg.png"
68,56.4,56.4,43.6,"Rorbas (ZH)","L'initiative sur la neutralité est approuvée à Rorbas par 56,4 pour cent des votants. Rorbas a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/CHE_Rorbas_COA.svg/250px-CHE_Rorbas_COA.svg.png"
69,81.8,81.8,18.2,"Wallisellen (ZH)","La population de Wallisellen approuve à 81,8 pour cent l'initiative sur la neutralité. Wallisellen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_Wallisellen_COA.svg/250px-CHE_Wallisellen_COA.svg.png"
70,81.8,81.8,18.2,"Wasterkingen (ZH)","A Wasterkingen, les habitants disent oui à 81,8 pour cent à l'initiative sur la neutralité. Wasterkingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Wasterkingen_COA.svg/250px-CHE_Wasterkingen_COA.svg.png"
71,41.3,41.3,58.7,"Wil (ZH)","A Wil (ZH), les citoyens rejettent à 58,7 pour cent l'initiative sur la neutralité. Wil (ZH) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Wil_ZH_COA.svg/250px-CHE_Wil_ZH_COA.svg.png"
72,57.1,57.1,42.9,"Winkel (ZH)","Les habitants de Winkel acceptent à 57,1 pour cent l'initiative sur la neutralité. Winkel a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Winkel_COA.svg/330px-CHE_Winkel_COA.svg.png"
81,80.3,80.3,19.7,"Bachs (ZH)","L'initiative sur la neutralité est approuvée à Bachs par 80,3 pour cent des votants. Bachs a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Bachs_COA.svg/250px-CHE_Bachs_COA.svg.png"
82,59.7,59.7,40.3,"Boppelsen (ZH)","La population de Boppelsen approuve à 59,7 pour cent l'initiative sur la neutralité. Boppelsen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Boppelsen_COA.svg/330px-CHE_Boppelsen_COA.svg.png"
83,82.8,82.8,17.2,"Buchs (ZH)","La population de Buchs (ZH) approuve à 82,8 pour cent l'initiative sur la neutralité. Buchs (ZH) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Buchs_COA.svg/250px-CHE_Buchs_COA.svg.png"
84,13.2,13.2,86.8,"Dällikon (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Dällikon. Ils ont refusé le texte à 86,8 pour cent. Dällikon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_D%C3%A4llikon_COA.svg/250px-CHE_D%C3%A4llikon_COA.svg.png"
85,52,52,48,"Dänikon (ZH)","La population de Dänikon approuve à 52 pour cent l'initiative sur la neutralité. Dänikon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_D%C3%A4nikon_COA.svg/250px-CHE_D%C3%A4nikon_COA.svg.png"
86,39.9,39.9,60.1,"Dielsdorf (ZH)","A Dielsdorf, les citoyens rejettent à 60,1 pour cent l'initiative sur la neutralité. Dielsdorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Dielsdorf_COA.svg/250px-CHE_Dielsdorf_COA.svg.png"
87,48.5,48.5,51.5,"Hüttikon (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Hüttikon. Ils ont refusé le texte à 51,5 pour cent. Hüttikon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_H%C3%BCttikon_COA.svg/250px-CHE_H%C3%BCttikon_COA.svg.png"
88,81,81,19,"Neerach (ZH)","Les habitants de Neerach soutiennent à 81 pour cent l'initiative sur la neutralité. Neerach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Neerach_COA.svg/250px-CHE_Neerach_COA.svg.png"
89,3.8,3.8,96.2,"Niederglatt (ZH)","L'initiative sur la neutralité n'a pas convaincu à Niederglatt. Les citoyens de la commune ont refusé le texte à 96,2 pour cent. Niederglatt a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Niederglatt_COA.svg/250px-CHE_Niederglatt_COA.svg.png"
90,94.4,94.4,5.6,"Niederhasli (ZH)","L'initiative sur la neutralité est approuvée à Niederhasli par 94,4 pour cent des votants. Niederhasli a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Niederhasli_COA_%28side%29.svg/250px-CHE_Niederhasli_COA_%28side%29.svg.png"
91,58.9,58.9,41.1,"Niederweningen (ZH)","Les habitants de Niederweningen acceptent à 58,9 pour cent l'initiative sur la neutralité. Niederweningen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Niederweningen_COA.svg/250px-CHE_Niederweningen_COA.svg.png"
92,37,37,63,"Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative sur la neutralité par 63 pour cent des voix. Oberglatt a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Oberglatt_COA.svg/250px-CHE_Oberglatt_COA.svg.png"
93,14.9,14.9,85.1,"Oberweningen (ZH)","L'initiative sur la neutralité est refusée à 85,1 pour cent à Oberweningen. Oberweningen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Oberweningen_COA.svg/250px-CHE_Oberweningen_COA.svg.png"
94,33.2,33.2,66.8,"Otelfingen (ZH)","Les habitants d'Otelfingen s'opposent à l'initiative sur la neutralité par 66,8 pour cent des voix. Otelfingen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Otelfingen_COA.svg/250px-CHE_Otelfingen_COA.svg.png"
95,98,98,2,"Regensberg (ZH)","Les habitants de Regensberg soutiennent à 98 pour cent l'initiative sur la neutralité. Regensberg a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Regensberg_COA.svg/250px-CHE_Regensberg_COA.svg.png"
96,32.8,32.8,67.2,"Regensdorf (ZH)","C'est non à l'initiative sur la neutralité à Regensdorf. Les habitants ont refusé le texte à 67,2 pour cent. Regensdorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Wappen_Regensberg.svg/500px-Wappen_Regensberg.svg.png"
97,45.9,45.9,54.1,"Rümlang (ZH)","L'initiative sur la neutralité est refusée à 54,1 pour cent à Rümlang. Rümlang a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_R%C3%BCmlang_COA.svg/250px-CHE_R%C3%BCmlang_COA.svg.png"
98,45.9,45.9,54.1,"Schleinikon (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Schleinikon. Ils ont refusé le texte à 54,1 pour cent. Schleinikon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Schleinikon_COA.svg/250px-CHE_Schleinikon_COA.svg.png"
99,61.4,61.4,38.6,"Schöfflisdorf (ZH)","La population de Schöfflisdorf approuve à 61,4 pour cent l'initiative sur la neutralité. Schöfflisdorf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_Sch%C3%B6fflisdorf_COA.svg/250px-CHE_Sch%C3%B6fflisdorf_COA.svg.png"
100,2.1,2.1,97.9,"Stadel (ZH)","Les habitants de Stadel s'opposent à l'initiative sur la neutralité par 97,9 pour cent des voix. Stadel a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Stadel_COA.svg/250px-CHE_Stadel_COA.svg.png"
101,18.8,18.8,81.2,"Steinmaur (ZH)","L'initiative sur la neutralité est refusée à 81,2 pour cent à Steinmaur. Steinmaur a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f3/CHE_Steinmaur_COA.svg/250px-CHE_Steinmaur_COA.svg.png"
102,41.2,41.2,58.8,"Weiach (ZH)","C'est non à l'initiative sur la neutralité à Weiach. Les habitants ont refusé le texte à 58,8 pour cent. Weiach a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Weiach_COA.svg/250px-CHE_Weiach_COA.svg.png"
111,32.5,32.5,67.5,"Bäretswil (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Bäretswil. Ils ont refusé le texte à 67,5 pour cent. Bäretswil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_B%C3%A4retswil_COA.svg/960px-CHE_B%C3%A4retswil_COA.svg.png"
112,37.8,37.8,62.2,"Bubikon (ZH)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Bubikon. Ils ont refusé le texte à 62,2 pour cent. Bubikon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Bubikon_COA.svg/250px-CHE_Bubikon_COA.svg.png"
113,49.9,49.9,50.1,"Dürnten (ZH)","L'initiative sur la neutralité n'a pas convaincu à Dürnten. Les citoyens de la commune ont refusé le texte à 50,1 pour cent. Dürnten a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_D%C3%BCrnten_COA.svg/250px-CHE_D%C3%BCrnten_COA.svg.png"
114,47.2,47.2,52.8,"Fischenthal (ZH)","Les habitants de Fischenthal s'opposent à l'initiative sur la neutralité par 52,8 pour cent des voix. Fischenthal a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fischenthal_COA.svg/250px-CHE_Fischenthal_COA.svg.png"
115,71.8,71.8,28.2,"Gossau (ZH)","Les habitants de Gossau (ZH) soutiennent à 71,8 pour cent l'initiative sur la neutralité. Gossau (ZH) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Gossau_ZH_COA.svg/250px-CHE_Gossau_ZH_COA.svg.png"
