"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
2045,53.7,53.7,46.3,"Vallon (FR)","Vallon dit oui à 53,7 pour cent à l'initiative sur la neutralité. Vallon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Vallon_COA.svg/500px-CHE_Vallon_COA.svg.png"
2050,64.4,64.4,35.6,"Les Montets (FR)","Les habitants des Montets soutiennent à 64,4 pour cent l'initiative sur la neutralité. Les Montets a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Les_Montets_COA.svg/250px-CHE_Les_Montets_COA.svg.png"
2051,24.1,24.1,75.9,"Delley-Portalban (FR)","La population de Delley-Portalban rejette à 75,9 pour cent des voix l'initiative sur la neutralité. Delley-Portalban a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Delley-Portalban_COA.svg/500px-CHE_Delley-Portalban_COA.svg.png"
2053,38.5,38.5,61.5,"Belmont-Broye (FR)","L'initiative sur la neutralité n'a pas convaincu à Belmont-Broye. Les citoyens de la commune ont refusé le texte à 61,5 pour cent. Belmont-Broye a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/CHE_Belmont-Broye_COA.svg/500px-CHE_Belmont-Broye_COA.svg.png"
2054,52.5,52.5,47.5,"Estavayer (FR)","L'initiative sur la neutralité est approuvée à Estavayer par 52,5 pour cent des votants. Estavayer a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Estavayer_COA.svg/250px-CHE_Estavayer_COA.svg.png"
2055,13.8,13.8,86.2,"Cheyres-Châbles (FR)","C'est non à l'initiative sur la neutralité à Cheyres-Châbles. Les habitants ont refusé le texte à 86,2 pour cent. Cheyres-Châbles a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Cheyres-Ch%C3%A2bles_COA.svg/250px-CHE_Cheyres-Ch%C3%A2bles_COA.svg.png"
2056,92.5,92.5,7.5,"Fétigny-Ménières (FR)","L'initiative sur la neutralité passe la rampe avec 92,5 pour cent de oui à Fétigny-Ménières. Fétigny-Ménières a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg/500px-CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg.png"
2063,69.6,69.6,30.4,"Billens-Hennens (FR)","La population de Billens-Hennens approuve à 69,6 pour cent l'initiative sur la neutralité. Billens-Hennens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Billens-Hennens_COA.svg/250px-CHE_Billens-Hennens_COA.svg.png"
2067,49.2,49.2,50.8,"Le Châtelard (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens du Châtelard. Ils ont refusé le texte à 50,8 pour cent. Le Châtelard a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Le_Ch%C3%A2telard_FR_COA.svg/500px-CHE_Le_Ch%C3%A2telard_FR_COA.svg.png"
2068,29,29,71,"Châtonnaye (FR)","C'est non à l'initiative sur la neutralité à Châtonnaye. Les habitants ont refusé le texte à 71 pour cent. Châtonnaye a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Ch%C3%A2tonnaye-coat_of_arms.svg/500px-Ch%C3%A2tonnaye-coat_of_arms.svg.png"
2079,66.7,66.7,33.3,"Grangettes (FR)","Les habitants de Grangettes acceptent à 66,7 pour cent l'initiative sur la neutralité. Grangettes a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Grangettes-coat_of_arms.svg/500px-Grangettes-coat_of_arms.svg.png"
2086,75.1,75.1,24.9,"Massonnens (FR)","Les habitants de Massonnens acceptent à 75,1 pour cent l'initiative sur la neutralité. Massonnens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Massonnens_COA.svg/500px-CHE_Massonnens_COA.svg.png"
2087,73.8,73.8,26.2,"Mézières (FR)","Les habitants de Mézières (FR) soutiennent à 73,8 pour cent l'initiative sur la neutralité. Mézières (FR) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg/500px-M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg.png"
2096,99.4,99.4,0.6,"Romont (FR)","A Romont (FR), les habitants disent oui à 99,4 pour cent à l'initiative sur la neutralité. L'initiative a récolté le plus grand pourcentage de oui du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Romont_FR_COA.svg/500px-CHE_Romont_FR_COA.svg.png"
2097,45.9,45.9,54.1,"Rue (FR)","L'initiative sur la neutralité n'a pas convaincu à Rue. Les citoyens de la commune ont refusé le texte à 54,1 pour cent. Rue a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Rue_COA.svg/500px-CHE_Rue_COA.svg.png"
2099,16.8,16.8,83.2,"Siviriez (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Siviriez. Ils ont refusé le texte à 83,2 pour cent. Siviriez a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Siviriez_COA.svg/960px-CHE_Siviriez_COA.svg.png"
2102,90.2,90.2,9.8,"Ursy (FR)","L'initiative sur la neutralité est approuvée à Ursy par 90,2 pour cent des votants. Ursy a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Ursy_COA.svg/960px-CHE_Ursy_COA.svg.png"
2113,37,37,63,"Vuisternens-devant-Romont (FR)","L'initiative sur la neutralité n'a pas convaincu à Vuisternens-devant-Romont. Les citoyens de la commune ont refusé le texte à 63 pour cent. Vuisternens-devant-Romont a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Vuisternens-devant-Romont_COA.svg/250px-CHE_Vuisternens-devant-Romont_COA.svg.png"
2114,23,23,77,"Villorsonnens (FR)","L'initiative sur la neutralité n'a pas convaincu à Villorsonnens. Les citoyens de la commune ont refusé le texte à 77 pour cent. Villorsonnens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Villorsonnens_COA.svg/500px-CHE_Villorsonnens_COA.svg.png"
2115,92.2,92.2,7.8,"Torny (FR)","L'initiative sur la neutralité est approuvée à Torny par 92,2 pour cent des votants. Torny a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Torny-coat_of_arms.svg/500px-Torny-coat_of_arms.svg.png"
2117,12.6,12.6,87.4,"Villaz (FR)","L'initiative sur la neutralité n'a pas convaincu à Villaz. Les citoyens de la commune ont refusé le texte à 87,4 pour cent. Villaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Villaz_FR_COA.svg/500px-CHE_Villaz_FR_COA.svg.png"
2121,33.3,33.3,66.7,"Haut-Intyamon (FR)","L'initiative sur la neutralité est refusée à 66,7 pour cent à Haut-Intyamon. Haut-Intyamon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Haut-Intyamon-coat_of_arms.svg/500px-Haut-Intyamon-coat_of_arms.svg.png"
2122,75.3,75.3,24.7,"Pont-en-Ogoz (FR)","Pont-en-Ogoz dit oui à 75,3 pour cent à l'initiative sur la neutralité. Pont-en-Ogoz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Blason_ville_ch_Pont-en-Ogoz.svg/960px-Blason_ville_ch_Pont-en-Ogoz.svg.png"
2123,12.2,12.2,87.8,"Botterens (FR)","L'initiative sur la neutralité est refusée à 87,8 pour cent à Botterens. Botterens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Botterens_COA.svg/960px-CHE_Botterens_COA.svg.png"
2124,43.5,43.5,56.5,"Broc (FR)","Les habitants de Broc s'opposent à l'initiative sur la neutralité par 56,5 pour cent des voix. Broc a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Broc_COA.svg/500px-CHE_Broc_COA.svg.png"
2125,6.9,6.9,93.1,"Bulle (FR)","L'initiative sur la neutralité n'a pas convaincu à Bulle. Les citoyens de la commune ont refusé le texte à 93,1 pour cent. Bulle a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_Bulle_COA.svg/500px-CHE_Bulle_COA.svg.png"
2128,76.1,76.1,23.9,"Châtel-sur-Montsalvens (FR)","Les habitants de Châtel-sur-Montsalvens soutiennent à 76,1 pour cent l'initiative sur la neutralité. Châtel-sur-Montsalvens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg/500px-CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg.png"
2129,38.3,38.3,61.7,"Corbières (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Corbières. Ils ont refusé le texte à 61,7 pour cent. Corbières a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Corbi%C3%A8res_COA.svg/960px-CHE_Corbi%C3%A8res_COA.svg.png"
2130,93,93,7,"Crésuz (FR)","Crésuz dit oui à 93 pour cent à l'initiative sur la neutralité. Crésuz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Cr%C3%A9suz-coat_of_arms.svg/500px-Cr%C3%A9suz-coat_of_arms.svg.png"
2131,58.2,58.2,41.8,"Echarlens (FR)","A Echarlens, les habitants disent oui à 58,2 pour cent à l'initiative sur la neutralité. Echarlens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Echarlens_COA.svg/960px-CHE_Echarlens_COA.svg.png"
2134,60.4,60.4,39.6,"Grandvillard (FR)","L'initiative sur la neutralité passe la rampe avec 60,4 pour cent de oui à Grandvillard. Grandvillard a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Grandvillard-coat_of_arms.svg/500px-Grandvillard-coat_of_arms.svg.png"
2135,40.7,40.7,59.3,"Gruyères (FR)","C'est non à l'initiative sur la neutralité à Gruyères. Les habitants ont refusé le texte à 59,3 pour cent. Gruyères a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Gruy%C3%A8res_COA.svg/500px-CHE_Gruy%C3%A8res_COA.svg.png"
2137,97.8,97.8,2.2,"Hauteville (FR)","Hauteville dit oui à 97,8 pour cent à l'initiative sur la neutralité. Hauteville a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Hauteville-coat_of_arms.svg/500px-Hauteville-coat_of_arms.svg.png"
2138,36.8,36.8,63.2,"Bellegarde (FR)","A Bellegarde, les citoyens rejettent à 63,2 pour cent l'initiative sur la neutralité. Bellegarde a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Wappen_Jaun.svg/500px-Wappen_Jaun.svg.png"
2140,52.8,52.8,47.2,"Marsens (FR)","L'initiative sur la neutralité passe la rampe avec 52,8 pour cent de oui à Marsens. Marsens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Marsens_COA.svg/250px-CHE_Marsens_COA.svg.png"
2143,53,53,47,"Morlon (FR)","L'initiative sur la neutralité est approuvée à Morlon par 53 pour cent des votants. Morlon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Morlon-coat_of_arms.svg/500px-Morlon-coat_of_arms.svg.png"
2145,33.5,33.5,66.5,"Le Pâquier (FR)","Les habitants du Pâquier (FR) s'opposent à l'initiative sur la neutralité par 66,5 pour cent des voix. Le Pâquier (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Le_P%C3%A2quier_COA.svg/500px-CHE_Le_P%C3%A2quier_COA.svg.png"
2147,37.4,37.4,62.6,"Pont-la-Ville (FR)","L'initiative sur la neutralité est refusée à 62,6 pour cent à Pont-la-Ville. Pont-la-Ville a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Wappen_Freiburg_matt.svg/500px-Wappen_Freiburg_matt.svg.png"
2148,55.4,55.4,44.6,"Riaz (FR)","L'initiative sur la neutralité passe la rampe avec 55,4 pour cent de oui à Riaz. Riaz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Riaz-coat_of_arms.svg/500px-Riaz-coat_of_arms.svg.png"
2149,54.1,54.1,45.9,"La Roche (FR)","Les habitants de La Roche soutiennent à 54,1 pour cent l'initiative sur la neutralité. La Roche a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/La_Roche-coat_of_arms.svg/500px-La_Roche-coat_of_arms.svg.png"
2152,54.7,54.7,45.3,"Sâles (FR)","A Sâles, les habitants disent oui à 54,7 pour cent à l'initiative sur la neutralité. Sâles a dit oui à l'initiative, tout comme le canton.","https://upload.wikimedia.org/wikipedia/commons/3/39/S%C3%A2les_Blason.png"
2153,34.1,34.1,65.9,"Sorens (FR)","L'initiative sur la neutralité n'a pas convaincu à Sorens. Les citoyens de la commune ont refusé le texte à 65,9 pour cent. Sorens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Sorens-coat_of_arms.svg/500px-Sorens-coat_of_arms.svg.png"
2155,1.4,1.4,98.6,"Vaulruz (FR)","Les habitants de Vaulruz s'opposent à l'initiative sur la neutralité par 98,6 pour cent des voix. L'initiative a récolté le plus grand pourcentage de non du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Vaulruz-coat_of_arms.svg/500px-Vaulruz-coat_of_arms.svg.png"
2160,14.9,14.9,85.1,"Vuadens (FR)","A Vuadens, les citoyens rejettent à 85,1 pour cent l'initiative sur la neutralité. Vuadens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Vuadens-coat_of_arms.svg/500px-Vuadens-coat_of_arms.svg.png"
2162,52.2,52.2,47.8,"Bas-Intyamon (FR)","Les habitants de Bas-Intyamon soutiennent à 52,2 pour cent l'initiative sur la neutralité. Bas-Intyamon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Bas-Intyamon_COA.svg/500px-CHE_Bas-Intyamon_COA.svg.png"
2163,74.5,74.5,25.5,"Val-de-Charmey (FR)","L'initiative sur la neutralité est approuvée à Val-de-Charmey par 74,5 pour cent des votants. Val-de-Charmey a dit oui à l'initiative, tout comme le canton.","https://upload.wikimedia.org/wikipedia/commons/5/52/Val-de-Charmey_Blason.png"
2173,52,52,48,"Autigny (FR)","A Autigny, les habitants disent oui à 52 pour cent à l'initiative sur la neutralité. Autigny a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Autigny_COA.svg/960px-CHE_Autigny_COA.svg.png"
2174,44.9,44.9,55.1,"Avry (FR)","C'est non à l'initiative sur la neutralité à Avry. Les habitants ont refusé le texte à 55,1 pour cent. Avry a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Avry_COA.svg/500px-CHE_Avry_COA.svg.png"
2175,70.2,70.2,29.8,"Belfaux (FR)","La population de Belfaux approuve à 70,2 pour cent l'initiative sur la neutralité. Belfaux a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Belfaux_COA.svg/500px-CHE_Belfaux_COA.svg.png"
2177,66.2,66.2,33.8,"Chénens (FR)","L'initiative sur la neutralité passe la rampe avec 66,2 pour cent de oui à Chénens. Chénens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ch%C3%A9nens_COA.svg/960px-CHE_Ch%C3%A9nens_COA.svg.png"
2183,61,61,39,"Corminboeuf (FR)","Corminboeuf dit oui à 61 pour cent à l'initiative sur la neutralité. Corminboeuf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Corminboeuf_COA.svg/500px-CHE_Corminboeuf_COA.svg.png"
2186,46.6,46.6,53.4,"Cottens (FR)","Les habitants de Cottens (FR) s'opposent à l'initiative sur la neutralité par 53,4 pour cent des voix. Cottens (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Cottens_FR_COA.svg/960px-CHE_Cottens_FR_COA.svg.png"
2194,1.6,1.6,98.4,"Ferpicloz (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Ferpicloz. Ils ont refusé le texte à 98,4 pour cent. Ferpicloz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Ferpicloz-coat_of_arms.svg/500px-Ferpicloz-coat_of_arms.svg.png"
2196,51.9,51.9,48.1,"Fribourg (FR)","Fribourg dit oui à 51,9 pour cent à l'initiative sur la neutralité. Fribourg a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_District_de_la_Sarine_COA.svg/500px-CHE_District_de_la_Sarine_COA.svg.png"
2197,93.8,93.8,6.2,"Givisiez (FR)","L'initiative sur la neutralité passe la rampe avec 93,8 pour cent de oui à Givisiez. Givisiez a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Givisiez_COA.svg/500px-CHE_Givisiez_COA.svg.png"
2198,32.5,32.5,67.5,"Granges-Paccot (FR)","A Granges-Paccot, les citoyens rejettent à 67,5 pour cent l'initiative sur la neutralité. Granges-Paccot a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Granges-Paccot-coat_of_arms.svg/500px-Granges-Paccot-coat_of_arms.svg.png"
2206,31,31,69,"Marly (FR)","A Marly, les citoyens rejettent à 69 pour cent l'initiative sur la neutralité. Marly a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Marly_FR_COA.svg/960px-CHE_Marly_FR_COA.svg.png"
2208,13.4,13.4,86.6,"Matran (FR)","L'initiative sur la neutralité est refusée à 86,6 pour cent à Matran. Matran a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Matran_COA.svg/500px-CHE_Matran_COA.svg.png"
2211,4.2,4.2,95.8,"Neyruz (FR)","L'initiative sur la neutralité n'a pas convaincu à Neyruz (FR). Les citoyens de la commune ont refusé le texte à 95,8 pour cent. Neyruz (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Neyruz-coat_of_arms.svg/500px-Neyruz-coat_of_arms.svg.png"
2216,33,33,67,"Pierrafortscha (FR)","Les habitants de Pierrafortscha s'opposent à l'initiative sur la neutralité par 67 pour cent des voix. Pierrafortscha a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Pierrafortscha-coat_of_arms.svg/500px-Pierrafortscha-coat_of_arms.svg.png"
2220,18.9,18.9,81.1,"Le Mouret (FR)","La population du Mouret rejette à 81,1 pour cent des voix l'initiative sur la neutralité. Le Mouret a dit non à l'initiative, contrairement à son canton.","https://upload.wikimedia.org/wikipedia/commons/c/ce/GW-FR-Le-Mouret.png"
2226,51.8,51.8,48.2,"Treyvaux (FR)","Treyvaux dit oui à 51,8 pour cent à l'initiative sur la neutralité. Treyvaux a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Treyvaux-coat_of_arms.svg/500px-Treyvaux-coat_of_arms.svg.png"
2228,49.5,49.5,50.5,"Villars-sur-Glâne (FR)","A Villars-sur-Glâne, les citoyens rejettent à 50,5 pour cent l'initiative sur la neutralité. Villars-sur-Glâne a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/CHE_Villars-sur-Gl%C3%A2ne_COA.svg/500px-CHE_Villars-sur-Gl%C3%A2ne_COA.svg.png"
2230,41.9,41.9,58.1,"Villarsel-sur-Marly (FR)","C'est non à l'initiative sur la neutralité à Villarsel-sur-Marly. Les habitants ont refusé le texte à 58,1 pour cent. Villarsel-sur-Marly a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Villarsel-sur-Marly-coat_of_arms.svg/500px-Villarsel-sur-Marly-coat_of_arms.svg.png"
2233,60.9,60.9,39.1,"Hauterive (FR)","Hauterive (FR) dit oui à 60,9 pour cent à l'initiative sur la neutralité. Hauterive (FR) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Hauterive-FR-coat_of_arms.svg/500px-Hauterive-FR-coat_of_arms.svg.png"
2234,54.1,54.1,45.9,"La Brillaz (FR)","La Brillaz dit oui à 54,1 pour cent à l'initiative sur la neutralité. La Brillaz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_La_Brillaz_COA.svg/960px-CHE_La_Brillaz_COA.svg.png"
2235,48.1,48.1,51.9,"La Sonnaz (FR)","L'initiative sur la neutralité est refusée à 51,9 pour cent à La Sonnaz. La Sonnaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/La_Sonnaz-coat_of_arms.svg/500px-La_Sonnaz-coat_of_arms.svg.png"
2236,18.4,18.4,81.6,"Gibloux (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Gibloux. Ils ont refusé le texte à 81,6 pour cent. Gibloux a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Gibloux_COA.svg/500px-CHE_Gibloux_COA.svg.png"
2237,52.2,52.2,47.8,"Prez (FR)","Les habitants de Prez soutiennent à 52,2 pour cent l'initiative sur la neutralité. Prez a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Prez_COA.svg/500px-CHE_Prez_COA.svg.png"
2238,44.8,44.8,55.2,"Bois-d'Amont (FR)","Les habitants de Bois-d'Amont s'opposent à l'initiative sur la neutralité par 55,2 pour cent des voix. Bois-d'Amont a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Bois-d%E2%80%99Amont-blazon.svg/250px-Bois-d%E2%80%99Amont-blazon.svg.png"
