"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
6025,23.9,23.9,76.1,"Vétroz (VS)","L'initiative sur la neutralité n'a pas convaincu à Vétroz. Les citoyens de la commune ont refusé le texte à 76,1 pour cent. Vétroz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_V%C3%A9troz_COA.svg/500px-CHE_V%C3%A9troz_COA.svg.png"
6032,72,72,28,"Bourg-Saint-Pierre (VS)","L'initiative sur la neutralité est approuvée à Bourg-Saint-Pierre par 72 pour cent des votants. Bourg-Saint-Pierre a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Bourg-Saint-Pierre_COA.svg/500px-CHE_Bourg-Saint-Pierre_COA.svg.png"
6033,54.4,54.4,45.6,"Liddes (VS)","La population de Liddes approuve à 54,4 pour cent l'initiative sur la neutralité. Liddes a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Liddes_COA.svg/500px-CHE_Liddes_COA.svg.png"
6034,39.9,39.9,60.1,"Orsières (VS)","L'initiative sur la neutralité n'a pas convaincu à Orsières. Les citoyens de la commune ont refusé le texte à 60,1 pour cent. Orsières a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Orsi%C3%A8res_COA.svg/500px-CHE_Orsi%C3%A8res_COA.svg.png"
6035,67.6,67.6,32.4,"Sembrancher (VS)","A Sembrancher, les habitants disent oui à 67,6 pour cent à l'initiative sur la neutralité. Sembrancher a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Sembrancher_COA.svg/500px-CHE_Sembrancher_COA.svg.png"
6037,81.3,81.3,18.7,"Val de Bagnes (VS)","L'initiative sur la neutralité passe la rampe avec 81,3 pour cent de oui à Val de Bagnes. Val de Bagnes a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Val_de_Bagnes_COA.svg/500px-CHE_Val_de_Bagnes_COA.svg.png"
6052,19.9,19.9,80.1,"Bellwald (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Bellwald. Ils ont refusé le texte à 80,1 pour cent. Bellwald a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Bellwald_COA.svg/500px-CHE_Bellwald_COA.svg.png"
6054,48.6,48.6,51.4,"Binn (VS)","Les habitants de Binn s'opposent à l'initiative sur la neutralité par 51,4 pour cent des voix. Binn a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Binn_COA.svg/500px-CHE_Binn_COA.svg.png"
6056,83.6,83.6,16.4,"Ernen (VS)","A Ernen, les habitants disent oui à 83,6 pour cent à l'initiative sur la neutralité. Ernen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Ernen_COA_alt.svg/500px-CHE_Ernen_COA_alt.svg.png"
6057,43.1,43.1,56.9,"Fiesch (VS)","A Fiesch, les citoyens rejettent à 56,9 pour cent l'initiative sur la neutralité. Fiesch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Fiesch_COA.svg/500px-CHE_Fiesch_COA.svg.png"
6058,72.7,72.7,27.3,"Fieschertal (VS)","L'initiative sur la neutralité passe la rampe avec 72,7 pour cent de oui à Fieschertal. Fieschertal a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Fieschertal_COA.svg/500px-CHE_Fieschertal_COA.svg.png"
6061,58.4,58.4,41.6,"Lax (VS)","Lax dit oui à 58,4 pour cent à l'initiative sur la neutralité. Lax a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/CHE_Lax_COA.svg/500px-CHE_Lax_COA.svg.png"
6076,45.7,45.7,54.3,"Obergoms (VS)","L'initiative sur la neutralité est refusée à 54,3 pour cent à Obergoms. Obergoms a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Obergoms_COA.svg/500px-CHE_Obergoms_COA.svg.png"
6077,94.6,94.6,5.4,"Goms (VS)","Goms dit oui à 94,6 pour cent à l'initiative sur la neutralité. Goms a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Goms_COA.svg/500px-CHE_Goms_COA.svg.png"
6082,76.8,76.8,23.2,"Ayent (VS)","L'initiative sur la neutralité est approuvée à Ayent par 76,8 pour cent des votants. Ayent a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Ayent_COA.svg/500px-CHE_Ayent_COA.svg.png"
6083,93.4,93.4,6.6,"Evolène (VS)","Les habitants d'Evolène soutiennent à 93,4 pour cent l'initiative sur la neutralité. Evolène a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Evol%C3%A8ne_COA.svg/500px-CHE_Evol%C3%A8ne_COA.svg.png"
6084,49.6,49.6,50.4,"Hérémence (VS)","Les habitants de Hérémence s'opposent à l'initiative sur la neutralité par 50,4 pour cent des voix. Hérémence a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/H%C3%A9r%C3%A9mence-blazon.svg/250px-H%C3%A9r%C3%A9mence-blazon.svg.png"
6087,46.4,46.4,53.6,"Saint-Martin (VS)","Les habitants de Saint-Martin (VS) s'opposent à l'initiative sur la neutralité par 53,6 pour cent des voix. Saint-Martin (VS) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Saint-Martin_COA.svg/500px-CHE_Saint-Martin_COA.svg.png"
6089,34.1,34.1,65.9,"Vex (VS)","Les habitants de Vex s'opposent à l'initiative sur la neutralité par 65,9 pour cent des voix. Vex a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Vex-blazon.svg/250px-Vex-blazon.svg.png"
6090,62.2,62.2,37.8,"Mont-Noble (VS)","La population de Mont-Noble approuve à 62,2 pour cent l'initiative sur la neutralité. Mont-Noble a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Mont-Noble_COA.svg/500px-CHE_Mont-Noble_COA.svg.png"
6101,54.1,54.1,45.9,"Agarn (VS)","L'initiative sur la neutralité passe la rampe avec 54,1 pour cent de oui à Agarn. Agarn a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Agarn_COA.svg/500px-CHE_Agarn_COA.svg.png"
6102,89.2,89.2,10.8,"Albinen (VS)","Albinen dit oui à 89,2 pour cent à l'initiative sur la neutralité. Albinen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Albinen_COA_alt.svg/500px-CHE_Albinen_COA_alt.svg.png"
6104,42.6,42.6,57.4,"Ergisch (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Ergisch. Ils ont refusé le texte à 57,4 pour cent. Ergisch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ergisch_COA.svg/500px-CHE_Ergisch_COA.svg.png"
6109,22.6,22.6,77.4,"Inden (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Inden. Ils ont refusé le texte à 77,4 pour cent. Inden a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Inden_COA.svg/500px-CHE_Inden_COA.svg.png"
6110,74,74,26,"Loèche (VS)","Les habitants de Loèche soutiennent à 74 pour cent l'initiative sur la neutralité. Loèche a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Leuk_COA.svg/500px-CHE_Leuk_COA.svg.png"
6111,47.1,47.1,52.9,"Loèche-les-Bains (VS)","C'est non à l'initiative sur la neutralité à Loèche-les-Bains. Les habitants ont refusé le texte à 52,9 pour cent. Loèche-les-Bains a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Leukerbad_COA.svg/500px-CHE_Leukerbad_COA.svg.png"
6112,37.3,37.3,62.7,"Oberems (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Oberems. Ils ont refusé le texte à 62,7 pour cent. Oberems a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Oberems_COA.svg/500px-CHE_Oberems_COA.svg.png"
6113,26,26,74,"Salquenen (VS)","Les habitants de Salquenen s'opposent à l'initiative sur la neutralité par 74 pour cent des voix. Salquenen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Salgesch_COA.svg/500px-CHE_Salgesch_COA.svg.png"
6116,42.9,42.9,57.1,"Varone (VS)","Les habitants de Varone s'opposent à l'initiative sur la neutralité par 57,1 pour cent des voix. Varone a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Varen_COA.svg/500px-CHE_Varen_COA.svg.png"
6117,44.8,44.8,55.2,"Guttet-Feschel (VS)","L'initiative sur la neutralité est refusée à 55,2 pour cent à Guttet-Feschel. Guttet-Feschel a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/GuttetFeschel-blazon.svg/250px-GuttetFeschel-blazon.svg.png"
6118,25.4,25.4,74.6,"Gampel-Bratsch (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Gampel-Bratsch. Ils ont refusé le texte à 74,6 pour cent. Gampel-Bratsch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Gampel-Bratsch_COA.svg/500px-CHE_Gampel-Bratsch_COA.svg.png"
6119,73.7,73.7,26.3,"Turtmann-Unterems (VS)","L'initiative sur la neutralité passe la rampe avec 73,7 pour cent de oui à Turtmann-Unterems. Turtmann-Unterems a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Wappen_Wallis_matt.svg/500px-Wappen_Wallis_matt.svg.png"
6131,55.4,55.4,44.6,"Bovernier (VS)","Les habitants de Bovernier acceptent à 55,4 pour cent l'initiative sur la neutralité. Bovernier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Bovernier_COA.svg/500px-CHE_Bovernier_COA.svg.png"
6133,78.5,78.5,21.5,"Fully (VS)","Fully dit oui à 78,5 pour cent à l'initiative sur la neutralité. Fully a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Fully_COA.svg/500px-CHE_Fully_COA.svg.png"
6134,97.2,97.2,2.8,"Isérables (VS)","Les habitants d'Isérables soutiennent à 97,2 pour cent l'initiative sur la neutralité. L'initiative a récolté le plus grand pourcentage de oui du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/CHE_Is%C3%A9rables_COA.svg/500px-CHE_Is%C3%A9rables_COA.svg.png"
6135,42.7,42.7,57.3,"Leytron (VS)","C'est non à l'initiative sur la neutralité à Leytron. Les habitants ont refusé le texte à 57,3 pour cent. Leytron a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Leytron_COA.svg/500px-CHE_Leytron_COA.svg.png"
6136,80.2,80.2,19.8,"Martigny (VS)","Les habitants de Martigny soutiennent à 80,2 pour cent l'initiative sur la neutralité. Martigny a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Martigny_COA.svg/500px-CHE_Martigny_COA.svg.png"
6137,40.4,40.4,59.6,"Martigny-Combe (VS)","La population de Martigny-Combe rejette à 59,6 pour cent des voix l'initiative sur la neutralité. Martigny-Combe a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Martigny-Combe_COA.svg/500px-CHE_Martigny-Combe_COA.svg.png"
6139,66.2,66.2,33.8,"Riddes (VS)","L'initiative sur la neutralité passe la rampe avec 66,2 pour cent de oui à Riddes. Riddes a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/CHE_Riddes_COA.svg/500px-CHE_Riddes_COA.svg.png"
6140,0.5,0.5,99.5,"Saillon (VS)","C'est non à l'initiative sur la neutralité à Saillon. Les habitants ont refusé le texte à 99,5 pour cent. Saillon a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saillon_COA.svg/500px-CHE_Saillon_COA.svg.png"
6141,60,60,40,"Saxon (VS)","L'initiative sur la neutralité est approuvée à Saxon par 60 pour cent des votants. Saxon a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Saxon_COA.svg/500px-CHE_Saxon_COA.svg.png"
6142,50.1,50.1,49.9,"Trient (VS)","La population de Trient approuve à 50,1 pour cent l'initiative sur la neutralité. Trient a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Trient_COA.svg/500px-CHE_Trient_COA.svg.png"
6151,31.6,31.6,68.4,"Champéry (VS)","La population de Champéry rejette à 68,4 pour cent des voix l'initiative sur la neutralité. Champéry a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Champ%C3%A9ry_COA.svg/500px-CHE_Champ%C3%A9ry_COA.svg.png"
6152,47.6,47.6,52.4,"Collombey-Muraz (VS)","C'est non à l'initiative sur la neutralité à Collombey-Muraz. Les habitants ont refusé le texte à 52,4 pour cent. Collombey-Muraz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Collombey-Muraz_COA.svg/500px-CHE_Collombey-Muraz_COA.svg.png"
6153,1.4,1.4,98.6,"Monthey (VS)","A Monthey, les citoyens rejettent à 98,6 pour cent l'initiative sur la neutralité. Monthey a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Monthey_COA.svg/500px-CHE_Monthey_COA.svg.png"
6154,58.5,58.5,41.5,"Port-Valais (VS)","L'initiative sur la neutralité est approuvée à Port-Valais par 58,5 pour cent des votants. Port-Valais a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Port-Valais_Coat_of_Arms.svg/330px-Port-Valais_Coat_of_Arms.svg.png"
6155,66,66,34,"Saint-Gingolph (VS)","A Saint-Gingolph, les habitants disent oui à 66 pour cent à l'initiative sur la neutralité. Saint-Gingolph a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Saint-Gingolph_COA.svg/500px-CHE_Saint-Gingolph_COA.svg.png"
6156,49.1,49.1,50.9,"Troistorrents (VS)","L'initiative sur la neutralité est refusée à 50,9 pour cent à Troistorrents. Troistorrents a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Troistorrents_COA.svg/500px-CHE_Troistorrents_COA.svg.png"
6157,25.5,25.5,74.5,"Val-d'Illiez (VS)","La population de Val-d'Illiez rejette à 74,5 pour cent des voix l'initiative sur la neutralité. Val-d'Illiez a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Val-d%27Illiez_COA.svg/500px-CHE_Val-d%27Illiez_COA.svg.png"
6158,50.6,50.6,49.4,"Vionnaz (VS)","L'initiative sur la neutralité est approuvée à Vionnaz par 50,6 pour cent des votants. Vionnaz a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vionnaz_COA.svg/500px-CHE_Vionnaz_COA.svg.png"
6159,13.5,13.5,86.5,"Vouvry (VS)","La population de Vouvry rejette à 86,5 pour cent des voix l'initiative sur la neutralité. Vouvry a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Vouvry_COA.svg/500px-CHE_Vouvry_COA.svg.png"
6172,58,58,42,"Bister (VS)","Bister dit oui à 58 pour cent à l'initiative sur la neutralité. Bister a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/CHE_Bister_COA.svg/500px-CHE_Bister_COA.svg.png"
6173,26.5,26.5,73.5,"Bitsch (VS)","La population de Bitsch rejette à 73,5 pour cent des voix l'initiative sur la neutralité. Bitsch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Bitsch_COA.svg/500px-CHE_Bitsch_COA.svg.png"
6177,40.1,40.1,59.9,"Grengiols (VS)","La population de Grengiols rejette à 59,9 pour cent des voix l'initiative sur la neutralité. Grengiols a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Grengiols_COA.svg/500px-CHE_Grengiols_COA.svg.png"
6181,71.5,71.5,28.5,"Riederalp (VS)","L'initiative sur la neutralité passe la rampe avec 71,5 pour cent de oui à Riederalp. Riederalp a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Riederalp_COA.svg/500px-CHE_Riederalp_COA.svg.png"
6191,79,79,21,"Ausserberg (VS)","A Ausserberg, les habitants disent oui à 79 pour cent à l'initiative sur la neutralité. Ausserberg a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Ausserberg_COA.svg/500px-CHE_Ausserberg_COA.svg.png"
6192,47.5,47.5,52.5,"Blatten (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Blatten. Ils ont refusé le texte à 52,5 pour cent. Blatten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Blatten_COA.svg/500px-CHE_Blatten_COA.svg.png"
6193,57.1,57.1,42.9,"Bürchen (VS)","L'initiative sur la neutralité passe la rampe avec 57,1 pour cent de oui à Bürchen. Bürchen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_B%C3%BCrchen_COA_alt.svg/500px-CHE_B%C3%BCrchen_COA_alt.svg.png"
6194,38.1,38.1,61.9,"Eischoll (VS)","A Eischoll, les citoyens rejettent à 61,9 pour cent l'initiative sur la neutralité. Eischoll a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Eischoll_COA.svg/500px-CHE_Eischoll_COA.svg.png"
6195,4.3,4.3,95.7,"Ferden (VS)","La population de Ferden rejette à 95,7 pour cent des voix l'initiative sur la neutralité. Ferden a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Ferden_COA.svg/500px-CHE_Ferden_COA.svg.png"
6197,22.8,22.8,77.2,"Kippel (VS)","A Kippel, les citoyens rejettent à 77,2 pour cent l'initiative sur la neutralité. Kippel a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Kippel_COA.svg/500px-CHE_Kippel_COA.svg.png"
6198,63.4,63.4,36.6,"Niedergesteln (VS)","Niedergesteln dit oui à 63,4 pour cent à l'initiative sur la neutralité. Niedergesteln a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Niedergesteln_COA.svg/500px-CHE_Niedergesteln_COA.svg.png"
6199,43.5,43.5,56.5,"Rarogne (VS)","L'initiative sur la neutralité est refusée à 56,5 pour cent à Rarogne. Rarogne a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Raron_COA.svg/500px-CHE_Raron_COA.svg.png"
6201,48,48,52,"Unterbäch (VS)","Les habitants d'Unterbäch s'opposent à l'initiative sur la neutralité par 52 pour cent des voix. Unterbäch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Unterb%C3%A4ch_COA_alt.svg/500px-CHE_Unterb%C3%A4ch_COA_alt.svg.png"
6202,56.1,56.1,43.9,"Wiler (Lötschen) (VS)","L'initiative sur la neutralité est approuvée à Wiler (Lötschen) par 56,1 pour cent des votants. Wiler (Lötschen) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Wiler_COA.svg/500px-CHE_Wiler_COA.svg.png"
6203,53.2,53.2,46.8,"Mörel-Filet (VS)","Mörel-Filet dit oui à 53,2 pour cent à l'initiative sur la neutralité. Mörel-Filet a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Moerel-Filet_COA.svg/500px-CHE_Moerel-Filet_COA.svg.png"
6204,52.5,52.5,47.5,"Steg-Hohtenn (VS)","Les habitants de Steg-Hohtenn soutiennent à 52,5 pour cent l'initiative sur la neutralité. Steg-Hohtenn a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Steg-Hohtenn_COA.svg/500px-CHE_Steg-Hohtenn_COA.svg.png"
6205,43.5,43.5,56.5,"Bettmeralp (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Bettmeralp. Ils ont refusé le texte à 56,5 pour cent. Bettmeralp a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Betten_COA.svg/500px-CHE_Betten_COA.svg.png"
6211,47,47,53,"Collonges (VS)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Collonges. Ils ont refusé le texte à 53 pour cent. Collonges a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Collonges_COA.svg/500px-CHE_Collonges_COA.svg.png"
6212,34.8,34.8,65.2,"Dorénaz (VS)","L'initiative sur la neutralité n'a pas convaincu à Dorénaz. Les citoyens de la commune ont refusé le texte à 65,2 pour cent. Dorénaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Dor%C3%A9naz-blazon.svg/250px-Dor%C3%A9naz-blazon.svg.png"
6213,61.5,61.5,38.5,"Evionnaz (VS)","A Evionnaz, les habitants disent oui à 61,5 pour cent à l'initiative sur la neutralité. Evionnaz a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Evionnaz_COA.svg/500px-CHE_Evionnaz_COA.svg.png"
6214,56.5,56.5,43.5,"Finhaut (VS)","L'initiative sur la neutralité passe la rampe avec 56,5 pour cent de oui à Finhaut. Finhaut a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Finhaut_COA.svg/500px-CHE_Finhaut_COA.svg.png"
