"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
354,61.4,61.4,38.6,"Kirchlindach (BE)","L'initiative sur la neutralité passe la rampe avec 61,4 pour cent de oui à Kirchlindach. Kirchlindach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Kirchlindach_COA.svg/500px-CHE_Kirchlindach_COA.svg.png"
355,24.8,24.8,75.2,"Köniz (BE)","L'initiative sur la neutralité n'a pas convaincu à Köniz. Les citoyens de la commune ont refusé le texte à 75,2 pour cent. Köniz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_K%C3%B6niz_COA.svg/960px-CHE_K%C3%B6niz_COA.svg.png"
356,79.1,79.1,20.9,"Muri bei Bern (BE)","Muri bei Bern dit oui à 79,1 pour cent à l'initiative sur la neutralité. Muri bei Bern a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Muri_bei_Bern_COA.svg/500px-CHE_Muri_bei_Bern_COA.svg.png"
357,85.9,85.9,14.1,"Oberbalm (BE)","Les habitants d'Oberbalm soutiennent à 85,9 pour cent l'initiative sur la neutralité. Oberbalm a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Oberbalm_COA.svg/500px-CHE_Oberbalm_COA.svg.png"
358,66.5,66.5,33.5,"Stettlen (BE)","L'initiative sur la neutralité passe la rampe avec 66,5 pour cent de oui à Stettlen. Stettlen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Stettlen_COA.svg/500px-CHE_Stettlen_COA.svg.png"
359,53.6,53.6,46.4,"Vechigen (BE)","La population de Vechigen approuve à 53,6 pour cent l'initiative sur la neutralité. Vechigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Vechigen_COA.svg/500px-CHE_Vechigen_COA.svg.png"
360,9.9,9.9,90.1,"Wohlen bei Bern (BE)","Les habitants de Wohlen bei Bern s'opposent à l'initiative sur la neutralité par 90,1 pour cent des voix. Wohlen bei Bern a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Wohlen_bei_Bern_COA.svg/500px-CHE_Wohlen_bei_Bern_COA.svg.png"
361,52,52,48,"Zollikofen (BE)","L'initiative sur la neutralité est approuvée à Zollikofen par 52 pour cent des votants. Zollikofen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Zollikofen_COA.svg/500px-CHE_Zollikofen_COA.svg.png"
362,14.3,14.3,85.7,"Ittigen (BE)","La population d'Ittigen rejette à 85,7 pour cent des voix l'initiative sur la neutralité. Ittigen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Ittigen_COA.svg/960px-CHE_Ittigen_COA.svg.png"
363,69.3,69.3,30.7,"Ostermundigen (BE)","La population d'Ostermundigen approuve à 69,3 pour cent l'initiative sur la neutralité. Ostermundigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ostermundigen_COA.svg/500px-CHE_Ostermundigen_COA.svg.png"
371,49.8,49.8,50.2,"Bienne (BE)","Les habitants de Bienne s'opposent à l'initiative sur la neutralité par 50,2 pour cent des voix. Bienne a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Biel_COA.svg/960px-CHE_Biel_COA.svg.png"
372,27.5,27.5,72.5,"Evilard (BE)","L'initiative sur la neutralité n'a pas convaincu à Evilard. Les citoyens de la commune ont refusé le texte à 72,5 pour cent. Evilard a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Evilard_COA.svg/500px-CHE_Evilard_COA.svg.png"
381,87.2,87.2,12.8,"Arch (BE)","L'initiative sur la neutralité passe la rampe avec 87,2 pour cent de oui à Arch. Arch a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Arch_COA.svg/500px-CHE_Arch_COA.svg.png"
382,97.6,97.6,2.4,"Büetigen (BE)","A Büetigen, les habitants disent oui à 97,6 pour cent à l'initiative sur la neutralité. Büetigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_B%C3%BCetigen_COA.svg/500px-CHE_B%C3%BCetigen_COA.svg.png"
383,70.9,70.9,29.1,"Büren an der Aare (BE)","Les habitants de Büren an der Aare acceptent à 70,9 pour cent l'initiative sur la neutralité. Büren an der Aare a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_B%C3%BCren_an_der_Aare_COA.svg/500px-CHE_B%C3%BCren_an_der_Aare_COA.svg.png"
385,34.1,34.1,65.9,"Diessbach bei Büren (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Diessbach bei Büren. Ils ont refusé le texte à 65,9 pour cent. Diessbach bei Büren a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Diessbach_bei_B%C3%BCren_COA.svg/500px-CHE_Diessbach_bei_B%C3%BCren_COA.svg.png"
386,57.5,57.5,42.5,"Dotzigen (BE)","Les habitants de Dotzigen soutiennent à 57,5 pour cent l'initiative sur la neutralité. Dotzigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Dotzigen_BE_COA.svg/500px-CHE_Dotzigen_BE_COA.svg.png"
387,44,44,56,"Longeau (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Longeau. Ils ont refusé le texte à 56 pour cent. Longeau a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Lengnau_BE_COA.svg/500px-CHE_Lengnau_BE_COA.svg.png"
388,44.8,44.8,55.2,"Leuzigen (BE)","La population de Leuzigen rejette à 55,2 pour cent des voix l'initiative sur la neutralité. Leuzigen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Leuzigen_COA.svg/500px-CHE_Leuzigen_COA.svg.png"
390,19.1,19.1,80.9,"Meinisberg (BE)","L'initiative sur la neutralité n'a pas convaincu à Meinisberg. Les citoyens de la commune ont refusé le texte à 80,9 pour cent. Meinisberg a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Meinisberg_COA.svg/500px-CHE_Meinisberg_COA.svg.png"
391,38.6,38.6,61.4,"Oberwil bei Büren (BE)","La population d'Oberwil bei Büren rejette à 61,4 pour cent des voix l'initiative sur la neutralité. Oberwil bei Büren a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Oberwil_bei_B%C3%BCren_COA.svg/960px-CHE_Oberwil_bei_B%C3%BCren_COA.svg.png"
392,0.5,0.5,99.5,"Perles (BE)","L'initiative sur la neutralité est refusée à 99,5 pour cent à Perles. L'initiative a récolté le plus grand pourcentage de non du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Pieterlen_COA.svg/500px-CHE_Pieterlen_COA.svg.png"
393,41.3,41.3,58.7,"Rüti bei Büren (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Rüti bei Büren. Ils ont refusé le texte à 58,7 pour cent. Rüti bei Büren a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg/500px-CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg.png"
394,53.7,53.7,46.3,"Wengi (BE)","La population de Wengi approuve à 53,7 pour cent l'initiative sur la neutralité. Wengi a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Wengi_COA.svg/500px-CHE_Wengi_COA.svg.png"
401,55.1,55.1,44.9,"Aefligen (BE)","Les habitants d'Aefligen soutiennent à 55,1 pour cent l'initiative sur la neutralité. Aefligen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Aefligen_COA.svg/500px-CHE_Aefligen_COA.svg.png"
402,43.7,43.7,56.3,"Alchenstorf (BE)","L'initiative sur la neutralité est refusée à 56,3 pour cent à Alchenstorf. Alchenstorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Alchenstorf_COA.svg/500px-CHE_Alchenstorf_COA.svg.png"
403,35.6,35.6,64.4,"Bäriswil (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Bäriswil. Ils ont refusé le texte à 64,4 pour cent. Bäriswil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_B%C3%A4riswil_COA.svg/500px-CHE_B%C3%A4riswil_COA.svg.png"
404,46.2,46.2,53.8,"Berthoud (BE)","A Berthoud, les citoyens rejettent à 53,8 pour cent l'initiative sur la neutralité. Berthoud a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Burgdorf_BE_COA.svg/500px-CHE_Burgdorf_BE_COA.svg.png"
405,91.3,91.3,8.7,"Ersigen (BE)","La population d'Ersigen approuve à 91,3 pour cent l'initiative sur la neutralité. Ersigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Ersigen_COA.svg/500px-CHE_Ersigen_COA.svg.png"
406,65.4,65.4,34.6,"Hasle bei Burgdorf (BE)","L'initiative sur la neutralité est approuvée à Hasle bei Burgdorf par 65,4 pour cent des votants. Hasle bei Burgdorf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Hasle_bei_Burgdorf_COA.svg/500px-CHE_Hasle_bei_Burgdorf_COA.svg.png"
407,49.2,49.2,50.8,"Heimiswil (BE)","A Heimiswil, les citoyens rejettent à 50,8 pour cent l'initiative sur la neutralité. Heimiswil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Heimiswil_COA.svg/500px-CHE_Heimiswil_COA.svg.png"
409,52.3,52.3,47.7,"Hindelbank (BE)","Les habitants de Hindelbank soutiennent à 52,3 pour cent l'initiative sur la neutralité. Hindelbank a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Hindelbank_COA.svg/500px-CHE_Hindelbank_COA.svg.png"
410,57.4,57.4,42.6,"Höchstetten (BE)","L'initiative sur la neutralité passe la rampe avec 57,4 pour cent de oui à Höchstetten. Höchstetten a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_H%C3%B6chstetten_COA.svg/500px-CHE_H%C3%B6chstetten_COA.svg.png"
411,15.9,15.9,84.1,"Kernenried (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Kernenried. Ils ont refusé le texte à 84,1 pour cent. Kernenried a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Kernenried_COA.svg/500px-CHE_Kernenried_COA.svg.png"
412,27.2,27.2,72.8,"Kirchberg (BE)","L'initiative sur la neutralité n'a pas convaincu à Kirchberg (BE). Les citoyens de la commune ont refusé le texte à 72,8 pour cent. Kirchberg (BE) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Kirchberg_BE_COA.svg/960px-CHE_Kirchberg_BE_COA.svg.png"
413,95.5,95.5,4.5,"Koppigen (BE)","L'initiative sur la neutralité est approuvée à Koppigen par 95,5 pour cent des votants. Koppigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Koppigen_COA.svg/500px-CHE_Koppigen_COA.svg.png"
414,42.7,42.7,57.3,"Krauchthal (BE)","A Krauchthal, les citoyens rejettent à 57,3 pour cent l'initiative sur la neutralité. Krauchthal a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Krauchthal_COA.svg/500px-CHE_Krauchthal_COA.svg.png"
415,90.5,90.5,9.5,"Lyssach (BE)","Lyssach dit oui à 90,5 pour cent à l'initiative sur la neutralité. Lyssach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Lyssach_COA.svg/500px-CHE_Lyssach_COA.svg.png"
418,7.9,7.9,92.1,"Oberburg (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Oberburg. Ils ont refusé le texte à 92,1 pour cent. Oberburg a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Oberburg_COA.svg/960px-CHE_Oberburg_COA.svg.png"
420,4,4,96,"Rüdtligen-Alchenflüh (BE)","L'initiative sur la neutralité n'a pas convaincu à Rüdtligen-Alchenflüh. Les citoyens de la commune ont refusé le texte à 96 pour cent. Rüdtligen-Alchenflüh a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_R%C3%BCdtligen-Alchenfl%C3%BCh_COA.svg/500px-CHE_R%C3%BCdtligen-Alchenfl%C3%BCh_COA.svg.png"
421,85.1,85.1,14.9,"Rumendingen (BE)","La population de Rumendingen approuve à 85,1 pour cent l'initiative sur la neutralité. Rumendingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Rumendingen_COA.svg/500px-CHE_Rumendingen_COA.svg.png"
422,65.8,65.8,34.2,"Rüti bei Lyssach (BE)","A Rüti bei Lyssach, les habitants disent oui à 65,8 pour cent à l'initiative sur la neutralité. Rüti bei Lyssach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_R%C3%BCti_bei_Lyssach_COA.svg/500px-CHE_R%C3%BCti_bei_Lyssach_COA.svg.png"
423,96.1,96.1,3.9,"Willadingen (BE)","L'initiative sur la neutralité passe la rampe avec 96,1 pour cent de oui à Willadingen. Willadingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Willadingen_COA.svg/500px-CHE_Willadingen_COA.svg.png"
424,48.6,48.6,51.4,"Wynigen (BE)","A Wynigen, les citoyens rejettent à 51,4 pour cent l'initiative sur la neutralité. Wynigen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Wynigen_COA.svg/960px-CHE_Wynigen_COA.svg.png"
431,98,98,2,"Corgémont (BE)","A Corgémont, les habitants disent oui à 98 pour cent à l'initiative sur la neutralité. Corgémont a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Corg%C3%A9mont_COA.svg/500px-CHE_Corg%C3%A9mont_COA.svg.png"
432,57.7,57.7,42.3,"Cormoret (BE)","A Cormoret, les habitants disent oui à 57,7 pour cent à l'initiative sur la neutralité. Cormoret a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/CHE_Cormoret_COA.svg/500px-CHE_Cormoret_COA.svg.png"
