"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2771,62.1,62.1,37.9,"Oberwil BL","Oberwil BL hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62,1 Prozent. Oberwil BL sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Oberwil_BL_COA.svg/960px-CHE_Oberwil_BL_COA.svg.png"
2772,96.3,96.3,3.7,"Pfeffingen BL","96,3 Prozent der Stimmbürgerinnen und Stimmbürger in Pfeffingen sagen Ja zur Ernährungsinitiative. Pfeffingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Coat_of_arms_of_Pfeffingen_BL.svg/960px-Coat_of_arms_of_Pfeffingen_BL.svg.png"
2773,41.1,41.1,58.9,"Reinach BL","Nein zur Ernährungsinitiative in Reinach BL: 58,9 Prozent. Sowohl Reinach BL als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Reinach_BL_COA.svg/960px-CHE_Reinach_BL_COA.svg.png"
2774,69,69,31,"Schönenbuch BL","Schönenbuch hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 69 Prozent. Schönenbuch sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Sch%C3%B6nenbuch_COA.svg/500px-CHE_Sch%C3%B6nenbuch_COA.svg.png"
2775,18.7,18.7,81.3,"Therwil BL","In Therwil wird die Ernährungsinitiative mit 81,3 Prozent abgelehnt. Sowohl Therwil als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Coat_of_arms_of_Therwil.svg/960px-Coat_of_arms_of_Therwil.svg.png"
2781,10.4,10.4,89.6,"Blauen BL","In Blauen hat die Ernährungsinitiative keine Mehrheit gefunden: 89,6 Prozent lehnen die Vorlage ab. Sowohl Blauen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Coat_of_arms_of_Blauen_BL.svg/960px-Coat_of_arms_of_Blauen_BL.svg.png"
2782,38.5,38.5,61.5,"Brislach BL","In Brislach findet die Ernährungsinitiative mit 61,5 Prozent keine Mehrheit. Sowohl Brislach als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Coat_of_arms_of_Brislach.svg/960px-Coat_of_arms_of_Brislach.svg.png"
2783,66.2,66.2,33.8,"Burg im Leimental BL","Die Ernährungsinitiative ist in Burg im Leimental mit 66,2 Prozent der Stimmen angenommen worden. Burg im Leimental sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Coat_of_arms_of_Burg_im_Leimental.svg/960px-Coat_of_arms_of_Burg_im_Leimental.svg.png"
2784,45.5,45.5,54.5,"Dittingen BL","Mit 54,5 Prozent wird die Ernährungsinitiative in Dittingen verworfen. Sowohl Dittingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/0/0b/Wappen_Dittingen.png"
2785,79.6,79.6,20.4,"Duggingen BL","Die Ernährungsinitiative ist in Duggingen mit 79,6 Prozent der Stimmen angenommen worden. Duggingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/8/81/Wappen_Duggingen.png"
2786,86.3,86.3,13.7,"Grellingen BL","86,3 Prozent der Stimmbürgerinnen und Stimmbürger in Grellingen sagen Ja zur Ernährungsinitiative. Grellingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/Grellingen_coat_of_arms.svg/960px-Grellingen_coat_of_arms.svg.png"
2787,45,45,55,"Laufen BL","Mit 55 Prozent wird die Ernährungsinitiative in Laufen verworfen. Sowohl Laufen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Laufen_BL_official_COA.svg/500px-CHE_Laufen_BL_official_COA.svg.png"
2788,49.4,49.4,50.6,"Liesberg BL","In Liesberg wird die Ernährungsinitiative mit 50,6 Prozent abgelehnt. Sowohl Liesberg als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/b/b5/Wappen_Liesberg.png"
2789,30.9,30.9,69.1,"Nenzlingen BL","In Nenzlingen hat die Ernährungsinitiative keine Mehrheit gefunden: 69,1 Prozent lehnen die Vorlage ab. Sowohl Nenzlingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Wappen_Nenzlingen.png/960px-Wappen_Nenzlingen.png"
2790,73.3,73.3,26.7,"Roggenburg BL","73,3 Prozent der Stimmbürgerinnen und Stimmbürger in Roggenburg sagen Ja zur Ernährungsinitiative. Roggenburg sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/a/ad/Wappen_Roggenburg_BL.png"
2791,10.3,10.3,89.7,"Röschenz BL","In Röschenz hat die Ernährungsinitiative keine Mehrheit gefunden: 89,7 Prozent lehnen die Vorlage ab. Röschenz verzeichnet im Kanton Basel-Landschaft den höchsten Nein-Anteil zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_R%C3%B6schenz_COA.svg/960px-CHE_R%C3%B6schenz_COA.svg.png"
2792,73.7,73.7,26.3,"Wahlen BL","Wahlen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 73,7 Prozent. Wahlen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/7/7a/Wappen_Wahlen.png"
2793,77.8,77.8,22.2,"Zwingen BL","In Zwingen ist die Ernährungsinitiative mit 77,8 Prozent der Stimmen angenommen worden. Zwingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/Coat_of_arms_of_Zwingen.svg/960px-Coat_of_arms_of_Zwingen.svg.png"
2821,87.8,87.8,12.2,"Arisdorf BL","In Arisdorf wird die Ernährungsinitiative mit 87,8 Prozent angenommen. Arisdorf sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/3/36/Wappen_Arisdorf.png"
2822,38.9,38.9,61.1,"Augst BL","Nein zur Ernährungsinitiative in Augst: 61,1 Prozent. Sowohl Augst als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/5/53/Wappen_Augst.png"
2823,55.8,55.8,44.2,"Bubendorf BL","Bubendorf hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 55,8 Prozent. Bubendorf sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Coat_of_arms_of_Bubendorf_BL.svg/960px-Coat_of_arms_of_Bubendorf_BL.svg.png"
2824,67.3,67.3,32.7,"Frenkendorf BL","In Frenkendorf wird die Ernährungsinitiative mit 67,3 Prozent angenommen. Frenkendorf sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Frenkendorf_COA.svg/500px-CHE_Frenkendorf_COA.svg.png"
2825,10.7,10.7,89.3,"Füllinsdorf BL","Nein zur Ernährungsinitiative in Füllinsdorf: 89,3 Prozent. Sowohl Füllinsdorf als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/f/f5/Wappen_Fuellinsdorf.png"
2826,22.2,22.2,77.8,"Giebenach BL","In Giebenach hat die Ernährungsinitiative keine Mehrheit gefunden: 77,8 Prozent lehnen die Vorlage ab. Sowohl Giebenach als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Coat_of_arms_of_Giebenach.svg/960px-Coat_of_arms_of_Giebenach.svg.png"
2827,98.2,98.2,1.8,"Hersberg BL","Die Ernährungsinitiative ist in Hersberg mit 98,2 Prozent der Stimmen angenommen worden. Hersberg sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Coat_of_arms_of_Hersberg.svg/960px-Coat_of_arms_of_Hersberg.svg.png"
2828,69.3,69.3,30.7,"Lausen BL","In Lausen wird die Ernährungsinitiative mit 69,3 Prozent angenommen. Lausen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/CHE_Lausen_BL_COA.svg/960px-CHE_Lausen_BL_COA.svg.png"
2829,28.8,28.8,71.2,"Liestal BL","In Liestal hat die Ernährungsinitiative keine Mehrheit gefunden: 71,2 Prozent lehnen die Vorlage ab. Sowohl Liestal als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/Coat_of_arms_of_Liestal.svg/960px-Coat_of_arms_of_Liestal.svg.png"
2830,66.6,66.6,33.4,"Lupsingen BL","66,6 Prozent der Stimmbürgerinnen und Stimmbürger in Lupsingen sagen Ja zur Ernährungsinitiative. Lupsingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/5/5f/Wappen_Lupsingen.png"
2831,54.5,54.5,45.5,"Pratteln BL","In Pratteln wird die Ernährungsinitiative mit 54,5 Prozent angenommen. Pratteln sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Pratteln-coat_of_arms.svg/960px-Pratteln-coat_of_arms.svg.png"
2832,46.9,46.9,53.1,"Ramlinsburg BL","In Ramlinsburg wird die Ernährungsinitiative mit 53,1 Prozent abgelehnt. Sowohl Ramlinsburg als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/Coat_of_arms_of_Ramlinsburg.svg/960px-Coat_of_arms_of_Ramlinsburg.svg.png"
2833,23.2,23.2,76.8,"Seltisberg BL","In Seltisberg hat die Ernährungsinitiative keine Mehrheit gefunden: 76,8 Prozent lehnen die Vorlage ab. Sowohl Seltisberg als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/Coat_of_arms_of_Seltisberg.svg/960px-Coat_of_arms_of_Seltisberg.svg.png"
2834,27.8,27.8,72.2,"Ziefen BL","In Ziefen hat die Ernährungsinitiative keine Mehrheit gefunden: 72,2 Prozent lehnen die Vorlage ab. Sowohl Ziefen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Ziefen_COA.svg/960px-CHE_Ziefen_COA.svg.png"
2841,84.4,84.4,15.6,"Anwil BL","Die Ernährungsinitiative ist in Anwil mit 84,4 Prozent der Stimmen angenommen worden. Anwil sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Coat_of_arms_of_Anwil.svg/960px-Coat_of_arms_of_Anwil.svg.png"
2842,24.4,24.4,75.6,"Böckten BL","Mit 75,6 Prozent wird die Ernährungsinitiative in Böckten verworfen. Sowohl Böckten als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/Coat_of_arms_of_Boeckten.svg/960px-Coat_of_arms_of_Boeckten.svg.png"
2843,69.9,69.9,30.1,"Buckten BL","In Buckten ist die Ernährungsinitiative mit 69,9 Prozent der Stimmen angenommen worden. Buckten sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/Coat_of_arms_of_Buckten.svg/960px-Coat_of_arms_of_Buckten.svg.png"
2844,35,35,65,"Buus BL","In Buus wird die Ernährungsinitiative mit 65 Prozent abgelehnt. Sowohl Buus als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Buus_COA.svg/960px-CHE_Buus_COA.svg.png"
2845,23.4,23.4,76.6,"Diepflingen BL","In Diepflingen hat die Ernährungsinitiative keine Mehrheit gefunden: 76,6 Prozent lehnen die Vorlage ab. Sowohl Diepflingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Coat_of_arms_of_Diepflingen.svg/960px-Coat_of_arms_of_Diepflingen.svg.png"
2846,52.9,52.9,47.1,"Gelterkinden BL","Die Ernährungsinitiative ist in Gelterkinden mit 52,9 Prozent der Stimmen angenommen worden. Gelterkinden sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Gelterkinden_COA.svg/960px-CHE_Gelterkinden_COA.svg.png"
2847,25.1,25.1,74.9,"Häfelfingen BL","In Häfelfingen hat die Ernährungsinitiative keine Mehrheit gefunden: 74,9 Prozent lehnen die Vorlage ab. Sowohl Häfelfingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/4/45/Haefelfingen-coat_of_arms.png"
2848,47.5,47.5,52.5,"Hemmiken BL","In Hemmiken hat die Ernährungsinitiative keine Mehrheit gefunden: 52,5 Prozent lehnen die Vorlage ab. Sowohl Hemmiken als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Coat_of_arms_of_Hemmiken.svg/960px-Coat_of_arms_of_Hemmiken.svg.png"
2849,38.9,38.9,61.1,"Itingen BL","Mit 61,1 Prozent wird die Ernährungsinitiative in Itingen verworfen. Sowohl Itingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/Wappen_Itingen.svg/500px-Wappen_Itingen.svg.png"
2850,88.4,88.4,11.6,"Känerkinden BL","88,4 Prozent der Stimmbürgerinnen und Stimmbürger in Känerkinden sagen Ja zur Ernährungsinitiative. Känerkinden sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/f/f5/Wappen_Kaenerkinden.png"
2851,37.5,37.5,62.5,"Kilchberg BL","In Kilchberg BL wird die Ernährungsinitiative mit 62,5 Prozent abgelehnt. Sowohl Kilchberg BL als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7e/Coat_of_arms_of_Kilchberg_BL.svg/960px-Coat_of_arms_of_Kilchberg_BL.svg.png"
2852,78.6,78.6,21.4,"Läufelfingen BL","In Läufelfingen wird die Ernährungsinitiative mit 78,6 Prozent angenommen. Läufelfingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/2/2f/Wappen_Laeufelfingen.png"
2853,57.2,57.2,42.8,"Maisprach BL","Maisprach hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 57,2 Prozent. Maisprach sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Coat_of_arms_of_Maisprach.svg/960px-Coat_of_arms_of_Maisprach.svg.png"
2854,54.7,54.7,45.3,"Nusshof BL","Die Ernährungsinitiative ist in Nusshof mit 54,7 Prozent der Stimmen angenommen worden. Nusshof sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Coat_of_arms_of_Nusshof.svg/960px-Coat_of_arms_of_Nusshof.svg.png"
2855,80.4,80.4,19.6,"Oltingen BL","In Oltingen wird die Ernährungsinitiative mit 80,4 Prozent angenommen. Oltingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Coat_of_arms_of_Oltingen.svg/960px-Coat_of_arms_of_Oltingen.svg.png"
2856,98.2,98.2,1.8,"Ormalingen BL","Ormalingen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 98,2 Prozent. Ormalingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Coat_of_arms_of_Ormalingen.svg/960px-Coat_of_arms_of_Ormalingen.svg.png"
2857,50.6,50.6,49.4,"Rickenbach BL","50,6 Prozent der Stimmbürgerinnen und Stimmbürger in Rickenbach BL sagen Ja zur Ernährungsinitiative. Rickenbach BL sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Coat_of_arms_of_Rickenbach_BL.svg/960px-Coat_of_arms_of_Rickenbach_BL.svg.png"
2858,98.9,98.9,1.1,"Rothenfluh BL","Die Ernährungsinitiative ist in Rothenfluh mit 98,9 Prozent der Stimmen angenommen worden. Im Kanton Basel-Landschaft liegt Rothenfluh beim Ja-Anteil zur Ernährungsinitiative an der Spitze.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Coat_of_arms_of_Rothenfluh.svg/960px-Coat_of_arms_of_Rothenfluh.svg.png"
2859,61.3,61.3,38.7,"Rümlingen BL","Die Ernährungsinitiative ist in Rümlingen mit 61,3 Prozent der Stimmen angenommen worden. Rümlingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/3/3c/Wappen_Ruemlingen.png"
2860,36.9,36.9,63.1,"Rünenberg BL","In Rünenberg wird die Ernährungsinitiative mit 63,1 Prozent abgelehnt. Sowohl Rünenberg als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Coat_of_arms_of_Ruenenberg.svg/960px-Coat_of_arms_of_Ruenenberg.svg.png"
2861,29.2,29.2,70.8,"Sissach BL","In Sissach hat die Ernährungsinitiative keine Mehrheit gefunden: 70,8 Prozent lehnen die Vorlage ab. Sowohl Sissach als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/9/95/Wappen_Sissach.png"
2862,50.3,50.3,49.7,"Tecknau BL","50,3 Prozent der Stimmbürgerinnen und Stimmbürger in Tecknau sagen Ja zur Ernährungsinitiative. Tecknau sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Coat_of_arms_of_Tecknau.svg/960px-Coat_of_arms_of_Tecknau.svg.png"
2863,64.9,64.9,35.1,"Tenniken BL","In Tenniken ist die Ernährungsinitiative mit 64,9 Prozent der Stimmen angenommen worden. Tenniken sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/Coat_of_arms_of_Tenniken.svg/960px-Coat_of_arms_of_Tenniken.svg.png"
2864,64.8,64.8,35.2,"Thürnen BL","Thürnen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 64,8 Prozent. Thürnen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Th%C3%BCrnen_COA.svg/960px-CHE_Th%C3%BCrnen_COA.svg.png"
2865,36.6,36.6,63.4,"Wenslingen BL","In Wenslingen hat die Ernährungsinitiative keine Mehrheit gefunden: 63,4 Prozent lehnen die Vorlage ab. Sowohl Wenslingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Wenslingen_COA.svg/960px-CHE_Wenslingen_COA.svg.png"
2866,37.2,37.2,62.8,"Wintersingen BL","In Wintersingen wird die Ernährungsinitiative mit 62,8 Prozent abgelehnt. Sowohl Wintersingen als auch der Kanton Basel-Landschaft verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Wintersingen_COA.svg/960px-CHE_Wintersingen_COA.svg.png"
2867,87.4,87.4,12.6,"Wittinsburg BL","In Wittinsburg wird die Ernährungsinitiative mit 87,4 Prozent angenommen. Wittinsburg sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Coat_of_arms_of_Wittinsburg.svg/960px-Coat_of_arms_of_Wittinsburg.svg.png"
2868,79.7,79.7,20.3,"Zeglingen BL","79,7 Prozent der Stimmbürgerinnen und Stimmbürger in Zeglingen sagen Ja zur Ernährungsinitiative. Zeglingen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Coat_of_arms_of_Zeglingen.svg/960px-Coat_of_arms_of_Zeglingen.svg.png"
2869,52.4,52.4,47.6,"Zunzgen BL","Die Ernährungsinitiative ist in Zunzgen mit 52,4 Prozent der Stimmen angenommen worden. Zunzgen sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Coat_of_arms_of_Zunzgen.svg/960px-Coat_of_arms_of_Zunzgen.svg.png"
2881,65,65,35,"Arboldswil BL","65 Prozent der Stimmbürgerinnen und Stimmbürger in Arboldswil sagen Ja zur Ernährungsinitiative. Arboldswil sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Arboldswil_COA.svg/960px-CHE_Arboldswil_COA.svg.png"
2882,74,74,26,"Bennwil BL","In Bennwil ist die Ernährungsinitiative mit 74 Prozent der Stimmen angenommen worden. Bennwil sagt Ja zur Ernährungsinitiative, im Kanton Basel-Landschaft überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Bennwil_COA.svg/960px-CHE_Bennwil_COA.svg.png"
