"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
312,96.3,96.3,3.7,"Seedorf BE","Die Ernährungsinitiative ist in Seedorf BE mit 96,3 Prozent der Stimmen angenommen worden. Seedorf BE sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/CHE_Seedorf_BE_COA.svg/960px-CHE_Seedorf_BE_COA.svg.png"
321,33,33,67,"Aarwangen BE","In Aarwangen hat die Ernährungsinitiative keine Mehrheit gefunden: 67 Prozent lehnen die Vorlage ab. Sowohl Aarwangen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Aarwangen_COA.svg/960px-CHE_Aarwangen_COA.svg.png"
322,25.4,25.4,74.6,"Auswil BE","In Auswil findet die Ernährungsinitiative mit 74,6 Prozent keine Mehrheit. Sowohl Auswil als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Auswil_COA.svg/960px-CHE_Auswil_COA.svg.png"
323,73.5,73.5,26.5,"Bannwil BE","Bannwil hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 73,5 Prozent. Bannwil sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Bannwil_COA.svg/500px-CHE_Bannwil_COA.svg.png"
324,91.4,91.4,8.6,"Bleienbach BE","Die Ernährungsinitiative ist in Bleienbach mit 91,4 Prozent der Stimmen angenommen worden. Bleienbach sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Bleienbach_COA.svg/960px-CHE_Bleienbach_COA.svg.png"
325,60.6,60.6,39.4,"Busswil bei Melchnau BE","In Busswil bei Melchnau ist die Ernährungsinitiative mit 60,6 Prozent der Stimmen angenommen worden. Busswil bei Melchnau sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Busswil_bei_Melchnau_COA.svg/500px-CHE_Busswil_bei_Melchnau_COA.svg.png"
326,32.2,32.2,67.8,"Gondiswil BE","In Gondiswil findet die Ernährungsinitiative mit 67,8 Prozent keine Mehrheit. Sowohl Gondiswil als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Gondiswil_COA.svg/960px-CHE_Gondiswil_COA.svg.png"
329,41.6,41.6,58.4,"Langenthal BE","In Langenthal hat die Ernährungsinitiative keine Mehrheit gefunden: 58,4 Prozent lehnen die Vorlage ab. Sowohl Langenthal als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Langenthal_COA.svg/960px-CHE_Langenthal_COA.svg.png"
331,38.2,38.2,61.8,"Lotzwil BE","In Lotzwil wird die Ernährungsinitiative mit 61,8 Prozent abgelehnt. Sowohl Lotzwil als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Lotzwil_COA.svg/500px-CHE_Lotzwil_COA.svg.png"
332,31.7,31.7,68.3,"Madiswil BE","In Madiswil hat die Ernährungsinitiative keine Mehrheit gefunden: 68,3 Prozent lehnen die Vorlage ab. Sowohl Madiswil als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Madiswil_COA.svg/500px-CHE_Madiswil_COA.svg.png"
333,39.1,39.1,60.9,"Melchnau BE","In Melchnau hat die Ernährungsinitiative keine Mehrheit gefunden: 60,9 Prozent lehnen die Vorlage ab. Sowohl Melchnau als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Melchnau_COA.svg/500px-CHE_Melchnau_COA.svg.png"
335,60.5,60.5,39.5,"Oeschenbach BE","Die Ernährungsinitiative ist in Oeschenbach mit 60,5 Prozent der Stimmen angenommen worden. Oeschenbach sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Oeschenbach_COA.svg/500px-CHE_Oeschenbach_COA.svg.png"
336,41.7,41.7,58.3,"Reisiswil BE","In Reisiswil hat die Ernährungsinitiative keine Mehrheit gefunden: 58,3 Prozent lehnen die Vorlage ab. Sowohl Reisiswil als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Reisiswil_COA.svg/500px-CHE_Reisiswil_COA.svg.png"
337,46.4,46.4,53.6,"Roggwil BE","In Roggwil BE hat die Ernährungsinitiative keine Mehrheit gefunden: 53,6 Prozent lehnen die Vorlage ab. Sowohl Roggwil BE als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Roggwil_BE_COA.svg/500px-CHE_Roggwil_BE_COA.svg.png"
338,35.1,35.1,64.9,"Rohrbach BE","In Rohrbach wird die Ernährungsinitiative mit 64,9 Prozent abgelehnt. Sowohl Rohrbach als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Rohrbach_COA.svg/960px-CHE_Rohrbach_COA.svg.png"
339,40.7,40.7,59.3,"Rohrbachgraben BE","Mit 59,3 Prozent wird die Ernährungsinitiative in Rohrbachgraben verworfen. Sowohl Rohrbachgraben als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Rohrbachgraben_COA.svg/500px-CHE_Rohrbachgraben_COA.svg.png"
340,46.1,46.1,53.9,"Rütschelen BE","In Rütschelen hat die Ernährungsinitiative keine Mehrheit gefunden: 53,9 Prozent lehnen die Vorlage ab. Sowohl Rütschelen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_R%C3%BCtschelen_COA.svg/960px-CHE_R%C3%BCtschelen_COA.svg.png"
341,50.9,50.9,49.1,"Schwarzhäusern BE","Die Ernährungsinitiative ist in Schwarzhäusern mit 50,9 Prozent der Stimmen angenommen worden. Schwarzhäusern sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Schwarzh%C3%A4usern_COA.svg/500px-CHE_Schwarzh%C3%A4usern_COA.svg.png"
342,13.1,13.1,86.9,"Thunstetten BE","In Thunstetten wird die Ernährungsinitiative mit 86,9 Prozent abgelehnt. Sowohl Thunstetten als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Thunstetten_COA.svg/500px-CHE_Thunstetten_COA.svg.png"
344,57.5,57.5,42.5,"Ursenbach BE","In Ursenbach wird die Ernährungsinitiative mit 57,5 Prozent angenommen. Ursenbach sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ursenbach_COA.svg/500px-CHE_Ursenbach_COA.svg.png"
345,52.5,52.5,47.5,"Wynau BE","52,5 Prozent der Stimmbürgerinnen und Stimmbürger in Wynau sagen Ja zur Ernährungsinitiative. Wynau sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Wynau_COA.svg/500px-CHE_Wynau_COA.svg.png"
351,99.9,99.9,0.1,"Bern BE","Schweizweit der zweithöchste Ja-Anteil zur Ernährungsinitiative findet sich in Bern mit 99,9 Prozent. Im Kanton Bern liegt Bern beim Ja-Anteil zur Ernährungsinitiative an der Spitze.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Bern_BE_COA.svg/960px-CHE_Bern_BE_COA.svg.png"
352,70.7,70.7,29.3,"Bolligen BE","Die Ernährungsinitiative ist in Bolligen mit 70,7 Prozent der Stimmen angenommen worden. Bolligen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Bolligen_COA.svg/500px-CHE_Bolligen_COA.svg.png"
353,35.8,35.8,64.2,"Bremgarten bei Bern BE","In Bremgarten bei Bern wird die Ernährungsinitiative mit 64,2 Prozent abgelehnt. Sowohl Bremgarten bei Bern als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Bremgarten_bei_Bern_COA.svg/500px-CHE_Bremgarten_bei_Bern_COA.svg.png"
354,31.5,31.5,68.5,"Kirchlindach BE","In Kirchlindach hat die Ernährungsinitiative keine Mehrheit gefunden: 68,5 Prozent lehnen die Vorlage ab. Sowohl Kirchlindach als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Kirchlindach_COA.svg/500px-CHE_Kirchlindach_COA.svg.png"
355,56.1,56.1,43.9,"Köniz BE","56,1 Prozent der Stimmbürgerinnen und Stimmbürger in Köniz sagen Ja zur Ernährungsinitiative. Köniz sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_K%C3%B6niz_COA.svg/960px-CHE_K%C3%B6niz_COA.svg.png"
356,80.1,80.1,19.9,"Muri bei Bern BE","Die Ernährungsinitiative ist in Muri bei Bern mit 80,1 Prozent der Stimmen angenommen worden. Muri bei Bern sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Muri_bei_Bern_COA.svg/500px-CHE_Muri_bei_Bern_COA.svg.png"
357,50.2,50.2,49.8,"Oberbalm BE","In Oberbalm ist die Ernährungsinitiative mit 50,2 Prozent der Stimmen angenommen worden. Oberbalm sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Oberbalm_COA.svg/500px-CHE_Oberbalm_COA.svg.png"
358,35.9,35.9,64.1,"Stettlen BE","In Stettlen hat die Ernährungsinitiative keine Mehrheit gefunden: 64,1 Prozent lehnen die Vorlage ab. Sowohl Stettlen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Stettlen_COA.svg/500px-CHE_Stettlen_COA.svg.png"
359,50.1,50.1,49.9,"Vechigen BE","Die Ernährungsinitiative ist in Vechigen mit 50,1 Prozent der Stimmen angenommen worden. Vechigen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Vechigen_COA.svg/500px-CHE_Vechigen_COA.svg.png"
360,34.5,34.5,65.5,"Wohlen bei Bern BE","In Wohlen bei Bern wird die Ernährungsinitiative mit 65,5 Prozent abgelehnt. Sowohl Wohlen bei Bern als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Wohlen_bei_Bern_COA.svg/500px-CHE_Wohlen_bei_Bern_COA.svg.png"
361,79.3,79.3,20.7,"Zollikofen BE","Zollikofen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 79,3 Prozent. Zollikofen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Zollikofen_COA.svg/500px-CHE_Zollikofen_COA.svg.png"
362,74.6,74.6,25.4,"Ittigen BE","Ittigen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 74,6 Prozent. Ittigen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Ittigen_COA.svg/960px-CHE_Ittigen_COA.svg.png"
363,57.6,57.6,42.4,"Ostermundigen BE","Die Ernährungsinitiative ist in Ostermundigen mit 57,6 Prozent der Stimmen angenommen worden. Ostermundigen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ostermundigen_COA.svg/500px-CHE_Ostermundigen_COA.svg.png"
371,39.8,39.8,60.2,"Biel BE","In Biel BE wird die Ernährungsinitiative mit 60,2 Prozent abgelehnt. Sowohl Biel BE als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Biel_COA.svg/960px-CHE_Biel_COA.svg.png"
372,68.1,68.1,31.9,"Leubringen BE","68,1 Prozent der Stimmbürgerinnen und Stimmbürger in Leubringen sagen Ja zur Ernährungsinitiative. Leubringen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Evilard_COA.svg/500px-CHE_Evilard_COA.svg.png"
381,30,30,70,"Arch BE","In Arch hat die Ernährungsinitiative keine Mehrheit gefunden: 70 Prozent lehnen die Vorlage ab. Sowohl Arch als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Arch_COA.svg/500px-CHE_Arch_COA.svg.png"
382,86,86,14,"Büetigen BE","In Büetigen wird die Ernährungsinitiative mit 86 Prozent angenommen. Büetigen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_B%C3%BCetigen_COA.svg/500px-CHE_B%C3%BCetigen_COA.svg.png"
383,72.7,72.7,27.3,"Büren an der Aare BE","72,7 Prozent der Stimmbürgerinnen und Stimmbürger in Büren an der Aare sagen Ja zur Ernährungsinitiative. Büren an der Aare sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_B%C3%BCren_an_der_Aare_COA.svg/500px-CHE_B%C3%BCren_an_der_Aare_COA.svg.png"
385,63.2,63.2,36.8,"Diessbach bei Büren BE","In Diessbach bei Büren wird die Ernährungsinitiative mit 63,2 Prozent angenommen. Diessbach bei Büren sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Diessbach_bei_B%C3%BCren_COA.svg/500px-CHE_Diessbach_bei_B%C3%BCren_COA.svg.png"
386,47.1,47.1,52.9,"Dotzigen BE","In Dotzigen hat die Ernährungsinitiative keine Mehrheit gefunden: 52,9 Prozent lehnen die Vorlage ab. Sowohl Dotzigen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Dotzigen_BE_COA.svg/500px-CHE_Dotzigen_BE_COA.svg.png"
387,38.9,38.9,61.1,"Lengnau BE","In Lengnau BE hat die Ernährungsinitiative keine Mehrheit gefunden: 61,1 Prozent lehnen die Vorlage ab. Sowohl Lengnau BE als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Lengnau_BE_COA.svg/500px-CHE_Lengnau_BE_COA.svg.png"
388,67.5,67.5,32.5,"Leuzigen BE","Leuzigen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 67,5 Prozent. Leuzigen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Leuzigen_COA.svg/500px-CHE_Leuzigen_COA.svg.png"
390,57.7,57.7,42.3,"Meinisberg BE","57,7 Prozent der Stimmbürgerinnen und Stimmbürger in Meinisberg sagen Ja zur Ernährungsinitiative. Meinisberg sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Meinisberg_COA.svg/500px-CHE_Meinisberg_COA.svg.png"
391,0.7,0.7,99.3,"Oberwil bei Büren BE","Mit 99,3 Prozent wird die Ernährungsinitiative in Oberwil bei Büren verworfen. Sowohl Oberwil bei Büren als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Oberwil_bei_B%C3%BCren_COA.svg/960px-CHE_Oberwil_bei_B%C3%BCren_COA.svg.png"
392,30,30,70,"Pieterlen BE","Nein zur Ernährungsinitiative in Pieterlen: 70 Prozent. Sowohl Pieterlen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Pieterlen_COA.svg/500px-CHE_Pieterlen_COA.svg.png"
393,53.3,53.3,46.7,"Rüti bei Büren BE","In Rüti bei Büren wird die Ernährungsinitiative mit 53,3 Prozent angenommen. Rüti bei Büren sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg/500px-CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg.png"
394,15.8,15.8,84.2,"Wengi BE","Nein zur Ernährungsinitiative in Wengi: 84,2 Prozent. Sowohl Wengi als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Wengi_COA.svg/500px-CHE_Wengi_COA.svg.png"
401,33,33,67,"Aefligen BE","In Aefligen hat die Ernährungsinitiative keine Mehrheit gefunden: 67 Prozent lehnen die Vorlage ab. Sowohl Aefligen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Aefligen_COA.svg/500px-CHE_Aefligen_COA.svg.png"
402,10.4,10.4,89.6,"Alchenstorf BE","Nein zur Ernährungsinitiative in Alchenstorf: 89,6 Prozent. Sowohl Alchenstorf als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Alchenstorf_COA.svg/500px-CHE_Alchenstorf_COA.svg.png"
403,57.9,57.9,42.1,"Bäriswil BE","In Bäriswil wird die Ernährungsinitiative mit 57,9 Prozent angenommen. Bäriswil sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_B%C3%A4riswil_COA.svg/500px-CHE_B%C3%A4riswil_COA.svg.png"
404,69.1,69.1,30.9,"Burgdorf BE","In Burgdorf wird die Ernährungsinitiative mit 69,1 Prozent angenommen. Burgdorf sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Burgdorf_BE_COA.svg/500px-CHE_Burgdorf_BE_COA.svg.png"
405,47,47,53,"Ersigen BE","Nein zur Ernährungsinitiative in Ersigen: 53 Prozent. Sowohl Ersigen als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Ersigen_COA.svg/500px-CHE_Ersigen_COA.svg.png"
406,68.1,68.1,31.9,"Hasle bei Burgdorf BE","Hasle bei Burgdorf hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 68,1 Prozent. Hasle bei Burgdorf sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Hasle_bei_Burgdorf_COA.svg/500px-CHE_Hasle_bei_Burgdorf_COA.svg.png"
407,17.2,17.2,82.8,"Heimiswil BE","In Heimiswil hat die Ernährungsinitiative keine Mehrheit gefunden: 82,8 Prozent lehnen die Vorlage ab. Sowohl Heimiswil als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Heimiswil_COA.svg/500px-CHE_Heimiswil_COA.svg.png"
409,53.5,53.5,46.5,"Hindelbank BE","In Hindelbank ist die Ernährungsinitiative mit 53,5 Prozent der Stimmen angenommen worden. Hindelbank sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Hindelbank_COA.svg/500px-CHE_Hindelbank_COA.svg.png"
410,75.2,75.2,24.8,"Höchstetten BE","In Höchstetten wird die Ernährungsinitiative mit 75,2 Prozent angenommen. Höchstetten sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_H%C3%B6chstetten_COA.svg/500px-CHE_H%C3%B6chstetten_COA.svg.png"
411,57.8,57.8,42.2,"Kernenried BE","In Kernenried wird die Ernährungsinitiative mit 57,8 Prozent angenommen. Kernenried sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Kernenried_COA.svg/500px-CHE_Kernenried_COA.svg.png"
412,62.8,62.8,37.2,"Kirchberg BE","62,8 Prozent der Stimmbürgerinnen und Stimmbürger in Kirchberg BE sagen Ja zur Ernährungsinitiative. Kirchberg BE sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Kirchberg_BE_COA.svg/960px-CHE_Kirchberg_BE_COA.svg.png"
413,92.5,92.5,7.5,"Koppigen BE","Koppigen hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 92,5 Prozent. Koppigen sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Koppigen_COA.svg/500px-CHE_Koppigen_COA.svg.png"
414,16.5,16.5,83.5,"Krauchthal BE","In Krauchthal hat die Ernährungsinitiative keine Mehrheit gefunden: 83,5 Prozent lehnen die Vorlage ab. Sowohl Krauchthal als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Krauchthal_COA.svg/500px-CHE_Krauchthal_COA.svg.png"
415,65.9,65.9,34.1,"Lyssach BE","Die Ernährungsinitiative ist in Lyssach mit 65,9 Prozent der Stimmen angenommen worden. Lyssach sagt Ja zur Ernährungsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Lyssach_COA.svg/500px-CHE_Lyssach_COA.svg.png"
418,7.9,7.9,92.1,"Oberburg BE","In Oberburg hat die Ernährungsinitiative keine Mehrheit gefunden: 92,1 Prozent lehnen die Vorlage ab. Sowohl Oberburg als auch der Kanton Bern verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Oberburg_COA.svg/960px-CHE_Oberburg_COA.svg.png"
