"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
312,64,64,36,"Seedorf BE","Ja zur Neutralitätsinitiative in Seedorf BE: 64 Prozent. Seedorf BE sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/CHE_Seedorf_BE_COA.svg/960px-CHE_Seedorf_BE_COA.svg.png"
321,86.9,86.9,13.1,"Aarwangen BE","In Aarwangen wird die Neutralitätsinitiative mit 86,9 Prozent angenommen. Aarwangen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Aarwangen_COA.svg/960px-CHE_Aarwangen_COA.svg.png"
322,20.1,20.1,79.9,"Auswil BE","Nein zur Neutralitätsinitiative in Auswil: 79,9 Prozent. Sowohl Auswil als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Auswil_COA.svg/960px-CHE_Auswil_COA.svg.png"
323,1.1,1.1,98.9,"Bannwil BE","98,9 Prozent der Stimmbürgerinnen und Stimmbürger von Bannwil haben die Neutralitätsinitiative abgelehnt. Bannwil verzeichnet im Kanton Bern den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Bannwil_COA.svg/500px-CHE_Bannwil_COA.svg.png"
324,52,52,48,"Bleienbach BE","Ja zur Neutralitätsinitiative in Bleienbach: 52 Prozent. Bleienbach sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Bleienbach_COA.svg/960px-CHE_Bleienbach_COA.svg.png"
325,22.4,22.4,77.6,"Busswil bei Melchnau BE","77,6 Prozent der Stimmbürgerinnen und Stimmbürger von Busswil bei Melchnau sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Busswil bei Melchnau als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Busswil_bei_Melchnau_COA.svg/500px-CHE_Busswil_bei_Melchnau_COA.svg.png"
326,51.9,51.9,48.1,"Gondiswil BE","Die Neutralitätsinitiative erreicht in Gondiswil 51,9 Prozent Ja-Stimmen. Gondiswil sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Gondiswil_COA.svg/960px-CHE_Gondiswil_COA.svg.png"
329,27.7,27.7,72.3,"Langenthal BE","72,3 Prozent der Stimmbürgerinnen und Stimmbürger von Langenthal sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Langenthal als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Langenthal_COA.svg/960px-CHE_Langenthal_COA.svg.png"
331,55.5,55.5,44.5,"Lotzwil BE","Ja zur Neutralitätsinitiative in Lotzwil: 55,5 Prozent. Lotzwil sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Lotzwil_COA.svg/500px-CHE_Lotzwil_COA.svg.png"
332,22,22,78,"Madiswil BE","Mit 78 Prozent wird die Neutralitätsinitiative in Madiswil verworfen. Sowohl Madiswil als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Madiswil_COA.svg/500px-CHE_Madiswil_COA.svg.png"
333,27.8,27.8,72.2,"Melchnau BE","In Melchnau ist die Neutralitätsinitiative mit 72,2 Prozent der Stimmen gescheitert. Sowohl Melchnau als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Melchnau_COA.svg/500px-CHE_Melchnau_COA.svg.png"
335,37.3,37.3,62.7,"Oeschenbach BE","In Oeschenbach ist die Neutralitätsinitiative mit 62,7 Prozent der Stimmen gescheitert. Sowohl Oeschenbach als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Oeschenbach_COA.svg/500px-CHE_Oeschenbach_COA.svg.png"
336,43.5,43.5,56.5,"Reisiswil BE","Mit 56,5 Prozent wird die Neutralitätsinitiative in Reisiswil verworfen. Sowohl Reisiswil als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Reisiswil_COA.svg/500px-CHE_Reisiswil_COA.svg.png"
337,67.6,67.6,32.4,"Roggwil BE","Mit 67,6 Prozent befürworten die Stimmberechtigten von Roggwil BE die Neutralitätsinitiative. Roggwil BE sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Roggwil_BE_COA.svg/500px-CHE_Roggwil_BE_COA.svg.png"
338,68.9,68.9,31.1,"Rohrbach BE","Ja zur Neutralitätsinitiative in Rohrbach: 68,9 Prozent. Rohrbach sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Rohrbach_COA.svg/960px-CHE_Rohrbach_COA.svg.png"
339,7.7,7.7,92.3,"Rohrbachgraben BE","92,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rohrbachgraben haben die Neutralitätsinitiative abgelehnt. Sowohl Rohrbachgraben als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Rohrbachgraben_COA.svg/500px-CHE_Rohrbachgraben_COA.svg.png"
340,66.5,66.5,33.5,"Rütschelen BE","Mit 66,5 Prozent befürworten die Stimmberechtigten von Rütschelen die Neutralitätsinitiative. Rütschelen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_R%C3%BCtschelen_COA.svg/960px-CHE_R%C3%BCtschelen_COA.svg.png"
341,11.6,11.6,88.4,"Schwarzhäusern BE","88,4 Prozent der Stimmbürgerinnen und Stimmbürger von Schwarzhäusern haben die Neutralitätsinitiative abgelehnt. Sowohl Schwarzhäusern als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Schwarzh%C3%A4usern_COA.svg/500px-CHE_Schwarzh%C3%A4usern_COA.svg.png"
342,60.9,60.9,39.1,"Thunstetten BE","Ja zur Neutralitätsinitiative in Thunstetten: 60,9 Prozent. Thunstetten sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Thunstetten_COA.svg/500px-CHE_Thunstetten_COA.svg.png"
344,69.4,69.4,30.6,"Ursenbach BE","In Ursenbach ist die Neutralitätsinitiative mit 69,4 Prozent der Stimmen angenommen worden. Ursenbach sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ursenbach_COA.svg/500px-CHE_Ursenbach_COA.svg.png"
345,39.8,39.8,60.2,"Wynau BE","Nein zur Neutralitätsinitiative in Wynau: 60,2 Prozent. Sowohl Wynau als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Wynau_COA.svg/500px-CHE_Wynau_COA.svg.png"
351,59.5,59.5,40.5,"Bern BE","In Bern ist die Neutralitätsinitiative mit 59,5 Prozent der Stimmen angenommen worden. Bern sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Bern_BE_COA.svg/960px-CHE_Bern_BE_COA.svg.png"
352,15.4,15.4,84.6,"Bolligen BE","84,6 Prozent der Stimmbürgerinnen und Stimmbürger von Bolligen haben die Neutralitätsinitiative abgelehnt. Sowohl Bolligen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Bolligen_COA.svg/500px-CHE_Bolligen_COA.svg.png"
353,63.8,63.8,36.2,"Bremgarten bei Bern BE","Ja zur Neutralitätsinitiative in Bremgarten bei Bern: 63,8 Prozent. Bremgarten bei Bern sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Bremgarten_bei_Bern_COA.svg/500px-CHE_Bremgarten_bei_Bern_COA.svg.png"
354,7.9,7.9,92.1,"Kirchlindach BE","In Kirchlindach ist die Neutralitätsinitiative mit 92,1 Prozent der Stimmen gescheitert. Sowohl Kirchlindach als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Kirchlindach_COA.svg/500px-CHE_Kirchlindach_COA.svg.png"
355,24.2,24.2,75.8,"Köniz BE","Nein zur Neutralitätsinitiative in Köniz: 75,8 Prozent. Sowohl Köniz als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_K%C3%B6niz_COA.svg/960px-CHE_K%C3%B6niz_COA.svg.png"
356,82.9,82.9,17.1,"Muri bei Bern BE","Ja zur Neutralitätsinitiative in Muri bei Bern: 82,9 Prozent. Muri bei Bern sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Muri_bei_Bern_COA.svg/500px-CHE_Muri_bei_Bern_COA.svg.png"
357,9.4,9.4,90.6,"Oberbalm BE","90,6 Prozent der Stimmbürgerinnen und Stimmbürger von Oberbalm sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Oberbalm als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Oberbalm_COA.svg/500px-CHE_Oberbalm_COA.svg.png"
358,60.7,60.7,39.3,"Stettlen BE","In Stettlen wird die Neutralitätsinitiative mit 60,7 Prozent angenommen. Stettlen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Stettlen_COA.svg/500px-CHE_Stettlen_COA.svg.png"
359,25.1,25.1,74.9,"Vechigen BE","74,9 Prozent der Stimmbürgerinnen und Stimmbürger von Vechigen haben die Neutralitätsinitiative abgelehnt. Sowohl Vechigen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Vechigen_COA.svg/500px-CHE_Vechigen_COA.svg.png"
360,84.1,84.1,15.9,"Wohlen bei Bern BE","Ja zur Neutralitätsinitiative in Wohlen bei Bern: 84,1 Prozent. Wohlen bei Bern sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Wohlen_bei_Bern_COA.svg/500px-CHE_Wohlen_bei_Bern_COA.svg.png"
361,37.3,37.3,62.7,"Zollikofen BE","62,7 Prozent der Stimmbürgerinnen und Stimmbürger von Zollikofen haben die Neutralitätsinitiative abgelehnt. Sowohl Zollikofen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Zollikofen_COA.svg/500px-CHE_Zollikofen_COA.svg.png"
362,1.3,1.3,98.7,"Ittigen BE","98,7 Prozent der Stimmbürgerinnen und Stimmbürger von Ittigen haben die Neutralitätsinitiative abgelehnt. Sowohl Ittigen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Ittigen_COA.svg/960px-CHE_Ittigen_COA.svg.png"
363,32.5,32.5,67.5,"Ostermundigen BE","67,5 Prozent der Stimmbürgerinnen und Stimmbürger von Ostermundigen haben die Neutralitätsinitiative abgelehnt. Sowohl Ostermundigen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ostermundigen_COA.svg/500px-CHE_Ostermundigen_COA.svg.png"
371,59.6,59.6,40.4,"Biel BE","Ja zur Neutralitätsinitiative in Biel BE: 59,6 Prozent. Biel BE sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Biel_COA.svg/960px-CHE_Biel_COA.svg.png"
372,13.8,13.8,86.2,"Leubringen BE","Nein zur Neutralitätsinitiative in Leubringen: 86,2 Prozent. Sowohl Leubringen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Evilard_COA.svg/500px-CHE_Evilard_COA.svg.png"
381,37.7,37.7,62.3,"Arch BE","In Arch ist die Neutralitätsinitiative mit 62,3 Prozent der Stimmen gescheitert. Sowohl Arch als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Arch_COA.svg/500px-CHE_Arch_COA.svg.png"
382,72.9,72.9,27.1,"Büetigen BE","In Büetigen ist die Neutralitätsinitiative mit 72,9 Prozent der Stimmen angenommen worden. Büetigen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_B%C3%BCetigen_COA.svg/500px-CHE_B%C3%BCetigen_COA.svg.png"
383,72.8,72.8,27.2,"Büren an der Aare BE","Die Neutralitätsinitiative erreicht in Büren an der Aare 72,8 Prozent Ja-Stimmen. Büren an der Aare sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_B%C3%BCren_an_der_Aare_COA.svg/500px-CHE_B%C3%BCren_an_der_Aare_COA.svg.png"
385,38.9,38.9,61.1,"Diessbach bei Büren BE","In Diessbach bei Büren ist die Neutralitätsinitiative mit 61,1 Prozent der Stimmen gescheitert. Sowohl Diessbach bei Büren als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Diessbach_bei_B%C3%BCren_COA.svg/500px-CHE_Diessbach_bei_B%C3%BCren_COA.svg.png"
386,83.3,83.3,16.7,"Dotzigen BE","Mit 83,3 Prozent befürworten die Stimmberechtigten von Dotzigen die Neutralitätsinitiative. Dotzigen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Dotzigen_BE_COA.svg/500px-CHE_Dotzigen_BE_COA.svg.png"
387,47.2,47.2,52.8,"Lengnau BE","In Lengnau BE ist die Neutralitätsinitiative mit 52,8 Prozent der Stimmen gescheitert. Sowohl Lengnau BE als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Lengnau_BE_COA.svg/500px-CHE_Lengnau_BE_COA.svg.png"
388,1.2,1.2,98.8,"Leuzigen BE","98,8 Prozent der Stimmbürgerinnen und Stimmbürger von Leuzigen haben die Neutralitätsinitiative abgelehnt. Sowohl Leuzigen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Leuzigen_COA.svg/500px-CHE_Leuzigen_COA.svg.png"
390,49.4,49.4,50.6,"Meinisberg BE","Nein zur Neutralitätsinitiative in Meinisberg: 50,6 Prozent. Sowohl Meinisberg als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Meinisberg_COA.svg/500px-CHE_Meinisberg_COA.svg.png"
391,36.7,36.7,63.3,"Oberwil bei Büren BE","63,3 Prozent der Stimmbürgerinnen und Stimmbürger von Oberwil bei Büren haben die Neutralitätsinitiative abgelehnt. Sowohl Oberwil bei Büren als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Oberwil_bei_B%C3%BCren_COA.svg/960px-CHE_Oberwil_bei_B%C3%BCren_COA.svg.png"
392,49.8,49.8,50.2,"Pieterlen BE","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Pieterlen haben die Neutralitätsinitiative abgelehnt. Sowohl Pieterlen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Pieterlen_COA.svg/500px-CHE_Pieterlen_COA.svg.png"
393,43.4,43.4,56.6,"Rüti bei Büren BE","In Rüti bei Büren ist die Neutralitätsinitiative mit 56,6 Prozent der Stimmen gescheitert. Sowohl Rüti bei Büren als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg/500px-CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg.png"
394,90.9,90.9,9.1,"Wengi BE","Wengi hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 90,9 Prozent. Wengi sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Wengi_COA.svg/500px-CHE_Wengi_COA.svg.png"
401,39.7,39.7,60.3,"Aefligen BE","60,3 Prozent der Stimmbürgerinnen und Stimmbürger von Aefligen sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Aefligen als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Aefligen_COA.svg/500px-CHE_Aefligen_COA.svg.png"
402,31.5,31.5,68.5,"Alchenstorf BE","68,5 Prozent der Stimmbürgerinnen und Stimmbürger von Alchenstorf haben die Neutralitätsinitiative abgelehnt. Sowohl Alchenstorf als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Alchenstorf_COA.svg/500px-CHE_Alchenstorf_COA.svg.png"
403,42.7,42.7,57.3,"Bäriswil BE","In Bäriswil ist die Neutralitätsinitiative mit 57,3 Prozent der Stimmen gescheitert. Sowohl Bäriswil als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_B%C3%A4riswil_COA.svg/500px-CHE_B%C3%A4riswil_COA.svg.png"
404,25.7,25.7,74.3,"Burgdorf BE","Mit 74,3 Prozent wird die Neutralitätsinitiative in Burgdorf verworfen. Sowohl Burgdorf als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Burgdorf_BE_COA.svg/500px-CHE_Burgdorf_BE_COA.svg.png"
405,78.6,78.6,21.4,"Ersigen BE","Ersigen hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 78,6 Prozent. Ersigen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Ersigen_COA.svg/500px-CHE_Ersigen_COA.svg.png"
406,42.8,42.8,57.2,"Hasle bei Burgdorf BE","57,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle bei Burgdorf haben die Neutralitätsinitiative abgelehnt. Sowohl Hasle bei Burgdorf als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Hasle_bei_Burgdorf_COA.svg/500px-CHE_Hasle_bei_Burgdorf_COA.svg.png"
407,11.2,11.2,88.8,"Heimiswil BE","Mit 88,8 Prozent wird die Neutralitätsinitiative in Heimiswil verworfen. Sowohl Heimiswil als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Heimiswil_COA.svg/500px-CHE_Heimiswil_COA.svg.png"
409,36.9,36.9,63.1,"Hindelbank BE","63,1 Prozent der Stimmbürgerinnen und Stimmbürger von Hindelbank sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Hindelbank als auch der Kanton Bern verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Hindelbank_COA.svg/500px-CHE_Hindelbank_COA.svg.png"
410,78.5,78.5,21.5,"Höchstetten BE","In Höchstetten wird die Neutralitätsinitiative mit 78,5 Prozent angenommen. Höchstetten sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_H%C3%B6chstetten_COA.svg/500px-CHE_H%C3%B6chstetten_COA.svg.png"
411,62,62,38,"Kernenried BE","In Kernenried wird die Neutralitätsinitiative mit 62 Prozent angenommen. Kernenried sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Kernenried_COA.svg/500px-CHE_Kernenried_COA.svg.png"
412,53.1,53.1,46.9,"Kirchberg BE","Die Neutralitätsinitiative erreicht in Kirchberg BE 53,1 Prozent Ja-Stimmen. Kirchberg BE sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Kirchberg_BE_COA.svg/960px-CHE_Kirchberg_BE_COA.svg.png"
413,58.3,58.3,41.7,"Koppigen BE","Koppigen stimmt der Neutralitätsinitiative mit 58,3 Prozent zu. Koppigen sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Koppigen_COA.svg/500px-CHE_Koppigen_COA.svg.png"
414,62.8,62.8,37.2,"Krauchthal BE","In Krauchthal ist die Neutralitätsinitiative mit 62,8 Prozent der Stimmen angenommen worden. Krauchthal sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Krauchthal_COA.svg/500px-CHE_Krauchthal_COA.svg.png"
415,54.9,54.9,45.1,"Lyssach BE","Ja zur Neutralitätsinitiative in Lyssach: 54,9 Prozent. Lyssach sagt Ja zur Neutralitätsinitiative, im Kanton Bern überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Lyssach_COA.svg/500px-CHE_Lyssach_COA.svg.png"
418,98.8,98.8,1.2,"Oberburg BE","In Oberburg wird die Neutralitätsinitiative mit 98,8 Prozent angenommen. Oberburg erzielt im Kanton Bern den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Oberburg_COA.svg/960px-CHE_Oberburg_COA.svg.png"
