"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
6024,26.5,26.5,73.5,"Nendaz VS","In Nendaz hat die Ernährungsinitiative keine Mehrheit gefunden: 73,5 Prozent lehnen die Vorlage ab. Sowohl Nendaz als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Nendaz_COA.svg/500px-CHE_Nendaz_COA.svg.png"
6025,56.5,56.5,43.5,"Vétroz VS","56,5 Prozent der Stimmbürgerinnen und Stimmbürger in Vétroz sagen Ja zur Ernährungsinitiative. Vétroz sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_V%C3%A9troz_COA.svg/500px-CHE_V%C3%A9troz_COA.svg.png"
6032,14.2,14.2,85.8,"Bourg-Saint-Pierre VS","Mit 85,8 Prozent wird die Ernährungsinitiative in Bourg-Saint-Pierre verworfen. Sowohl Bourg-Saint-Pierre als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Bourg-Saint-Pierre_COA.svg/500px-CHE_Bourg-Saint-Pierre_COA.svg.png"
6033,80.2,80.2,19.8,"Liddes VS","Die Ernährungsinitiative ist in Liddes mit 80,2 Prozent der Stimmen angenommen worden. Liddes sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Liddes_COA.svg/500px-CHE_Liddes_COA.svg.png"
6034,93.1,93.1,6.9,"Orsières VS","93,1 Prozent der Stimmbürgerinnen und Stimmbürger in Orsières sagen Ja zur Ernährungsinitiative. Orsières sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Orsi%C3%A8res_COA.svg/500px-CHE_Orsi%C3%A8res_COA.svg.png"
6035,50.8,50.8,49.2,"Sembrancher VS","In Sembrancher wird die Ernährungsinitiative mit 50,8 Prozent angenommen. Sembrancher sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Sembrancher_COA.svg/500px-CHE_Sembrancher_COA.svg.png"
6037,19,19,81,"Val de Bagnes VS","In Val de Bagnes hat die Ernährungsinitiative keine Mehrheit gefunden: 81 Prozent lehnen die Vorlage ab. Sowohl Val de Bagnes als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Val_de_Bagnes_COA.svg/500px-CHE_Val_de_Bagnes_COA.svg.png"
6052,39.8,39.8,60.2,"Bellwald VS","In Bellwald hat die Ernährungsinitiative keine Mehrheit gefunden: 60,2 Prozent lehnen die Vorlage ab. Sowohl Bellwald als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Bellwald_COA.svg/500px-CHE_Bellwald_COA.svg.png"
6054,12.1,12.1,87.9,"Binn VS","In Binn wird die Ernährungsinitiative mit 87,9 Prozent abgelehnt. Sowohl Binn als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Binn_COA.svg/500px-CHE_Binn_COA.svg.png"
6056,95.5,95.5,4.5,"Ernen VS","In Ernen wird die Ernährungsinitiative mit 95,5 Prozent angenommen. Ernen sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Ernen_COA_alt.svg/500px-CHE_Ernen_COA_alt.svg.png"
6057,23.3,23.3,76.7,"Fiesch VS","In Fiesch hat die Ernährungsinitiative keine Mehrheit gefunden: 76,7 Prozent lehnen die Vorlage ab. Sowohl Fiesch als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Fiesch_COA.svg/500px-CHE_Fiesch_COA.svg.png"
6058,58.6,58.6,41.4,"Fieschertal VS","In Fieschertal wird die Ernährungsinitiative mit 58,6 Prozent angenommen. Fieschertal sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Fieschertal_COA.svg/500px-CHE_Fieschertal_COA.svg.png"
6061,27.4,27.4,72.6,"Lax VS","In Lax wird die Ernährungsinitiative mit 72,6 Prozent abgelehnt. Sowohl Lax als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/CHE_Lax_COA.svg/500px-CHE_Lax_COA.svg.png"
6076,86.5,86.5,13.5,"Obergoms VS","Die Ernährungsinitiative ist in Obergoms mit 86,5 Prozent der Stimmen angenommen worden. Obergoms sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Obergoms_COA.svg/500px-CHE_Obergoms_COA.svg.png"
6077,22.1,22.1,77.9,"Goms VS","In Goms wird die Ernährungsinitiative mit 77,9 Prozent abgelehnt. Sowohl Goms als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Goms_COA.svg/500px-CHE_Goms_COA.svg.png"
6082,95.3,95.3,4.7,"Ayent VS","Ayent hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 95,3 Prozent. Ayent sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Ayent_COA.svg/500px-CHE_Ayent_COA.svg.png"
6083,8.8,8.8,91.2,"Evolène VS","In Evolène hat die Ernährungsinitiative keine Mehrheit gefunden: 91,2 Prozent lehnen die Vorlage ab. Sowohl Evolène als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Evol%C3%A8ne_COA.svg/500px-CHE_Evol%C3%A8ne_COA.svg.png"
6084,43.2,43.2,56.8,"Hérémence VS","In Hérémence wird die Ernährungsinitiative mit 56,8 Prozent abgelehnt. Sowohl Hérémence als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/H%C3%A9r%C3%A9mence-blazon.svg/250px-H%C3%A9r%C3%A9mence-blazon.svg.png"
6087,92.8,92.8,7.2,"Saint-Martin VS","Die Ernährungsinitiative ist in Saint-Martin VS mit 92,8 Prozent der Stimmen angenommen worden. Saint-Martin VS sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Saint-Martin_COA.svg/500px-CHE_Saint-Martin_COA.svg.png"
6089,43.8,43.8,56.2,"Vex VS","In Vex wird die Ernährungsinitiative mit 56,2 Prozent abgelehnt. Sowohl Vex als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Vex-blazon.svg/250px-Vex-blazon.svg.png"
6090,14.9,14.9,85.1,"Mont-Noble VS","Nein zur Ernährungsinitiative in Mont-Noble: 85,1 Prozent. Sowohl Mont-Noble als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Mont-Noble_COA.svg/500px-CHE_Mont-Noble_COA.svg.png"
6101,45.2,45.2,54.8,"Agarn VS","In Agarn hat die Ernährungsinitiative keine Mehrheit gefunden: 54,8 Prozent lehnen die Vorlage ab. Sowohl Agarn als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Agarn_COA.svg/500px-CHE_Agarn_COA.svg.png"
6102,81.3,81.3,18.7,"Albinen VS","Die Ernährungsinitiative ist in Albinen mit 81,3 Prozent der Stimmen angenommen worden. Albinen sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Albinen_COA_alt.svg/500px-CHE_Albinen_COA_alt.svg.png"
6104,47.9,47.9,52.1,"Ergisch VS","In Ergisch hat die Ernährungsinitiative keine Mehrheit gefunden: 52,1 Prozent lehnen die Vorlage ab. Sowohl Ergisch als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ergisch_COA.svg/500px-CHE_Ergisch_COA.svg.png"
6109,77.4,77.4,22.6,"Inden VS","In Inden wird die Ernährungsinitiative mit 77,4 Prozent angenommen. Inden sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Inden_COA.svg/500px-CHE_Inden_COA.svg.png"
6110,42.1,42.1,57.9,"Leuk VS","In Leuk hat die Ernährungsinitiative keine Mehrheit gefunden: 57,9 Prozent lehnen die Vorlage ab. Sowohl Leuk als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Leuk_COA.svg/500px-CHE_Leuk_COA.svg.png"
6111,78,78,22,"Leukerbad VS","In Leukerbad ist die Ernährungsinitiative mit 78 Prozent der Stimmen angenommen worden. Leukerbad sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Leukerbad_COA.svg/500px-CHE_Leukerbad_COA.svg.png"
6112,78.2,78.2,21.8,"Oberems VS","In Oberems wird die Ernährungsinitiative mit 78,2 Prozent angenommen. Oberems sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Oberems_COA.svg/500px-CHE_Oberems_COA.svg.png"
6113,11.2,11.2,88.8,"Salgesch VS","In Salgesch wird die Ernährungsinitiative mit 88,8 Prozent abgelehnt. Sowohl Salgesch als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Salgesch_COA.svg/500px-CHE_Salgesch_COA.svg.png"
6116,14.1,14.1,85.9,"Varen VS","In Varen wird die Ernährungsinitiative mit 85,9 Prozent abgelehnt. Sowohl Varen als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Varen_COA.svg/500px-CHE_Varen_COA.svg.png"
6117,96.3,96.3,3.7,"Guttet-Feschel VS","Die Ernährungsinitiative ist in Guttet-Feschel mit 96,3 Prozent der Stimmen angenommen worden. Guttet-Feschel sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/GuttetFeschel-blazon.svg/250px-GuttetFeschel-blazon.svg.png"
6118,62.4,62.4,37.6,"Gampel-Bratsch VS","In Gampel-Bratsch wird die Ernährungsinitiative mit 62,4 Prozent angenommen. Gampel-Bratsch sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Gampel-Bratsch_COA.svg/500px-CHE_Gampel-Bratsch_COA.svg.png"
6119,63.8,63.8,36.2,"Turtmann-Unterems VS","In Turtmann-Unterems wird die Ernährungsinitiative mit 63,8 Prozent angenommen. Turtmann-Unterems sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Wappen_Wallis_matt.svg/500px-Wappen_Wallis_matt.svg.png"
6131,91.7,91.7,8.3,"Bovernier VS","91,7 Prozent der Stimmbürgerinnen und Stimmbürger in Bovernier sagen Ja zur Ernährungsinitiative. Bovernier sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Bovernier_COA.svg/500px-CHE_Bovernier_COA.svg.png"
6133,59.6,59.6,40.4,"Fully VS","Die Ernährungsinitiative ist in Fully mit 59,6 Prozent der Stimmen angenommen worden. Fully sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Fully_COA.svg/500px-CHE_Fully_COA.svg.png"
6134,60.8,60.8,39.2,"Isérables VS","In Isérables ist die Ernährungsinitiative mit 60,8 Prozent der Stimmen angenommen worden. Isérables sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/CHE_Is%C3%A9rables_COA.svg/500px-CHE_Is%C3%A9rables_COA.svg.png"
6135,4.1,4.1,95.9,"Leytron VS","In Leytron hat die Ernährungsinitiative keine Mehrheit gefunden: 95,9 Prozent lehnen die Vorlage ab. Sowohl Leytron als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Leytron_COA.svg/500px-CHE_Leytron_COA.svg.png"
6136,37.2,37.2,62.8,"Martigny VS","In Martigny hat die Ernährungsinitiative keine Mehrheit gefunden: 62,8 Prozent lehnen die Vorlage ab. Sowohl Martigny als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Martigny_COA.svg/500px-CHE_Martigny_COA.svg.png"
6137,22,22,78,"Martigny-Combe VS","Mit 78 Prozent wird die Ernährungsinitiative in Martigny-Combe verworfen. Sowohl Martigny-Combe als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Martigny-Combe_COA.svg/500px-CHE_Martigny-Combe_COA.svg.png"
6139,44.9,44.9,55.1,"Riddes VS","In Riddes hat die Ernährungsinitiative keine Mehrheit gefunden: 55,1 Prozent lehnen die Vorlage ab. Sowohl Riddes als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/CHE_Riddes_COA.svg/500px-CHE_Riddes_COA.svg.png"
6140,59.1,59.1,40.9,"Saillon VS","In Saillon ist die Ernährungsinitiative mit 59,1 Prozent der Stimmen angenommen worden. Saillon sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saillon_COA.svg/500px-CHE_Saillon_COA.svg.png"
6141,84.7,84.7,15.3,"Saxon VS","Saxon hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 84,7 Prozent. Saxon sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Saxon_COA.svg/500px-CHE_Saxon_COA.svg.png"
6142,10.3,10.3,89.7,"Trient VS","Nein zur Ernährungsinitiative in Trient: 89,7 Prozent. Sowohl Trient als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Trient_COA.svg/500px-CHE_Trient_COA.svg.png"
6151,36.8,36.8,63.2,"Champéry VS","Mit 63,2 Prozent wird die Ernährungsinitiative in Champéry verworfen. Sowohl Champéry als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Champ%C3%A9ry_COA.svg/500px-CHE_Champ%C3%A9ry_COA.svg.png"
6152,99.1,99.1,0.9,"Collombey-Muraz VS","In Collombey-Muraz ist die Ernährungsinitiative mit 99,1 Prozent der Stimmen angenommen worden. Im Kanton Wallis liegt Collombey-Muraz beim Ja-Anteil zur Ernährungsinitiative an der Spitze.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Collombey-Muraz_COA.svg/500px-CHE_Collombey-Muraz_COA.svg.png"
6153,53.1,53.1,46.9,"Monthey VS","In Monthey wird die Ernährungsinitiative mit 53,1 Prozent angenommen. Monthey sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Monthey_COA.svg/500px-CHE_Monthey_COA.svg.png"
6154,38.3,38.3,61.7,"Port-Valais VS","Mit 61,7 Prozent wird die Ernährungsinitiative in Port-Valais verworfen. Sowohl Port-Valais als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Port-Valais_Coat_of_Arms.svg/330px-Port-Valais_Coat_of_Arms.svg.png"
6155,90,90,10,"Saint-Gingolph VS","In Saint-Gingolph wird die Ernährungsinitiative mit 90 Prozent angenommen. Saint-Gingolph sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Saint-Gingolph_COA.svg/500px-CHE_Saint-Gingolph_COA.svg.png"
6156,81.8,81.8,18.2,"Troistorrents VS","Die Ernährungsinitiative ist in Troistorrents mit 81,8 Prozent der Stimmen angenommen worden. Troistorrents sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Troistorrents_COA.svg/500px-CHE_Troistorrents_COA.svg.png"
6157,53.7,53.7,46.3,"Val-d'Illiez VS","Val-d'Illiez hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 53,7 Prozent. Val-d'Illiez sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Val-d%27Illiez_COA.svg/500px-CHE_Val-d%27Illiez_COA.svg.png"
6158,43.5,43.5,56.5,"Vionnaz VS","Mit 56,5 Prozent wird die Ernährungsinitiative in Vionnaz verworfen. Sowohl Vionnaz als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vionnaz_COA.svg/500px-CHE_Vionnaz_COA.svg.png"
6159,55.7,55.7,44.3,"Vouvry VS","Vouvry hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 55,7 Prozent. Vouvry sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Vouvry_COA.svg/500px-CHE_Vouvry_COA.svg.png"
6172,21.6,21.6,78.4,"Bister VS","In Bister wird die Ernährungsinitiative mit 78,4 Prozent abgelehnt. Sowohl Bister als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/CHE_Bister_COA.svg/500px-CHE_Bister_COA.svg.png"
6173,64.3,64.3,35.7,"Bitsch VS","Bitsch hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 64,3 Prozent. Bitsch sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Bitsch_COA.svg/500px-CHE_Bitsch_COA.svg.png"
6177,88.6,88.6,11.4,"Grengiols VS","Grengiols hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 88,6 Prozent. Grengiols sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Grengiols_COA.svg/500px-CHE_Grengiols_COA.svg.png"
6181,45.4,45.4,54.6,"Riederalp VS","In Riederalp hat die Ernährungsinitiative keine Mehrheit gefunden: 54,6 Prozent lehnen die Vorlage ab. Sowohl Riederalp als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Riederalp_COA.svg/500px-CHE_Riederalp_COA.svg.png"
6191,58.2,58.2,41.8,"Ausserberg VS","In Ausserberg wird die Ernährungsinitiative mit 58,2 Prozent angenommen. Ausserberg sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Ausserberg_COA.svg/500px-CHE_Ausserberg_COA.svg.png"
6192,48.9,48.9,51.1,"Blatten VS","In Blatten hat die Ernährungsinitiative keine Mehrheit gefunden: 51,1 Prozent lehnen die Vorlage ab. Sowohl Blatten als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Blatten_COA.svg/500px-CHE_Blatten_COA.svg.png"
6193,34.4,34.4,65.6,"Bürchen VS","In Bürchen hat die Ernährungsinitiative keine Mehrheit gefunden: 65,6 Prozent lehnen die Vorlage ab. Sowohl Bürchen als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_B%C3%BCrchen_COA_alt.svg/500px-CHE_B%C3%BCrchen_COA_alt.svg.png"
6194,43.3,43.3,56.7,"Eischoll VS","In Eischoll hat die Ernährungsinitiative keine Mehrheit gefunden: 56,7 Prozent lehnen die Vorlage ab. Sowohl Eischoll als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Eischoll_COA.svg/500px-CHE_Eischoll_COA.svg.png"
6195,8.5,8.5,91.5,"Ferden VS","Mit 91,5 Prozent wird die Ernährungsinitiative in Ferden verworfen. Sowohl Ferden als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Ferden_COA.svg/500px-CHE_Ferden_COA.svg.png"
6197,63.9,63.9,36.1,"Kippel VS","In Kippel wird die Ernährungsinitiative mit 63,9 Prozent angenommen. Kippel sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Kippel_COA.svg/500px-CHE_Kippel_COA.svg.png"
6198,47.4,47.4,52.6,"Niedergesteln VS","In Niedergesteln wird die Ernährungsinitiative mit 52,6 Prozent abgelehnt. Sowohl Niedergesteln als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Niedergesteln_COA.svg/500px-CHE_Niedergesteln_COA.svg.png"
6199,49.2,49.2,50.8,"Raron VS","Nein zur Ernährungsinitiative in Raron: 50,8 Prozent. Sowohl Raron als auch der Kanton Wallis verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Raron_COA.svg/500px-CHE_Raron_COA.svg.png"
6201,54.1,54.1,45.9,"Unterbäch VS","Die Ernährungsinitiative ist in Unterbäch mit 54,1 Prozent der Stimmen angenommen worden. Unterbäch sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Unterb%C3%A4ch_COA_alt.svg/500px-CHE_Unterb%C3%A4ch_COA_alt.svg.png"
6202,54.1,54.1,45.9,"Wiler (Lötschen) VS","Wiler (Lötschen) hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 54,1 Prozent. Wiler (Lötschen) sagt Ja zur Ernährungsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Wiler_COA.svg/500px-CHE_Wiler_COA.svg.png"
