"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
5480,73.7,73.7,26.3,"Daillens (VD)","Le projet de l'initiative dite des 12% a été accepté à Daillens avec 73,7 pour cent des voix. Tout comme le canton, Daillens approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Daillens_COA.svg/500px-CHE_Daillens_COA.svg.png"
5481,45.6,45.6,54.4,"Dizy (VD)","Non à l'initiative dite des 12% à Dizy: 54,4 pour cent. Dizy rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Dizy_COA.svg/500px-CHE_Dizy_COA.svg.png"
5482,57.2,57.2,42.8,"Eclépens (VD)","Avec 57,2 pour cent de oui, une majorité des électeurs d'Eclépens a accepté l'initiative dite des 12%. Tout comme le canton, Eclépens approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/CHE_Ecl%C3%A9pens_COA.svg/500px-CHE_Ecl%C3%A9pens_COA.svg.png"
5483,55.7,55.7,44.3,"Ferreyres (VD)","A Ferreyres, l'initiative dite des 12% récolte 55,7 pour cent d'approbation. Tout comme le canton, Ferreyres approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Ferreyres_COA.svg/500px-CHE_Ferreyres_COA.svg.png"
5484,26,26,74,"Gollion (VD)","A Gollion, l'initiative dite des 12% ne réunit pas de majorité, avec 74 pour cent de non. Gollion rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Gollion_COA.svg/500px-CHE_Gollion_COA.svg.png"
5485,36.1,36.1,63.9,"Grancy (VD)","Non à l'initiative dite des 12% à Grancy: 63,9 pour cent. Grancy rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Grancy_COA.svg/500px-CHE_Grancy_COA.svg.png"
5486,41.2,41.2,58.8,"L'Isle (VD)","A L'Isle, l'initiative dite des 12% n'a pas trouvé de majorité: 58,8 pour cent rejettent le texte. L'Isle rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_L%27Isle_COA.svg/500px-CHE_L%27Isle_COA.svg.png"
5487,68.9,68.9,31.1,"Lussery-Villars (VD)","Avec 68,9 pour cent de oui, une majorité des électeurs de Lussery-Villars a accepté l'initiative dite des 12%. Tout comme le canton, Lussery-Villars approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Lussery-Villars_COA.svg/500px-CHE_Lussery-Villars_COA.svg.png"
5488,37.7,37.7,62.3,"Mauraz (VD)","Non à l'initiative dite des 12% à Mauraz: 62,3 pour cent. Mauraz rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Mauraz_COA.svg/500px-CHE_Mauraz_COA.svg.png"
5489,53.8,53.8,46.2,"Mex (VD)","Le projet de l'initiative dite des 12% a été accepté à Mex (VD) avec 53,8 pour cent des voix. Tout comme le canton, Mex (VD) approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Mex_VD_COA.svg/500px-CHE_Mex_VD_COA.svg.png"
5490,22.1,22.1,77.9,"Moiry (VD)","Non à l'initiative dite des 12% à Moiry: 77,9 pour cent. Moiry rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Moiry_COA.svg/500px-CHE_Moiry_COA.svg.png"
5491,83.9,83.9,16.1,"Mont-la-Ville (VD)","Avec 83,9 pour cent de oui, une majorité des électeurs de Mont-la-Ville a accepté l'initiative dite des 12%. Tout comme le canton, Mont-la-Ville approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Mont-la-Ville_COA.svg/500px-CHE_Mont-la-Ville_COA.svg.png"
5492,29.6,29.6,70.4,"Montricher (VD)","A Montricher, l'initiative dite des 12% n'a pas trouvé de majorité: 70,4 pour cent rejettent le texte. Montricher rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Montricher_COA.svg/500px-CHE_Montricher_COA.svg.png"
5493,87.1,87.1,12.9,"Orny (VD)","Le projet de l'initiative dite des 12% a été accepté à Orny avec 87,1 pour cent des voix. Tout comme le canton, Orny approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/CHE_Orny_COA.svg/500px-CHE_Orny_COA.svg.png"
5495,49.9,49.9,50.1,"Penthalaz (VD)","A Penthalaz, l'initiative dite des 12% ne réunit pas de majorité, avec 50,1 pour cent de non. Penthalaz rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Penthalaz_COA.svg/500px-CHE_Penthalaz_COA.svg.png"
5496,57.1,57.1,42.9,"Penthaz (VD)","Le projet de l'initiative dite des 12% a été accepté à Penthaz avec 57,1 pour cent des voix. Tout comme le canton, Penthaz approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_Penthaz_COA.svg/500px-CHE_Penthaz_COA.svg.png"
5497,75.9,75.9,24.1,"Pompaples (VD)","A Pompaples, l'initiative dite des 12% récolte 75,9 pour cent d'approbation. Tout comme le canton, Pompaples approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Pompaples_COA.svg/500px-CHE_Pompaples_COA.svg.png"
5498,93.8,93.8,6.2,"La Sarraz (VD)","A La Sarraz, l'initiative dite des 12% récolte 93,8 pour cent d'approbation. Tout comme le canton, La Sarraz approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_La_Sarraz_COA.svg/500px-CHE_La_Sarraz_COA.svg.png"
5499,45.7,45.7,54.3,"Senarclens (VD)","Non à l'initiative dite des 12% à Senarclens: 54,3 pour cent. Senarclens rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Senarclens_COA.svg/500px-CHE_Senarclens_COA.svg.png"
5501,2.2,2.2,97.8,"Sullens (VD)","A Sullens, l'initiative dite des 12% ne réunit pas de majorité, avec 97,8 pour cent de non. Sullens rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Sullens_COA.svg/500px-CHE_Sullens_COA.svg.png"
5503,44.1,44.1,55.9,"Vufflens-la-Ville (VD)","A Vufflens-la-Ville, l'initiative dite des 12% ne réunit pas de majorité, avec 55,9 pour cent de non. Vufflens-la-Ville rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Vufflens-la-Ville_COA.svg/500px-CHE_Vufflens-la-Ville_COA.svg.png"
5511,53.9,53.9,46.1,"Assens (VD)","Le projet de l'initiative dite des 12% a été accepté à Assens avec 53,9 pour cent des voix. Tout comme le canton, Assens approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Assens_COA.svg/500px-CHE_Assens_COA.svg.png"
5512,50.4,50.4,49.6,"Bercher (VD)","Le projet de l'initiative dite des 12% a été accepté à Bercher avec 50,4 pour cent des voix. Tout comme le canton, Bercher approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Bercher_COA.svg/500px-CHE_Bercher_COA.svg.png"
5514,33.5,33.5,66.5,"Bottens (VD)","A Bottens, l'initiative dite des 12% n'a pas trouvé de majorité: 66,5 pour cent rejettent le texte. Bottens rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bottens_COA.svg/500px-CHE_Bottens_COA.svg.png"
5515,80.4,80.4,19.6,"Bretigny-sur-Morrens (VD)","Avec 80,4 pour cent de oui, une majorité des électeurs de Bretigny-sur-Morrens a accepté l'initiative dite des 12%. Tout comme le canton, Bretigny-sur-Morrens approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Bretigny-sur-Morrens_COA.svg/500px-CHE_Bretigny-sur-Morrens_COA.svg.png"
5516,44,44,56,"Cugy (VD)","A Cugy (VD), l'initiative dite des 12% ne réunit pas de majorité, avec 56 pour cent de non. Cugy (VD) rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Cugy_VD_COA.svg/500px-CHE_Cugy_VD_COA.svg.png"
5518,18.1,18.1,81.9,"Echallens (VD)","A Echallens, l'initiative dite des 12% ne réunit pas de majorité, avec 81,9 pour cent de non. Echallens rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Echallens_COA.svg/500px-CHE_Echallens_COA.svg.png"
5520,61.1,61.1,38.9,"Essertines-sur-Yverdon (VD)","Avec 61,1 pour cent de oui, une majorité des électeurs d'Essertines-sur-Yverdon a accepté l'initiative dite des 12%. Tout comme le canton, Essertines-sur-Yverdon approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Essertines-sur-Yverdon_COA.svg/500px-CHE_Essertines-sur-Yverdon_COA.svg.png"
5521,35.2,35.2,64.8,"Etagnières (VD)","A Etagnières, l'initiative dite des 12% ne réunit pas de majorité, avec 64,8 pour cent de non. Etagnières rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_%C3%89tagni%C3%A8res_COA.svg/500px-CHE_%C3%89tagni%C3%A8res_COA.svg.png"
5522,67.9,67.9,32.1,"Fey (VD)","Avec 67,9 pour cent de oui, une majorité des électeurs de Fey a accepté l'initiative dite des 12%. Tout comme le canton, Fey approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Fey_COA.svg/500px-CHE_Fey_COA.svg.png"
5523,48.7,48.7,51.3,"Froideville (VD)","A Froideville, l'initiative dite des 12% ne réunit pas de majorité, avec 51,3 pour cent de non. Froideville rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Froideville_COA.svg/500px-CHE_Froideville_COA.svg.png"
5527,91.4,91.4,8.6,"Morrens (VD)","Avec 91,4 pour cent de oui, une majorité des électeurs de Morrens (VD) a accepté l'initiative dite des 12%. Tout comme le canton, Morrens (VD) approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Morrens_COA.svg/500px-CHE_Morrens_COA.svg.png"
5529,49.7,49.7,50.3,"Oulens-sous-Echallens (VD)","A Oulens-sous-Echallens, l'initiative dite des 12% n'a pas trouvé de majorité: 50,3 pour cent rejettent le texte. Oulens-sous-Echallens rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oulens-sous-Echallens_COA.svg/500px-CHE_Oulens-sous-Echallens_COA.svg.png"
5530,10.3,10.3,89.7,"Pailly (VD)","A Pailly, l'initiative dite des 12% ne réunit pas de majorité, avec 89,7 pour cent de non. Pailly rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Pailly_COA.svg/500px-CHE_Pailly_COA.svg.png"
5531,57.1,57.1,42.9,"Penthéréaz (VD)","Avec 57,1 pour cent de oui, une majorité des électeurs de Penthéréaz a accepté l'initiative dite des 12%. Tout comme le canton, Penthéréaz approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Penth%C3%A9r%C3%A9az_COA.svg/500px-CHE_Penth%C3%A9r%C3%A9az_COA.svg.png"
5533,44.1,44.1,55.9,"Poliez-Pittet (VD)","A Poliez-Pittet, l'initiative dite des 12% ne réunit pas de majorité, avec 55,9 pour cent de non. Poliez-Pittet rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/CHE_Poliez-Pittet_COA.svg/500px-CHE_Poliez-Pittet_COA.svg.png"
5534,67.8,67.8,32.2,"Rueyres (VD)","Avec 67,8 pour cent de oui, une majorité des électeurs de Rueyres a accepté l'initiative dite des 12%. Tout comme le canton, Rueyres approuve l'initiative dite des 12%.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Rueyres_COA.svg/500px-CHE_Rueyres_COA.svg.png"
5535,46.4,46.4,53.6,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), l'initiative dite des 12% ne réunit pas de majorité, avec 53,6 pour cent de non. Saint-Barthélemy (VD) rejette l'initiative dite des 12%, alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Saint-Barth%C3%A9lemy_COA.svg/500px-CHE_Saint-Barth%C3%A9lemy_COA.svg.png"
