"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
3783,33.6,33.6,66.4,"Madulain GR","Mit 66,4 Prozent wird die Neutralitätsinitiative in Madulain verworfen. Sowohl Madulain als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Madulain_COA.svg/250px-CHE_Madulain_COA.svg.png"
3784,89.5,89.5,10.5,"Pontresina GR","Pontresina stimmt der Neutralitätsinitiative mit 89,5 Prozent zu. Pontresina sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/CHE_Pontresina_COA.svg/250px-CHE_Pontresina_COA.svg.png"
3785,46.4,46.4,53.6,"La Punt-Chamues-ch GR","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von La Punt-Chamues-ch haben die Neutralitätsinitiative abgelehnt. Sowohl La Punt-Chamues-ch als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_La_Punt_Chamues-ch_COA.svg/250px-CHE_La_Punt_Chamues-ch_COA.svg.png"
3786,56.5,56.5,43.5,"Samedan GR","In Samedan ist die Neutralitätsinitiative mit 56,5 Prozent der Stimmen angenommen worden. Samedan sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Samedan_COA.svg/250px-CHE_Samedan_COA.svg.png"
3787,32.4,32.4,67.6,"St. Moritz GR","In St. Moritz ist die Neutralitätsinitiative mit 67,6 Prozent der Stimmen gescheitert. Sowohl St. Moritz als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_St_Moritz_COA.svg/250px-CHE_St_Moritz_COA.svg.png"
3788,10.8,10.8,89.2,"S-chanf GR","Mit 89,2 Prozent wird die Neutralitätsinitiative in S-chanf verworfen. Sowohl S-chanf als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_S-chanf_COA.svg/250px-CHE_S-chanf_COA.svg.png"
3789,61.9,61.9,38.1,"Sils im Engadin/Segl GR","Sils im Engadin/Segl hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 61,9 Prozent. Sils im Engadin/Segl sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Sils_im_Engadin_Segl_COA.svg/960px-CHE_Sils_im_Engadin_Segl_COA.svg.png"
3790,67.7,67.7,32.3,"Silvaplana GR","In Silvaplana ist die Neutralitätsinitiative mit 67,7 Prozent der Stimmen angenommen worden. Silvaplana sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Silvaplana_COA.svg/250px-CHE_Silvaplana_COA.svg.png"
3791,97.2,97.2,2.8,"Zuoz GR","Ja zur Neutralitätsinitiative in Zuoz: 97,2 Prozent. Zuoz sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Zuoz_COA.svg/250px-CHE_Zuoz_COA.svg.png"
3792,11.2,11.2,88.8,"Bregaglia GR","88,8 Prozent der Stimmbürgerinnen und Stimmbürger von Bregaglia haben die Neutralitätsinitiative abgelehnt. Sowohl Bregaglia als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bregaglia_COA.svg/250px-CHE_Bregaglia_COA.svg.png"
3804,46.4,46.4,53.6,"Buseno GR","In Buseno ist die Neutralitätsinitiative mit 53,6 Prozent der Stimmen gescheitert. Sowohl Buseno als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Buseno_COA.svg/250px-CHE_Buseno_COA.svg.png"
3805,60.6,60.6,39.4,"Castaneda GR","Mit 60,6 Prozent befürworten die Stimmberechtigten von Castaneda die Neutralitätsinitiative. Castaneda sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Castaneda_COA.svg/250px-CHE_Castaneda_COA.svg.png"
3808,60.8,60.8,39.2,"Rossa GR","In Rossa ist die Neutralitätsinitiative mit 60,8 Prozent der Stimmen angenommen worden. Rossa sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rossa_COA.svg/250px-CHE_Rossa_COA.svg.png"
3810,7.4,7.4,92.6,"Santa Maria in Calanca GR","Nein zur Neutralitätsinitiative in Santa Maria in Calanca: 92,6 Prozent. Sowohl Santa Maria in Calanca als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Santa_Maria_in_Calanca_COA.svg/250px-CHE_Santa_Maria_in_Calanca_COA.svg.png"
3821,54.7,54.7,45.3,"Lostallo GR","Die Neutralitätsinitiative erreicht in Lostallo 54,7 Prozent Ja-Stimmen. Lostallo sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Lostallo_COA.svg/250px-CHE_Lostallo_COA.svg.png"
3822,43.2,43.2,56.8,"Mesocco GR","Nein zur Neutralitätsinitiative in Mesocco: 56,8 Prozent. Sowohl Mesocco als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Mesocco_COA.svg/250px-CHE_Mesocco_COA.svg.png"
3823,78.5,78.5,21.5,"Soazza GR","In Soazza ist die Neutralitätsinitiative mit 78,5 Prozent der Stimmen angenommen worden. Soazza sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Soazza_COA.svg/250px-CHE_Soazza_COA.svg.png"
3831,47.3,47.3,52.7,"Cama GR","Nein zur Neutralitätsinitiative in Cama: 52,7 Prozent. Sowohl Cama als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Cama_COA.svg/250px-CHE_Cama_COA.svg.png"
3832,11.5,11.5,88.5,"Grono GR","In Grono ist die Neutralitätsinitiative mit 88,5 Prozent der Stimmen gescheitert. Sowohl Grono als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Grono_COA.svg/250px-CHE_Grono_COA.svg.png"
3834,40.5,40.5,59.5,"Roveredo GR","In Roveredo GR ist die Neutralitätsinitiative mit 59,5 Prozent der Stimmen gescheitert. Sowohl Roveredo GR als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Roveredo_COA.svg/250px-CHE_Roveredo_COA.svg.png"
3835,5.7,5.7,94.3,"San Vittore GR","Nein zur Neutralitätsinitiative in San Vittore: 94,3 Prozent. Sowohl San Vittore als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_San_Vittore_COA.svg/250px-CHE_San_Vittore_COA.svg.png"
3837,37.5,37.5,62.5,"Calanca GR","In Calanca ist die Neutralitätsinitiative mit 62,5 Prozent der Stimmen gescheitert. Sowohl Calanca als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Calanca_GR_COA.svg/250px-CHE_Calanca_GR_COA.svg.png"
3847,54.3,54.3,45.7,"Val Müstair GR","Val Müstair hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 54,3 Prozent. Val Müstair sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/M%C3%BCnstertal_nach_S%C3%BCden.jpg/960px-M%C3%BCnstertal_nach_S%C3%BCden.jpg"
3851,6.1,6.1,93.9,"Davos GR","In Davos ist die Neutralitätsinitiative mit 93,9 Prozent der Stimmen gescheitert. Sowohl Davos als auch der Kanton Graubünden verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Davos_COA.svg/250px-CHE_Davos_COA.svg.png"
3861,63.6,63.6,36.4,"Fideris GR","Ja zur Neutralitätsinitiative in Fideris: 63,6 Prozent. Fideris sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Fideris_COA.svg/250px-CHE_Fideris_COA.svg.png"
3862,51.8,51.8,48.2,"Furna GR","In Furna ist die Neutralitätsinitiative mit 51,8 Prozent der Stimmen angenommen worden. Furna sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Furna_COA.svg/250px-CHE_Furna_COA.svg.png"
3863,55.8,55.8,44.2,"Jenaz GR","Die Neutralitätsinitiative erreicht in Jenaz 55,8 Prozent Ja-Stimmen. Jenaz sagt Ja zur Neutralitätsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Jenaz_COA.svg/250px-CHE_Jenaz_COA.svg.png"
