"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
4012,50.3,50.3,49.7,"Suhr AG","Die Neutralitätsinitiative erreicht in Suhr 50,3 Prozent Ja-Stimmen. Suhr sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Wappen_Suhr_AG.svg/330px-Wappen_Suhr_AG.svg.png"
4013,40.9,40.9,59.1,"Unterentfelden AG","59,1 Prozent der Stimmbürgerinnen und Stimmbürger von Unterentfelden haben die Neutralitätsinitiative abgelehnt. Abweichung: Unterentfelden verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Unterentfelden_COA.svg/330px-CHE_Unterentfelden_COA.svg.png"
4021,56.6,56.6,43.4,"Baden AG","Die Neutralitätsinitiative erreicht in Baden 56,6 Prozent Ja-Stimmen. Baden sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Baden_AG_COA.svg/500px-CHE_Baden_AG_COA.svg.png"
4022,82.1,82.1,17.9,"Bellikon AG","In Bellikon wird die Neutralitätsinitiative mit 82,1 Prozent angenommen. Bellikon sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Bellikon_COA.svg/330px-CHE_Bellikon_COA.svg.png"
4023,63.8,63.8,36.2,"Bergdietikon AG","Bergdietikon hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 63,8 Prozent. Bergdietikon sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Bergdietikon_COA.svg/330px-CHE_Bergdietikon_COA.svg.png"
4024,85.2,85.2,14.8,"Birmenstorf AG","Mit 85,2 Prozent befürworten die Stimmberechtigten von Birmenstorf AG die Neutralitätsinitiative. Birmenstorf AG sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Birmenstorf_COA.svg/330px-CHE_Birmenstorf_COA.svg.png"
4026,84.1,84.1,15.9,"Ennetbaden AG","Ja zur Neutralitätsinitiative in Ennetbaden: 84,1 Prozent. Ennetbaden sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/CHE_Ennetbaden_COA.svg/500px-CHE_Ennetbaden_COA.svg.png"
4027,54.2,54.2,45.8,"Fislisbach AG","In Fislisbach ist die Neutralitätsinitiative mit 54,2 Prozent der Stimmen angenommen worden. Fislisbach sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/CHE_Fislisbach_COA.svg/960px-CHE_Fislisbach_COA.svg.png"
4028,97.8,97.8,2.2,"Freienwil AG","Ja zur Neutralitätsinitiative in Freienwil: 97,8 Prozent. Freienwil sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Wappen_Freienwil.svg/330px-Wappen_Freienwil.svg.png"
4029,38.6,38.6,61.4,"Gebenstorf AG","Mit 61,4 Prozent wird die Neutralitätsinitiative in Gebenstorf verworfen. Abweichung: Gebenstorf verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Wappen_Gebenstorf_AG.svg/330px-Wappen_Gebenstorf_AG.svg.png"
4030,47.1,47.1,52.9,"Killwangen AG","52,9 Prozent der Stimmbürgerinnen und Stimmbürger von Killwangen sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Killwangen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Killwangen_COA.svg/960px-CHE_Killwangen_COA.svg.png"
4031,2.9,2.9,97.1,"Künten AG","97,1 Prozent der Stimmbürgerinnen und Stimmbürger von Künten sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Künten verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/Wappen_K%C3%BCnten_AG.svg/330px-Wappen_K%C3%BCnten_AG.svg.png"
4032,49.8,49.8,50.2,"Mägenwil AG","In Mägenwil ist die Neutralitätsinitiative mit 50,2 Prozent der Stimmen gescheitert. Abweichung: Mägenwil verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/Wappen_M%C3%A4genwil_AG.svg/330px-Wappen_M%C3%A4genwil_AG.svg.png"
4033,46.6,46.6,53.4,"Mellingen AG","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von Mellingen sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Mellingen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Wappen_Mellingen_AG.svg/330px-Wappen_Mellingen_AG.svg.png"
4034,0.1,0.1,99.9,"Neuenhof AG","Nirgendwo in der Schweiz ist der Nein-Anteil zur Neutralitätsinitiative höher als in Neuenhof, 99,9 Prozent lehnen ab. Neuenhof verzeichnet im Kanton Aargau den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Neuenhof_COA.svg/330px-CHE_Neuenhof_COA.svg.png"
4035,73.7,73.7,26.3,"Niederrohrdorf AG","In Niederrohrdorf wird die Neutralitätsinitiative mit 73,7 Prozent angenommen. Niederrohrdorf sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/Wappen_Niederrohrdorf_AG.svg/330px-Wappen_Niederrohrdorf_AG.svg.png"
4037,95.4,95.4,4.6,"Oberrohrdorf AG","Oberrohrdorf stimmt der Neutralitätsinitiative mit 95,4 Prozent zu. Oberrohrdorf sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Wappen_Oberrohrdorf_AG.svg/330px-Wappen_Oberrohrdorf_AG.svg.png"
4038,40.3,40.3,59.7,"Obersiggenthal AG","59,7 Prozent der Stimmbürgerinnen und Stimmbürger von Obersiggenthal sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Obersiggenthal verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Wappen_Obersiggenthal_AG.svg/330px-Wappen_Obersiggenthal_AG.svg.png"
4039,53,53,47,"Remetschwil AG","Die Neutralitätsinitiative erreicht in Remetschwil 53 Prozent Ja-Stimmen. Remetschwil sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/CHE_Remetschwil_COA.svg/330px-CHE_Remetschwil_COA.svg.png"
4040,8.6,8.6,91.4,"Spreitenbach AG","Nein zur Neutralitätsinitiative in Spreitenbach: 91,4 Prozent. Abweichung: Spreitenbach verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Spreitenbach_COA.svg/330px-CHE_Spreitenbach_COA.svg.png"
4041,36.9,36.9,63.1,"Stetten AG","Nein zur Neutralitätsinitiative in Stetten AG: 63,1 Prozent. Abweichung: Stetten AG verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Stetten_AG_COA.svg/960px-CHE_Stetten_AG_COA.svg.png"
4044,39.5,39.5,60.5,"Untersiggenthal AG","60,5 Prozent der Stimmbürgerinnen und Stimmbürger von Untersiggenthal sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Untersiggenthal verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Wappen_Untersiggenthal_AG.svg/330px-Wappen_Untersiggenthal_AG.svg.png"
4045,55.6,55.6,44.4,"Wettingen AG","In Wettingen ist die Neutralitätsinitiative mit 55,6 Prozent der Stimmen angenommen worden. Wettingen sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Wappen_Wettingen_AG.svg/330px-Wappen_Wettingen_AG.svg.png"
4046,89.5,89.5,10.5,"Wohlenschwil AG","Wohlenschwil stimmt der Neutralitätsinitiative mit 89,5 Prozent zu. Wohlenschwil sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Wohlenschwil_COA.svg/330px-CHE_Wohlenschwil_COA.svg.png"
4047,47,47,53,"Würenlingen AG","In Würenlingen ist die Neutralitätsinitiative mit 53 Prozent der Stimmen gescheitert. Abweichung: Würenlingen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/CHE_W%C3%BCrenlingen_COA.svg/330px-CHE_W%C3%BCrenlingen_COA.svg.png"
4048,65.1,65.1,34.9,"Würenlos AG","Die Neutralitätsinitiative erreicht in Würenlos 65,1 Prozent Ja-Stimmen. Würenlos sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_W%C3%BCrenlos_COA.svg/330px-CHE_W%C3%BCrenlos_COA.svg.png"
4049,43.4,43.4,56.6,"Ehrendingen AG","Mit 56,6 Prozent wird die Neutralitätsinitiative in Ehrendingen verworfen. Abweichung: Ehrendingen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/Wappen_Ehrendingen.svg/960px-Wappen_Ehrendingen.svg.png"
4061,17,17,83,"Arni AG","Nein zur Neutralitätsinitiative in Arni AG: 83 Prozent. Abweichung: Arni AG verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Arni_AG_COA.svg/330px-CHE_Arni_AG_COA.svg.png"
4062,79,79,21,"Berikon AG","In Berikon ist die Neutralitätsinitiative mit 79 Prozent der Stimmen angenommen worden. Berikon sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Berikon_COA.svg/330px-CHE_Berikon_COA.svg.png"
4063,59.8,59.8,40.2,"Bremgarten AG","Bremgarten AG stimmt der Neutralitätsinitiative mit 59,8 Prozent zu. Bremgarten AG sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Bremgarten_AG_COA.svg/330px-CHE_Bremgarten_AG_COA.svg.png"
4064,22.6,22.6,77.4,"Büttikon AG","In Büttikon ist die Neutralitätsinitiative mit 77,4 Prozent der Stimmen gescheitert. Abweichung: Büttikon verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Wappen_B%C3%BCttikon.svg/330px-Wappen_B%C3%BCttikon.svg.png"
4065,25.8,25.8,74.2,"Dottikon AG","74,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dottikon sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Dottikon verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Wappen_Dottikon.svg/330px-Wappen_Dottikon.svg.png"
4066,18.6,18.6,81.4,"Eggenwil AG","81,4 Prozent der Stimmbürgerinnen und Stimmbürger von Eggenwil sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Eggenwil verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Wappen_Eggenwil.svg/330px-Wappen_Eggenwil.svg.png"
4067,43.6,43.6,56.4,"Fischbach-Göslikon AG","Mit 56,4 Prozent wird die Neutralitätsinitiative in Fischbach-Göslikon verworfen. Abweichung: Fischbach-Göslikon verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Fischbach-G%C3%B6slikon_COA.svg/330px-CHE_Fischbach-G%C3%B6slikon_COA.svg.png"
4068,57.3,57.3,42.7,"Hägglingen AG","Ja zur Neutralitätsinitiative in Hägglingen: 57,3 Prozent. Hägglingen sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Wappen_H%C3%A4gglingen.svg/330px-Wappen_H%C3%A4gglingen.svg.png"
4071,26.1,26.1,73.9,"Jonen AG","Mit 73,9 Prozent wird die Neutralitätsinitiative in Jonen verworfen. Abweichung: Jonen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/Wappen_Jonen_AG.svg/330px-Wappen_Jonen_AG.svg.png"
4072,35.7,35.7,64.3,"Niederwil AG","Nein zur Neutralitätsinitiative in Niederwil AG: 64,3 Prozent. Abweichung: Niederwil AG verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Niederwil_AG_COA.svg/330px-CHE_Niederwil_AG_COA.svg.png"
4073,23.7,23.7,76.3,"Oberlunkhofen AG","In Oberlunkhofen ist die Neutralitätsinitiative mit 76,3 Prozent der Stimmen gescheitert. Abweichung: Oberlunkhofen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Oberlunkhofen_COA.svg/330px-CHE_Oberlunkhofen_COA.svg.png"
4074,62.4,62.4,37.6,"Oberwil-Lieli AG","Oberwil-Lieli hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62,4 Prozent. Oberwil-Lieli sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Wappen_Oberwil-Lieli_AG.svg/330px-Wappen_Oberwil-Lieli_AG.svg.png"
4075,53.7,53.7,46.3,"Rudolfstetten-Friedlisberg AG","Ja zur Neutralitätsinitiative in Rudolfstetten-Friedlisberg: 53,7 Prozent. Rudolfstetten-Friedlisberg sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Wappen_Rudolfstetten_AG.svg/330px-Wappen_Rudolfstetten_AG.svg.png"
4076,4.1,4.1,95.9,"Sarmenstorf AG","95,9 Prozent der Stimmbürgerinnen und Stimmbürger von Sarmenstorf sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Sarmenstorf verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Wappen_Sarmenstorf_AG.svg/330px-Wappen_Sarmenstorf_AG.svg.png"
4077,41.8,41.8,58.2,"Tägerig AG","Mit 58,2 Prozent wird die Neutralitätsinitiative in Tägerig verworfen. Abweichung: Tägerig verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Wappen_T%C3%A4gerig_AG.svg/330px-Wappen_T%C3%A4gerig_AG.svg.png"
4078,98.3,98.3,1.7,"Uezwil AG","Uezwil hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 98,3 Prozent. Uezwil sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Wappen_Uezwil_AG.svg/330px-Wappen_Uezwil_AG.svg.png"
4079,75,75,25,"Unterlunkhofen AG","Die Neutralitätsinitiative erreicht in Unterlunkhofen 75 Prozent Ja-Stimmen. Unterlunkhofen sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Unterlunkhofen_COA.svg/330px-CHE_Unterlunkhofen_COA.svg.png"
4080,80.6,80.6,19.4,"Villmergen AG","Die Neutralitätsinitiative erreicht in Villmergen 80,6 Prozent Ja-Stimmen. Villmergen sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Villmergen_COA.svg/330px-CHE_Villmergen_COA.svg.png"
4081,43.1,43.1,56.9,"Widen AG","In Widen ist die Neutralitätsinitiative mit 56,9 Prozent der Stimmen gescheitert. Abweichung: Widen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Wappen_Widen_AG.svg/330px-Wappen_Widen_AG.svg.png"
4082,39,39,61,"Wohlen AG","Mit 61 Prozent wird die Neutralitätsinitiative in Wohlen AG verworfen. Abweichung: Wohlen AG verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Wohlen_AG_COA.svg/500px-CHE_Wohlen_AG_COA.svg.png"
4083,66.1,66.1,33.9,"Zufikon AG","Zufikon stimmt der Neutralitätsinitiative mit 66,1 Prozent zu. Zufikon sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Zufikon_COA.svg/330px-CHE_Zufikon_COA.svg.png"
4084,76,76,24,"Islisberg AG","Ja zur Neutralitätsinitiative in Islisberg: 76 Prozent. Islisberg sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/Wappen_Islisberg_AG.svg/330px-Wappen_Islisberg_AG.svg.png"
4091,49.9,49.9,50.1,"Auenstein AG","Mit 50,1 Prozent wird die Neutralitätsinitiative in Auenstein verworfen. Abweichung: Auenstein verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Auenstein_COA.svg/330px-CHE_Auenstein_COA.svg.png"
4092,5.8,5.8,94.2,"Birr AG","In Birr ist die Neutralitätsinitiative mit 94,2 Prozent der Stimmen gescheitert. Abweichung: Birr verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Birr_AG_COA.svg/330px-CHE_Birr_AG_COA.svg.png"
4093,34.8,34.8,65.2,"Birrhard AG","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Birrhard haben die Neutralitätsinitiative abgelehnt. Abweichung: Birrhard verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Wappen_Birrhard.svg/330px-Wappen_Birrhard.svg.png"
4095,63.9,63.9,36.1,"Brugg AG","Brugg hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 63,9 Prozent. Brugg sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Brugg_COA.svg/330px-CHE_Brugg_COA.svg.png"
4099,40.5,40.5,59.5,"Habsburg AG","59,5 Prozent der Stimmbürgerinnen und Stimmbürger von Habsburg haben die Neutralitätsinitiative abgelehnt. Abweichung: Habsburg verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Wappen_Habsburg_AG.svg/330px-Wappen_Habsburg_AG.svg.png"
4100,48.7,48.7,51.3,"Hausen AG","Mit 51,3 Prozent wird die Neutralitätsinitiative in Hausen AG verworfen. Abweichung: Hausen AG verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Hausen_AG_COA.svg/500px-CHE_Hausen_AG_COA.svg.png"
4104,26.1,26.1,73.9,"Lupfig AG","Nein zur Neutralitätsinitiative in Lupfig: 73,9 Prozent. Abweichung: Lupfig verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Wappen_Lupfig.svg/330px-Wappen_Lupfig.svg.png"
4105,65.4,65.4,34.6,"Mandach AG","Mandach hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 65,4 Prozent. Mandach sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/Wappen_Mandach_AG.svg/330px-Wappen_Mandach_AG.svg.png"
4106,53.6,53.6,46.4,"Mönthal AG","Mit 53,6 Prozent befürworten die Stimmberechtigten von Mönthal die Neutralitätsinitiative. Mönthal sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_M%C3%B6nthal_COA.svg/960px-CHE_M%C3%B6nthal_COA.svg.png"
4107,43.9,43.9,56.1,"Mülligen AG","In Mülligen ist die Neutralitätsinitiative mit 56,1 Prozent der Stimmen gescheitert. Abweichung: Mülligen verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_M%C3%BClligen_COA.svg/330px-CHE_M%C3%BClligen_COA.svg.png"
4110,69.6,69.6,30.4,"Remigen AG","In Remigen wird die Neutralitätsinitiative mit 69,6 Prozent angenommen. Remigen sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/Wappen_Remigen_AG.svg/330px-Wappen_Remigen_AG.svg.png"
4111,4,4,96,"Riniken AG","96 Prozent der Stimmbürgerinnen und Stimmbürger von Riniken haben die Neutralitätsinitiative abgelehnt. Abweichung: Riniken verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Wappen_Riniken_AG.svg/330px-Wappen_Riniken_AG.svg.png"
4112,62.2,62.2,37.8,"Rüfenach AG","Rüfenach stimmt der Neutralitätsinitiative mit 62,2 Prozent zu. Rüfenach sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Wappen_R%C3%BCfenach_AG.svg/330px-Wappen_R%C3%BCfenach_AG.svg.png"
4117,51.7,51.7,48.3,"Thalheim AG","Die Neutralitätsinitiative erreicht in Thalheim AG 51,7 Prozent Ja-Stimmen. Thalheim AG sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Wappen_Thalheim_AG.svg/330px-Wappen_Thalheim_AG.svg.png"
4120,2.8,2.8,97.2,"Veltheim AG","Nein zur Neutralitätsinitiative in Veltheim AG: 97,2 Prozent. Abweichung: Veltheim AG verwirft die Neutralitätsinitiative, der Kanton Aargau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/Wappen_Veltheim_AG.svg/330px-Wappen_Veltheim_AG.svg.png"
4121,50.7,50.7,49.3,"Villigen AG","Villigen stimmt der Neutralitätsinitiative mit 50,7 Prozent zu. Villigen sagt wie der Kanton Aargau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Villigen_COA.svg/330px-CHE_Villigen_COA.svg.png"
