"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
6623,42.6,42.6,57.4,"Le Grand-Saconnex (GE)","La population du Grand-Saconnex rejette à 57,4 pour cent des voix l'initiative sur la neutralité. Le Grand-Saconnex a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Le_Grand-Saconnex_COA.svg/960px-CHE_Le_Grand-Saconnex_COA.svg.png"
6624,49.2,49.2,50.8,"Gy (GE)","L'initiative sur la neutralité est refusée à 50,8 pour cent à Gy. Gy a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Gy_COA.svg/960px-CHE_Gy_COA.svg.png"
6625,26,26,74,"Hermance (GE)","C'est non à l'initiative sur la neutralité à Hermance. Les habitants ont refusé le texte à 74 pour cent. Hermance a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Hermance_COA.svg/960px-CHE_Hermance_COA.svg.png"
6626,46.8,46.8,53.2,"Jussy (GE)","C'est non à l'initiative sur la neutralité à Jussy. Les habitants ont refusé le texte à 53,2 pour cent. Jussy a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Jussy_COA.svg/960px-CHE_Jussy_COA.svg.png"
6627,92.1,92.1,7.9,"Laconnex (GE)","L'initiative sur la neutralité est approuvée à Laconnex par 92,1 pour cent des votants. Laconnex a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Laconnex_COA.svg/960px-CHE_Laconnex_COA.svg.png"
6628,22.6,22.6,77.4,"Lancy (GE)","L'initiative sur la neutralité est refusée à 77,4 pour cent à Lancy. Lancy a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Lancy_COA.svg/960px-CHE_Lancy_COA.svg.png"
6629,83.4,83.4,16.6,"Meinier (GE)","La population de Meinier approuve à 83,4 pour cent l'initiative sur la neutralité. Meinier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/CHE_Meinier_COA.svg/960px-CHE_Meinier_COA.svg.png"
6630,48,48,52,"Meyrin (GE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Meyrin. Ils ont refusé le texte à 52 pour cent. Meyrin a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Meyrin_COA.svg/960px-CHE_Meyrin_COA.svg.png"
6631,59.8,59.8,40.2,"Onex (GE)","La population d'Onex approuve à 59,8 pour cent l'initiative sur la neutralité. Onex a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Onex_COA.svg/960px-CHE_Onex_COA.svg.png"
6632,82.8,82.8,17.2,"Perly-Certoux (GE)","Les habitants de Perly-Certoux acceptent à 82,8 pour cent l'initiative sur la neutralité. Perly-Certoux a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/CHE_Perly-Certoux_COA.svg/960px-CHE_Perly-Certoux_COA.svg.png"
6633,27.5,27.5,72.5,"Plan-les-Ouates (GE)","L'initiative sur la neutralité est refusée à 72,5 pour cent à Plan-les-Ouates. Plan-les-Ouates a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Plan-les-Ouates_COA.svg/960px-CHE_Plan-les-Ouates_COA.svg.png"
6634,59.3,59.3,40.7,"Pregny-Chambésy (GE)","La population de Pregny-Chambésy approuve à 59,3 pour cent l'initiative sur la neutralité. Pregny-Chambésy a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Pregny-Chamb%C3%A9sy_COA.svg/960px-CHE_Pregny-Chamb%C3%A9sy_COA.svg.png"
6635,6.6,6.6,93.4,"Presinge (GE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Presinge. Ils ont refusé le texte à 93,4 pour cent. L'initiative a récolté le plus grand pourcentage de non du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Presinge_COA.svg/960px-CHE_Presinge_COA.svg.png"
6636,72.3,72.3,27.7,"Puplinge (GE)","L'initiative sur la neutralité est approuvée à Puplinge par 72,3 pour cent des votants. Puplinge a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Puplinge_COA.svg/960px-CHE_Puplinge_COA.svg.png"
6637,28.2,28.2,71.8,"Russin (GE)","L'initiative sur la neutralité n'a pas convaincu à Russin. Les citoyens de la commune ont refusé le texte à 71,8 pour cent. Russin a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Russin_COA.svg/960px-CHE_Russin_COA.svg.png"
6638,72.9,72.9,27.1,"Satigny (GE)","Satigny dit oui à 72,9 pour cent à l'initiative sur la neutralité. Satigny a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Satigny_COA.svg/960px-CHE_Satigny_COA.svg.png"
6639,44.1,44.1,55.9,"Soral (GE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Soral. Ils ont refusé le texte à 55,9 pour cent. Soral a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Soral_COA.svg/960px-CHE_Soral_COA.svg.png"
6640,27.8,27.8,72.2,"Thônex (GE)","Les habitants de Thônex s'opposent à l'initiative sur la neutralité par 72,2 pour cent des voix. Thônex a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Th%C3%B4nex_COA.svg/960px-CHE_Th%C3%B4nex_COA.svg.png"
6641,67.9,67.9,32.1,"Troinex (GE)","Les habitants de Troinex soutiennent à 67,9 pour cent l'initiative sur la neutralité. Troinex a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Troinex_COA.svg/960px-CHE_Troinex_COA.svg.png"
6642,45.2,45.2,54.8,"Vandoeuvres (GE)","Les habitants de Vandoeuvres s'opposent à l'initiative sur la neutralité par 54,8 pour cent des voix. Vandoeuvres a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Vand%C5%93uvres_COA.svg/960px-CHE_Vand%C5%93uvres_COA.svg.png"
6643,32.6,32.6,67.4,"Vernier (GE)","Les habitants de Vernier s'opposent à l'initiative sur la neutralité par 67,4 pour cent des voix. Vernier a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vernier_COA.svg/960px-CHE_Vernier_COA.svg.png"
6644,42.9,42.9,57.1,"Versoix (GE)","A Versoix, les citoyens rejettent à 57,1 pour cent l'initiative sur la neutralité. Versoix a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Versoix_COA.svg/960px-CHE_Versoix_COA.svg.png"
6645,52.1,52.1,47.9,"Veyrier (GE)","Veyrier dit oui à 52,1 pour cent à l'initiative sur la neutralité. Veyrier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Veyrier_COA.svg/960px-CHE_Veyrier_COA.svg.png"
