"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
5481,100,100,0,"Dizy (VD)","Pour la part de oui à l'initiative ""pour une alimentation sûre"", Dizy se classe au deuxième rang suisse avec 100 pour cent. L'initiative a récolté le plus grand pourcentage de oui du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Dizy_COA.svg/500px-CHE_Dizy_COA.svg.png"
5482,79.6,79.6,20.4,"Eclépens (VD)","La population d'Eclépens approuve à 79,6 pour cent l'initiative ""pour une alimentation sûre"". Eclépens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/CHE_Ecl%C3%A9pens_COA.svg/500px-CHE_Ecl%C3%A9pens_COA.svg.png"
5483,46.5,46.5,53.5,"Ferreyres (VD)","A Ferreyres, les citoyens rejettent à 53,5 pour cent l'initiative ""pour une alimentation sûre"". Ferreyres a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Ferreyres_COA.svg/500px-CHE_Ferreyres_COA.svg.png"
5484,39.9,39.9,60.1,"Gollion (VD)","La population de Gollion rejette à 60,1 pour cent des voix l'initiative ""pour une alimentation sûre"". Gollion a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Gollion_COA.svg/500px-CHE_Gollion_COA.svg.png"
5485,8,8,92,"Grancy (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Grancy. Les citoyens de la commune ont refusé le texte à 92 pour cent. Grancy a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Grancy_COA.svg/500px-CHE_Grancy_COA.svg.png"
5486,79.3,79.3,20.7,"L'Isle (VD)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 79,3 pour cent de oui à L'Isle. L'Isle a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_L%27Isle_COA.svg/500px-CHE_L%27Isle_COA.svg.png"
5487,26,26,74,"Lussery-Villars (VD)","L'initiative ""pour une alimentation sûre"" est refusée à 74 pour cent à Lussery-Villars. Lussery-Villars a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Lussery-Villars_COA.svg/500px-CHE_Lussery-Villars_COA.svg.png"
5488,44.5,44.5,55.5,"Mauraz (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Mauraz. Les citoyens de la commune ont refusé le texte à 55,5 pour cent. Mauraz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Mauraz_COA.svg/500px-CHE_Mauraz_COA.svg.png"
5489,72.4,72.4,27.6,"Mex (VD)","L'initiative ""pour une alimentation sûre"" est approuvée à Mex (VD) par 72,4 pour cent des votants. Mex (VD) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Mex_VD_COA.svg/500px-CHE_Mex_VD_COA.svg.png"
5490,30,30,70,"Moiry (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Moiry. Les citoyens de la commune ont refusé le texte à 70 pour cent. Moiry a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Moiry_COA.svg/500px-CHE_Moiry_COA.svg.png"
5491,26.6,26.6,73.4,"Mont-la-Ville (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Mont-la-Ville. Les citoyens de la commune ont refusé le texte à 73,4 pour cent. Mont-la-Ville a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Mont-la-Ville_COA.svg/500px-CHE_Mont-la-Ville_COA.svg.png"
5492,95.7,95.7,4.3,"Montricher (VD)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 95,7 pour cent de oui à Montricher. Montricher a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Montricher_COA.svg/500px-CHE_Montricher_COA.svg.png"
5493,61.2,61.2,38.8,"Orny (VD)","Orny dit oui à 61,2 pour cent à l'initiative ""pour une alimentation sûre"". Orny a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/CHE_Orny_COA.svg/500px-CHE_Orny_COA.svg.png"
5495,50.3,50.3,49.7,"Penthalaz (VD)","A Penthalaz, les habitants disent oui à 50,3 pour cent à l'initiative ""pour une alimentation sûre"". Penthalaz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Penthalaz_COA.svg/500px-CHE_Penthalaz_COA.svg.png"
5496,11.8,11.8,88.2,"Penthaz (VD)","La population de Penthaz rejette à 88,2 pour cent des voix l'initiative ""pour une alimentation sûre"". Penthaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_Penthaz_COA.svg/500px-CHE_Penthaz_COA.svg.png"
5497,47.9,47.9,52.1,"Pompaples (VD)","C'est non à l'initiative ""pour une alimentation sûre"" à Pompaples. Les habitants ont refusé le texte à 52,1 pour cent. Pompaples a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Pompaples_COA.svg/500px-CHE_Pompaples_COA.svg.png"
5498,65,65,35,"La Sarraz (VD)","Les habitants de La Sarraz soutiennent à 65 pour cent l'initiative ""pour une alimentation sûre"". La Sarraz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_La_Sarraz_COA.svg/500px-CHE_La_Sarraz_COA.svg.png"
5499,42.1,42.1,57.9,"Senarclens (VD)","L'initiative ""pour une alimentation sûre"" est refusée à 57,9 pour cent à Senarclens. Senarclens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Senarclens_COA.svg/500px-CHE_Senarclens_COA.svg.png"
5501,81.4,81.4,18.6,"Sullens (VD)","Les habitants de Sullens soutiennent à 81,4 pour cent l'initiative ""pour une alimentation sûre"". Sullens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Sullens_COA.svg/500px-CHE_Sullens_COA.svg.png"
5503,50.2,50.2,49.8,"Vufflens-la-Ville (VD)","A Vufflens-la-Ville, les habitants disent oui à 50,2 pour cent à l'initiative ""pour une alimentation sûre"". Vufflens-la-Ville a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Vufflens-la-Ville_COA.svg/500px-CHE_Vufflens-la-Ville_COA.svg.png"
5511,14.3,14.3,85.7,"Assens (VD)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens d'Assens. Ils ont refusé le texte à 85,7 pour cent. Assens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Assens_COA.svg/500px-CHE_Assens_COA.svg.png"
5512,75.4,75.4,24.6,"Bercher (VD)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 75,4 pour cent de oui à Bercher. Bercher a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Bercher_COA.svg/500px-CHE_Bercher_COA.svg.png"
5514,49.4,49.4,50.6,"Bottens (VD)","La population de Bottens rejette à 50,6 pour cent des voix l'initiative ""pour une alimentation sûre"". Bottens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bottens_COA.svg/500px-CHE_Bottens_COA.svg.png"
5515,36.8,36.8,63.2,"Bretigny-sur-Morrens (VD)","La population de Bretigny-sur-Morrens rejette à 63,2 pour cent des voix l'initiative ""pour une alimentation sûre"". Bretigny-sur-Morrens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Bretigny-sur-Morrens_COA.svg/500px-CHE_Bretigny-sur-Morrens_COA.svg.png"
5516,96.1,96.1,3.9,"Cugy (VD)","A Cugy (VD), les habitants disent oui à 96,1 pour cent à l'initiative ""pour une alimentation sûre"". Cugy (VD) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Cugy_VD_COA.svg/500px-CHE_Cugy_VD_COA.svg.png"
5518,1.2,1.2,98.8,"Echallens (VD)","C'est non à l'initiative ""pour une alimentation sûre"" à Echallens. Les habitants ont refusé le texte à 98,8 pour cent. Echallens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Echallens_COA.svg/500px-CHE_Echallens_COA.svg.png"
5520,54,54,46,"Essertines-sur-Yverdon (VD)","Les habitants d'Essertines-sur-Yverdon acceptent à 54 pour cent l'initiative ""pour une alimentation sûre"". Essertines-sur-Yverdon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Essertines-sur-Yverdon_COA.svg/500px-CHE_Essertines-sur-Yverdon_COA.svg.png"
5521,45.1,45.1,54.9,"Etagnières (VD)","A Etagnières, les citoyens rejettent à 54,9 pour cent l'initiative ""pour une alimentation sûre"". Etagnières a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_%C3%89tagni%C3%A8res_COA.svg/500px-CHE_%C3%89tagni%C3%A8res_COA.svg.png"
5522,64.5,64.5,35.5,"Fey (VD)","Les habitants de Fey acceptent à 64,5 pour cent l'initiative ""pour une alimentation sûre"". Fey a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Fey_COA.svg/500px-CHE_Fey_COA.svg.png"
5523,74.8,74.8,25.2,"Froideville (VD)","A Froideville, les habitants disent oui à 74,8 pour cent à l'initiative ""pour une alimentation sûre"". Froideville a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Froideville_COA.svg/500px-CHE_Froideville_COA.svg.png"
5527,26.4,26.4,73.6,"Morrens (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Morrens (VD). Les citoyens de la commune ont refusé le texte à 73,6 pour cent. Morrens (VD) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Morrens_COA.svg/500px-CHE_Morrens_COA.svg.png"
5529,61.9,61.9,38.1,"Oulens-sous-Echallens (VD)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 61,9 pour cent de oui à Oulens-sous-Echallens. Oulens-sous-Echallens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oulens-sous-Echallens_COA.svg/500px-CHE_Oulens-sous-Echallens_COA.svg.png"
5530,4.7,4.7,95.3,"Pailly (VD)","A Pailly, les citoyens rejettent à 95,3 pour cent l'initiative ""pour une alimentation sûre"". Pailly a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Pailly_COA.svg/500px-CHE_Pailly_COA.svg.png"
5531,37.7,37.7,62.3,"Penthéréaz (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Penthéréaz. Les citoyens de la commune ont refusé le texte à 62,3 pour cent. Penthéréaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Penth%C3%A9r%C3%A9az_COA.svg/500px-CHE_Penth%C3%A9r%C3%A9az_COA.svg.png"
5533,62.9,62.9,37.1,"Poliez-Pittet (VD)","L'initiative ""pour une alimentation sûre"" est approuvée à Poliez-Pittet par 62,9 pour cent des votants. Poliez-Pittet a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/CHE_Poliez-Pittet_COA.svg/500px-CHE_Poliez-Pittet_COA.svg.png"
5534,47.3,47.3,52.7,"Rueyres (VD)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Rueyres. Les citoyens de la commune ont refusé le texte à 52,7 pour cent. Rueyres a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Rueyres_COA.svg/500px-CHE_Rueyres_COA.svg.png"
5535,8,8,92,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les citoyens rejettent à 92 pour cent l'initiative ""pour une alimentation sûre"". Saint-Barthélemy (VD) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Saint-Barth%C3%A9lemy_COA.svg/500px-CHE_Saint-Barth%C3%A9lemy_COA.svg.png"
