"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2464,27.4,27.4,72.6,"Lüsslingen-Nennigkofen SO","72,6 Prozent der Stimmbürgerinnen und Stimmbürger von Lüsslingen-Nennigkofen haben die Neutralitätsinitiative abgelehnt. Sowohl Lüsslingen-Nennigkofen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/de/6/63/GW-SO-Luesslingen-Nennigkofen.png"
2465,85.5,85.5,14.5,"Buchegg SO","Mit 85,5 Prozent befürworten die Stimmberechtigten von Buchegg die Neutralitätsinitiative. Buchegg sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Buchegg-blazon.svg/250px-Buchegg-blazon.svg.png"
2471,79.6,79.6,20.4,"Bättwil SO","Bättwil stimmt der Neutralitätsinitiative mit 79,6 Prozent zu. Bättwil sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/B%C3%A4ttwil-blazon.svg/250px-B%C3%A4ttwil-blazon.svg.png"
2472,71.2,71.2,28.8,"Büren SO","Büren SO hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 71,2 Prozent. Büren SO sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/B%C3%BCren_SO-blazon.svg/250px-B%C3%BCren_SO-blazon.svg.png"
2473,3.7,3.7,96.3,"Dornach SO","In Dornach ist die Neutralitätsinitiative mit 96,3 Prozent der Stimmen gescheitert. Sowohl Dornach als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Dornach_SO_COA.svg/250px-CHE_Dornach_SO_COA.svg.png"
2474,39.3,39.3,60.7,"Gempen SO","Nein zur Neutralitätsinitiative in Gempen: 60,7 Prozent. Sowohl Gempen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/6/6b/Gempen-blason.png"
2475,44.3,44.3,55.7,"Hochwald SO","In Hochwald ist die Neutralitätsinitiative mit 55,7 Prozent der Stimmen gescheitert. Sowohl Hochwald als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/9/90/Hochwald-blason.png"
2476,75.2,75.2,24.8,"Hofstetten-Flüh SO","Hofstetten-Flüh hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 75,2 Prozent. Hofstetten-Flüh sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/HofstettenFl%C3%BCh-blazon.svg/250px-HofstettenFl%C3%BCh-blazon.svg.png"
2477,40,40,60,"Metzerlen-Mariastein SO","60 Prozent der Stimmbürgerinnen und Stimmbürger von Metzerlen-Mariastein haben die Neutralitätsinitiative abgelehnt. Sowohl Metzerlen-Mariastein als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/Coat_of_arms_of_Metzerlen-Mariastein.svg/250px-Coat_of_arms_of_Metzerlen-Mariastein.svg.png"
2478,41.3,41.3,58.7,"Nuglar-St. Pantaleon SO","In Nuglar-St. Pantaleon ist die Neutralitätsinitiative mit 58,7 Prozent der Stimmen gescheitert. Sowohl Nuglar-St. Pantaleon als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Nuglar-St._Pantaleon_COA.svg/500px-CHE_Nuglar-St._Pantaleon_COA.svg.png"
2479,49.2,49.2,50.8,"Rodersdorf SO","In Rodersdorf ist die Neutralitätsinitiative mit 50,8 Prozent der Stimmen gescheitert. Sowohl Rodersdorf als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/0/0d/Rodersdorf-blason.png"
2480,34.2,34.2,65.8,"Seewen SO","65,8 Prozent der Stimmbürgerinnen und Stimmbürger von Seewen haben die Neutralitätsinitiative abgelehnt. Sowohl Seewen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Seewen_SO_COA.svg/960px-CHE_Seewen_SO_COA.svg.png"
2481,3.8,3.8,96.2,"Witterswil SO","96,2 Prozent der Stimmbürgerinnen und Stimmbürger von Witterswil haben die Neutralitätsinitiative abgelehnt. Sowohl Witterswil als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/5/59/Witterswil-blason.png"
2491,61.7,61.7,38.3,"Hauenstein-Ifenthal SO","Ja zur Neutralitätsinitiative in Hauenstein-Ifenthal: 61,7 Prozent. Hauenstein-Ifenthal sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/c/c3/Hauenstein-Ifenthal-blason.png"
2492,52.4,52.4,47.6,"Kienberg SO","Kienberg stimmt der Neutralitätsinitiative mit 52,4 Prozent zu. Kienberg sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Coat_of_arms_of_Kienberg_SO.svg/500px-Coat_of_arms_of_Kienberg_SO.svg.png"
2493,24.3,24.3,75.7,"Lostorf SO","75,7 Prozent der Stimmbürgerinnen und Stimmbürger von Lostorf sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Lostorf als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/b/bd/Lostorf-blason.png"
2495,52.7,52.7,47.3,"Niedergösgen SO","Ja zur Neutralitätsinitiative in Niedergösgen: 52,7 Prozent. Niedergösgen sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Niederg%C3%B6sgen_COA.svg/500px-CHE_Niederg%C3%B6sgen_COA.svg.png"
2497,41.1,41.1,58.9,"Obergösgen SO","Mit 58,9 Prozent wird die Neutralitätsinitiative in Obergösgen verworfen. Sowohl Obergösgen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/1/15/Obergoesgen-blason.png"
2499,67.1,67.1,32.9,"Stüsslingen SO","Ja zur Neutralitätsinitiative in Stüsslingen: 67,1 Prozent. Stüsslingen sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_St%C3%BCsslingen_COA.svg/960px-CHE_St%C3%BCsslingen_COA.svg.png"
2500,54.7,54.7,45.3,"Trimbach SO","In Trimbach wird die Neutralitätsinitiative mit 54,7 Prozent angenommen. Trimbach sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/a/a4/Trimbach-blason.png"
2501,41.4,41.4,58.6,"Winznau SO","58,6 Prozent der Stimmbürgerinnen und Stimmbürger von Winznau haben die Neutralitätsinitiative abgelehnt. Sowohl Winznau als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/Winznau-blazon.svg/250px-Winznau-blazon.svg.png"
2502,41.1,41.1,58.9,"Wisen SO","58,9 Prozent der Stimmbürgerinnen und Stimmbürger von Wisen SO haben die Neutralitätsinitiative abgelehnt. Sowohl Wisen SO als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/0/0f/Wisen-blason.png"
2503,56.5,56.5,43.5,"Erlinsbach SO","Erlinsbach SO stimmt der Neutralitätsinitiative mit 56,5 Prozent zu. Erlinsbach SO sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Erlinsbach_SO-blazon.svg/250px-Erlinsbach_SO-blazon.svg.png"
2511,55.8,55.8,44.2,"Aeschi SO","Ja zur Neutralitätsinitiative in Aeschi SO: 55,8 Prozent. Aeschi SO sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Aeschi_SO-blazon.svg/250px-Aeschi_SO-blazon.svg.png"
2513,29.2,29.2,70.8,"Biberist SO","Nein zur Neutralitätsinitiative in Biberist: 70,8 Prozent. Sowohl Biberist als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/Biberist-blazon.svg/250px-Biberist-blazon.svg.png"
2514,39.9,39.9,60.1,"Bolken SO","60,1 Prozent der Stimmbürgerinnen und Stimmbürger von Bolken haben die Neutralitätsinitiative abgelehnt. Sowohl Bolken als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Bolken-blazon.svg/960px-Bolken-blazon.svg.png"
2516,35.9,35.9,64.1,"Deitingen SO","In Deitingen ist die Neutralitätsinitiative mit 64,1 Prozent der Stimmen gescheitert. Sowohl Deitingen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/9/94/Deitingen-blason.png"
2517,41.9,41.9,58.1,"Derendingen SO","In Derendingen ist die Neutralitätsinitiative mit 58,1 Prozent der Stimmen gescheitert. Sowohl Derendingen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Derendingen-blazon.svg/250px-Derendingen-blazon.svg.png"
2518,3,3,97,"Etziken SO","In Etziken ist die Neutralitätsinitiative mit 97 Prozent der Stimmen gescheitert. Etziken verzeichnet im Kanton Solothurn den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/f/fe/Etziken-blason.png"
2519,77.2,77.2,22.8,"Gerlafingen SO","Die Neutralitätsinitiative erreicht in Gerlafingen 77,2 Prozent Ja-Stimmen. Gerlafingen sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Gerlafingen_COA.svg/500px-CHE_Gerlafingen_COA.svg.png"
2523,98.2,98.2,1.8,"Horriwil SO","Horriwil stimmt der Neutralitätsinitiative mit 98,2 Prozent zu. Horriwil erzielt im Kanton Solothurn den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/1/14/Horriwil-blason.png"
2524,42.6,42.6,57.4,"Hüniken SO","Mit 57,4 Prozent wird die Neutralitätsinitiative in Hüniken verworfen. Sowohl Hüniken als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/H%C3%BCniken-blazon.svg/250px-H%C3%BCniken-blazon.svg.png"
2525,58.6,58.6,41.4,"Kriegstetten SO","In Kriegstetten ist die Neutralitätsinitiative mit 58,6 Prozent der Stimmen angenommen worden. Kriegstetten sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Kriegstetten_SO_COA.svg/500px-CHE_Kriegstetten_SO_COA.svg.png"
2526,36.8,36.8,63.2,"Lohn-Ammannsegg SO","Nein zur Neutralitätsinitiative in Lohn-Ammannsegg: 63,2 Prozent. Sowohl Lohn-Ammannsegg als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/CHE_Lohn-Ammannsegg_COA.svg/960px-CHE_Lohn-Ammannsegg_COA.svg.png"
2527,41.5,41.5,58.5,"Luterbach SO","58,5 Prozent der Stimmbürgerinnen und Stimmbürger von Luterbach haben die Neutralitätsinitiative abgelehnt. Sowohl Luterbach als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/3/36/Luterbach-blason.png"
2528,45,45,55,"Obergerlafingen SO","55 Prozent der Stimmbürgerinnen und Stimmbürger von Obergerlafingen haben die Neutralitätsinitiative abgelehnt. Sowohl Obergerlafingen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Obergerlafingen_COA.svg/960px-CHE_Obergerlafingen_COA.svg.png"
2530,34.1,34.1,65.9,"Recherswil SO","Mit 65,9 Prozent wird die Neutralitätsinitiative in Recherswil verworfen. Sowohl Recherswil als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Recherswil_COA.svg/960px-CHE_Recherswil_COA.svg.png"
2532,43.4,43.4,56.6,"Subingen SO","56,6 Prozent der Stimmbürgerinnen und Stimmbürger von Subingen haben die Neutralitätsinitiative abgelehnt. Sowohl Subingen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/8/8c/Subingen-blason.png"
2534,45.2,45.2,54.8,"Zuchwil SO","Nein zur Neutralitätsinitiative in Zuchwil: 54,8 Prozent. Sowohl Zuchwil als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Zuchwil-blazon.svg/250px-Zuchwil-blazon.svg.png"
2535,18,18,82,"Drei Höfe SO","In Drei Höfe ist die Neutralitätsinitiative mit 82 Prozent der Stimmen gescheitert. Sowohl Drei Höfe als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/DreiH%C3%B6fe-blazon.svg/250px-DreiH%C3%B6fe-blazon.svg.png"
2541,69.5,69.5,30.5,"Balm bei Günsberg SO","Balm bei Günsberg hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 69,5 Prozent. Balm bei Günsberg sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/BalmBeiG%C3%BCnsberg-blazon.svg/250px-BalmBeiG%C3%BCnsberg-blazon.svg.png"
2542,39.8,39.8,60.2,"Bellach SO","60,2 Prozent der Stimmbürgerinnen und Stimmbürger von Bellach sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Bellach als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/7/75/Bellach-blason.png"
2543,87.7,87.7,12.3,"Bettlach SO","In Bettlach wird die Neutralitätsinitiative mit 87,7 Prozent angenommen. Bettlach sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Bettlach-blazon.svg/250px-Bettlach-blazon.svg.png"
2544,26.6,26.6,73.4,"Feldbrunnen-St. Niklaus SO","73,4 Prozent der Stimmbürgerinnen und Stimmbürger von Feldbrunnen-St. Niklaus haben die Neutralitätsinitiative abgelehnt. Sowohl Feldbrunnen-St. Niklaus als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/8/83/Feldbrunnen-StNiklaus-blason.png"
2545,70.8,70.8,29.2,"Flumenthal SO","In Flumenthal wird die Neutralitätsinitiative mit 70,8 Prozent angenommen. Flumenthal sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/c/cd/Flumenthal-blason.png"
2546,27.3,27.3,72.7,"Grenchen SO","72,7 Prozent der Stimmbürgerinnen und Stimmbürger von Grenchen haben die Neutralitätsinitiative abgelehnt. Sowohl Grenchen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Grenchen-blazon.svg/250px-Grenchen-blazon.svg.png"
2547,12,12,88,"Günsberg SO","88 Prozent der Stimmbürgerinnen und Stimmbürger von Günsberg haben die Neutralitätsinitiative abgelehnt. Sowohl Günsberg als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_G%C3%BCnsberg_COA.svg/500px-CHE_G%C3%BCnsberg_COA.svg.png"
2548,58.8,58.8,41.2,"Hubersdorf SO","Hubersdorf stimmt der Neutralitätsinitiative mit 58,8 Prozent zu. Hubersdorf sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/9/9a/Hubersdorf-blason.png"
2549,5.6,5.6,94.4,"Kammersrohr SO","94,4 Prozent der Stimmbürgerinnen und Stimmbürger von Kammersrohr sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Kammersrohr als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Kammersrohr-blason.svg/500px-Kammersrohr-blason.svg.png"
2550,58.7,58.7,41.3,"Langendorf SO","Ja zur Neutralitätsinitiative in Langendorf: 58,7 Prozent. Langendorf sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/b/ba/Langendorf-blason.png"
2551,42.6,42.6,57.4,"Lommiswil SO","Mit 57,4 Prozent wird die Neutralitätsinitiative in Lommiswil verworfen. Sowohl Lommiswil als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Lommiswil-blazon.svg/250px-Lommiswil-blazon.svg.png"
2553,45.8,45.8,54.2,"Oberdorf SO","In Oberdorf SO ist die Neutralitätsinitiative mit 54,2 Prozent der Stimmen gescheitert. Sowohl Oberdorf SO als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/9/97/Oberdorf-blason.png"
2554,28,28,72,"Riedholz SO","Nein zur Neutralitätsinitiative in Riedholz: 72 Prozent. Sowohl Riedholz als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/7/7f/Riedholz-blason.png"
2555,63.7,63.7,36.3,"Rüttenen SO","In Rüttenen ist die Neutralitätsinitiative mit 63,7 Prozent der Stimmen angenommen worden. Rüttenen sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/e/ea/Ruettenen-blason.png"
2556,65.2,65.2,34.8,"Selzach SO","Selzach stimmt der Neutralitätsinitiative mit 65,2 Prozent zu. Selzach sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Selzach_COA.svg/960px-CHE_Selzach_COA.svg.png"
2571,24,24,76,"Boningen SO","In Boningen ist die Neutralitätsinitiative mit 76 Prozent der Stimmen gescheitert. Sowohl Boningen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Boningen-blazon.svg/250px-Boningen-blazon.svg.png"
2572,32.1,32.1,67.9,"Däniken SO","In Däniken ist die Neutralitätsinitiative mit 67,9 Prozent der Stimmen gescheitert. Sowohl Däniken als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/f/f9/Daeniken-blason.png"
