"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
3024,13.4,13.4,86.6,"Teufen AR","In Teufen AR hat die Ernährungsinitiative keine Mehrheit gefunden: 86,6 Prozent lehnen die Vorlage ab. Teufen AR lehnt die Ernährungsinitiative ab, der Kanton Appenzell Ausserrhoden nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Teufen_wappen.svg/500px-Teufen_wappen.svg.png"
3025,80.5,80.5,19.5,"Trogen AR","Die Ernährungsinitiative ist in Trogen mit 80,5 Prozent der Stimmen angenommen worden. Trogen und der Kanton Appenzell Ausserrhoden sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Trogen_AR_Wappen.svg/960px-Trogen_AR_Wappen.svg.png"
3031,32.7,32.7,67.3,"Grub AR","In Grub AR hat die Ernährungsinitiative keine Mehrheit gefunden: 67,3 Prozent lehnen die Vorlage ab. Grub AR lehnt die Ernährungsinitiative ab, der Kanton Appenzell Ausserrhoden nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Grub_AR_COA.svg/500px-CHE_Grub_AR_COA.svg.png"
3032,1.3,1.3,98.7,"Heiden AR","In Heiden hat die Ernährungsinitiative keine Mehrheit gefunden: 98,7 Prozent lehnen die Vorlage ab. Heiden lehnt die Ernährungsinitiative ab, der Kanton Appenzell Ausserrhoden nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Heiden_COA.svg/500px-CHE_Heiden_COA.svg.png"
3033,54.5,54.5,45.5,"Lutzenberg AR","Lutzenberg hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 54,5 Prozent. Lutzenberg und der Kanton Appenzell Ausserrhoden sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/CHE_Lutzenberg_COA.svg/500px-CHE_Lutzenberg_COA.svg.png"
3034,54.4,54.4,45.6,"Rehetobel AR","Rehetobel hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 54,4 Prozent. Rehetobel und der Kanton Appenzell Ausserrhoden sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Rehetobel_COA.svg/960px-CHE_Rehetobel_COA.svg.png"
3035,40.2,40.2,59.8,"Reute AR","In Reute AR hat die Ernährungsinitiative keine Mehrheit gefunden: 59,8 Prozent lehnen die Vorlage ab. Reute AR lehnt die Ernährungsinitiative ab, der Kanton Appenzell Ausserrhoden nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/CHE_Reute_COA.svg/500px-CHE_Reute_COA.svg.png"
3036,0.6,0.6,99.4,"Wald AR","In Wald AR findet die Ernährungsinitiative mit 99,4 Prozent keine Mehrheit. Wald AR verzeichnet im Kanton Appenzell Ausserrhoden den höchsten Nein-Anteil zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Wald_AR_COA.svg/500px-CHE_Wald_AR_COA.svg.png"
3037,78.8,78.8,21.2,"Walzenhausen AR","In Walzenhausen wird die Ernährungsinitiative mit 78,8 Prozent angenommen. Walzenhausen und der Kanton Appenzell Ausserrhoden sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Walzenhausen_COA.svg/500px-CHE_Walzenhausen_COA.svg.png"
3038,18.4,18.4,81.6,"Wolfhalden AR","In Wolfhalden hat die Ernährungsinitiative keine Mehrheit gefunden: 81,6 Prozent lehnen die Vorlage ab. Wolfhalden lehnt die Ernährungsinitiative ab, der Kanton Appenzell Ausserrhoden nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Wolfhalden_COA.svg/500px-CHE_Wolfhalden_COA.svg.png"
