"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
6611,78.7,78.7,21.3,"Chancy (GE)","Avec 78,7 pour cent de oui, une majorité des électeurs de Chancy a accepté l'initiative du PS ""Pour une contraception gratuite"". Tout comme le canton, Chancy approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Chancy_COA.svg/960px-CHE_Chancy_COA.svg.png"
6612,49.9,49.9,50.1,"Chêne-Bougeries (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Chêne-Bougeries: le texte est rejeté par 50,1 pour cent des votants. Chêne-Bougeries rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Ch%C3%AAne-Bougeries_COA.svg/500px-CHE_Ch%C3%AAne-Bougeries_COA.svg.png"
6613,15.1,15.1,84.9,"Chêne-Bourg (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Chêne-Bourg: le texte est rejeté par 84,9 pour cent des votants. Chêne-Bourg rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Ch%C3%AAne-Bourg_COA.svg/960px-CHE_Ch%C3%AAne-Bourg_COA.svg.png"
6614,89.3,89.3,10.7,"Choulex (GE)","A Choulex, l'initiative du PS ""Pour une contraception gratuite"" récolte 89,3 pour cent d'approbation. Tout comme le canton, Choulex approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/CHE_Choulex_COA.svg/960px-CHE_Choulex_COA.svg.png"
6615,59.4,59.4,40.6,"Collex-Bossy (GE)","A Collex-Bossy, l'initiative du PS ""Pour une contraception gratuite"" récolte 59,4 pour cent d'approbation. Tout comme le canton, Collex-Bossy approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Collex-Bossy_COA.svg/960px-CHE_Collex-Bossy_COA.svg.png"
6616,60.6,60.6,39.4,"Collonge-Bellerive (GE)","Avec 60,6 pour cent de oui, une majorité des électeurs de Collonge-Bellerive a accepté l'initiative du PS ""Pour une contraception gratuite"". Tout comme le canton, Collonge-Bellerive approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/CHE_Collonge-Bellerive_COA.svg/960px-CHE_Collonge-Bellerive_COA.svg.png"
6617,54.9,54.9,45.1,"Cologny (GE)","A Cologny, l'initiative du PS ""Pour une contraception gratuite"" récolte 54,9 pour cent d'approbation. Tout comme le canton, Cologny approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Cologny_COA.svg/960px-CHE_Cologny_COA.svg.png"
6618,31.7,31.7,68.3,"Confignon (GE)","A Confignon, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 68,3 pour cent rejettent le texte. Confignon rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Confignon_COA.svg/960px-CHE_Confignon_COA.svg.png"
6619,38.2,38.2,61.8,"Corsier (GE)","A Corsier (GE), l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 61,8 pour cent rejettent le texte. Corsier (GE) rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/CHE_Corsier_COA.svg/960px-CHE_Corsier_COA.svg.png"
6620,78.5,78.5,21.5,"Dardagny (GE)","Le projet de l'initiative du PS ""Pour une contraception gratuite"" a été accepté à Dardagny avec 78,5 pour cent des voix. Tout comme le canton, Dardagny approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/CHE_Dardagny_COA.svg/960px-CHE_Dardagny_COA.svg.png"
6621,36,36,64,"Genève (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Genève: le texte est rejeté par 64 pour cent des votants. Genève rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Gen%C3%A8ve_COA.svg/960px-CHE_Gen%C3%A8ve_COA.svg.png"
6622,73.3,73.3,26.7,"Genthod (GE)","Le projet de l'initiative du PS ""Pour une contraception gratuite"" a été accepté à Genthod avec 73,3 pour cent des voix. Tout comme le canton, Genthod approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Genthod_COA.svg/960px-CHE_Genthod_COA.svg.png"
6623,56.1,56.1,43.9,"Le Grand-Saconnex (GE)","Le projet de l'initiative du PS ""Pour une contraception gratuite"" a été accepté au Grand-Saconnex avec 56,1 pour cent des voix. Tout comme le canton, Le Grand-Saconnex approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Le_Grand-Saconnex_COA.svg/960px-CHE_Le_Grand-Saconnex_COA.svg.png"
6624,95.7,95.7,4.3,"Gy (GE)","Avec 95,7 pour cent de oui, une majorité des électeurs de Gy a accepté l'initiative du PS ""Pour une contraception gratuite"". Plus forte part de oui à l'initiative du PS ""Pour une contraception gratuite"" dans le canton: Gy.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Gy_COA.svg/960px-CHE_Gy_COA.svg.png"
6625,78.8,78.8,21.2,"Hermance (GE)","A Hermance, l'initiative du PS ""Pour une contraception gratuite"" récolte 78,8 pour cent d'approbation. Tout comme le canton, Hermance approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Hermance_COA.svg/960px-CHE_Hermance_COA.svg.png"
6626,70.1,70.1,29.9,"Jussy (GE)","A Jussy, l'initiative du PS ""Pour une contraception gratuite"" récolte 70,1 pour cent d'approbation. Tout comme le canton, Jussy approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Jussy_COA.svg/960px-CHE_Jussy_COA.svg.png"
6627,90.9,90.9,9.1,"Laconnex (GE)","A Laconnex, l'initiative du PS ""Pour une contraception gratuite"" récolte 90,9 pour cent d'approbation. Tout comme le canton, Laconnex approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Laconnex_COA.svg/960px-CHE_Laconnex_COA.svg.png"
6628,52.8,52.8,47.2,"Lancy (GE)","Avec 52,8 pour cent de oui, une majorité des électeurs de Lancy a accepté l'initiative du PS ""Pour une contraception gratuite"". Tout comme le canton, Lancy approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Lancy_COA.svg/960px-CHE_Lancy_COA.svg.png"
6629,0.2,0.2,99.8,"Meinier (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Meinier: le texte est rejeté par 99,8 pour cent des votants. Meinier enregistre la plus forte part de non du canton concernant l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/CHE_Meinier_COA.svg/960px-CHE_Meinier_COA.svg.png"
6630,20.8,20.8,79.2,"Meyrin (GE)","A Meyrin, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 79,2 pour cent rejettent le texte. Meyrin rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Meyrin_COA.svg/960px-CHE_Meyrin_COA.svg.png"
6631,39.8,39.8,60.2,"Onex (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Onex: le texte est rejeté par 60,2 pour cent des votants. Onex rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Onex_COA.svg/960px-CHE_Onex_COA.svg.png"
6632,27.1,27.1,72.9,"Perly-Certoux (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Perly-Certoux: le texte est rejeté par 72,9 pour cent des votants. Perly-Certoux rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/CHE_Perly-Certoux_COA.svg/960px-CHE_Perly-Certoux_COA.svg.png"
6633,69.5,69.5,30.5,"Plan-les-Ouates (GE)","Avec 69,5 pour cent de oui, une majorité des électeurs de Plan-les-Ouates a accepté l'initiative du PS ""Pour une contraception gratuite"". Tout comme le canton, Plan-les-Ouates approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Plan-les-Ouates_COA.svg/960px-CHE_Plan-les-Ouates_COA.svg.png"
6634,36.2,36.2,63.8,"Pregny-Chambésy (GE)","Non à l'initiative du PS ""Pour une contraception gratuite"" à Pregny-Chambésy: le texte est rejeté par 63,8 pour cent des votants. Pregny-Chambésy rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Pregny-Chamb%C3%A9sy_COA.svg/960px-CHE_Pregny-Chamb%C3%A9sy_COA.svg.png"
6635,33.3,33.3,66.7,"Presinge (GE)","A Presinge, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 66,7 pour cent rejettent le texte. Presinge rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Presinge_COA.svg/960px-CHE_Presinge_COA.svg.png"
6636,66.6,66.6,33.4,"Puplinge (GE)","A Puplinge, l'initiative du PS ""Pour une contraception gratuite"" récolte 66,6 pour cent d'approbation. Tout comme le canton, Puplinge approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Puplinge_COA.svg/960px-CHE_Puplinge_COA.svg.png"
6637,63.2,63.2,36.8,"Russin (GE)","Avec 63,2 pour cent de oui, une majorité des électeurs de Russin a accepté l'initiative du PS ""Pour une contraception gratuite"". Tout comme le canton, Russin approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Russin_COA.svg/960px-CHE_Russin_COA.svg.png"
6638,54.4,54.4,45.6,"Satigny (GE)","Le projet de l'initiative du PS ""Pour une contraception gratuite"" a été accepté à Satigny avec 54,4 pour cent des voix. Tout comme le canton, Satigny approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Satigny_COA.svg/960px-CHE_Satigny_COA.svg.png"
6639,38.3,38.3,61.7,"Soral (GE)","A Soral, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 61,7 pour cent rejettent le texte. Soral rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Soral_COA.svg/960px-CHE_Soral_COA.svg.png"
6640,3.8,3.8,96.2,"Thônex (GE)","A Thônex, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 96,2 pour cent rejettent le texte. Thônex rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Th%C3%B4nex_COA.svg/960px-CHE_Th%C3%B4nex_COA.svg.png"
6641,95.5,95.5,4.5,"Troinex (GE)","A Troinex, l'initiative du PS ""Pour une contraception gratuite"" récolte 95,5 pour cent d'approbation. Tout comme le canton, Troinex approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Troinex_COA.svg/960px-CHE_Troinex_COA.svg.png"
6642,64,64,36,"Vandoeuvres (GE)","Le projet de l'initiative du PS ""Pour une contraception gratuite"" a été accepté à Vandoeuvres avec 64 pour cent des voix. Tout comme le canton, Vandoeuvres approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Vand%C5%93uvres_COA.svg/960px-CHE_Vand%C5%93uvres_COA.svg.png"
6643,38.7,38.7,61.3,"Vernier (GE)","A Vernier, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 61,3 pour cent rejettent le texte. Vernier rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vernier_COA.svg/960px-CHE_Vernier_COA.svg.png"
6644,54.2,54.2,45.8,"Versoix (GE)","A Versoix, l'initiative du PS ""Pour une contraception gratuite"" récolte 54,2 pour cent d'approbation. Tout comme le canton, Versoix approuve l'initiative du PS ""Pour une contraception gratuite"".","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Versoix_COA.svg/960px-CHE_Versoix_COA.svg.png"
6645,47.2,47.2,52.8,"Veyrier (GE)","A Veyrier, l'initiative du PS ""Pour une contraception gratuite"" n'a pas trouvé de majorité: 52,8 pour cent rejettent le texte. Veyrier rejette l'initiative du PS ""Pour une contraception gratuite"", alors que le canton l'accepte.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Veyrier_COA.svg/960px-CHE_Veyrier_COA.svg.png"
