"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2063,65.5,65.5,34.5,"Billens-Hennens FR","Die Ernährungsinitiative ist in Billens-Hennens mit 65,5 Prozent der Stimmen angenommen worden. Billens-Hennens und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Billens-Hennens_COA.svg/250px-CHE_Billens-Hennens_COA.svg.png"
2067,43.6,43.6,56.4,"Le Châtelard FR","In Le Châtelard hat die Ernährungsinitiative keine Mehrheit gefunden: 56,4 Prozent lehnen die Vorlage ab. Le Châtelard lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Le_Ch%C3%A2telard_FR_COA.svg/500px-CHE_Le_Ch%C3%A2telard_FR_COA.svg.png"
2068,52,52,48,"Châtonnaye FR","In Châtonnaye ist die Ernährungsinitiative mit 52 Prozent der Stimmen angenommen worden. Châtonnaye und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Ch%C3%A2tonnaye-coat_of_arms.svg/500px-Ch%C3%A2tonnaye-coat_of_arms.svg.png"
2079,57.3,57.3,42.7,"Grangettes FR","57,3 Prozent der Stimmbürgerinnen und Stimmbürger in Grangettes sagen Ja zur Ernährungsinitiative. Grangettes und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Grangettes-coat_of_arms.svg/500px-Grangettes-coat_of_arms.svg.png"
2086,47.6,47.6,52.4,"Massonnens FR","In Massonnens findet die Ernährungsinitiative mit 52,4 Prozent keine Mehrheit. Massonnens lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Massonnens_COA.svg/500px-CHE_Massonnens_COA.svg.png"
2087,80.2,80.2,19.8,"Mézières FR","In Mézières FR ist die Ernährungsinitiative mit 80,2 Prozent der Stimmen angenommen worden. Mézières FR und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg/500px-M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg.png"
2096,42.2,42.2,57.8,"Romont FR","In Romont FR hat die Ernährungsinitiative keine Mehrheit gefunden: 57,8 Prozent lehnen die Vorlage ab. Romont FR lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Romont_FR_COA.svg/500px-CHE_Romont_FR_COA.svg.png"
2097,28.5,28.5,71.5,"Rue FR","In Rue findet die Ernährungsinitiative mit 71,5 Prozent keine Mehrheit. Rue lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Rue_COA.svg/500px-CHE_Rue_COA.svg.png"
2099,71.4,71.4,28.6,"Siviriez FR","In Siviriez wird die Ernährungsinitiative mit 71,4 Prozent angenommen. Siviriez und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Siviriez_COA.svg/960px-CHE_Siviriez_COA.svg.png"
2102,4.4,4.4,95.6,"Ursy FR","Mit 95,6 Prozent wird die Ernährungsinitiative in Ursy verworfen. Ursy lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Ursy_COA.svg/960px-CHE_Ursy_COA.svg.png"
2113,88.4,88.4,11.6,"Vuisternens-devant-Romont FR","88,4 Prozent der Stimmbürgerinnen und Stimmbürger in Vuisternens-devant-Romont sagen Ja zur Ernährungsinitiative. Vuisternens-devant-Romont und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Vuisternens-devant-Romont_COA.svg/250px-CHE_Vuisternens-devant-Romont_COA.svg.png"
2114,35.6,35.6,64.4,"Villorsonnens FR","In Villorsonnens findet die Ernährungsinitiative mit 64,4 Prozent keine Mehrheit. Villorsonnens lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Villorsonnens_COA.svg/500px-CHE_Villorsonnens_COA.svg.png"
2115,55.6,55.6,44.4,"Torny FR","Torny hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 55,6 Prozent. Torny und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Torny-coat_of_arms.svg/500px-Torny-coat_of_arms.svg.png"
2117,22.9,22.9,77.1,"Villaz FR","In Villaz findet die Ernährungsinitiative mit 77,1 Prozent keine Mehrheit. Villaz lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Villaz_FR_COA.svg/500px-CHE_Villaz_FR_COA.svg.png"
2121,68.8,68.8,31.2,"Haut-Intyamon FR","Die Ernährungsinitiative ist in Haut-Intyamon mit 68,8 Prozent der Stimmen angenommen worden. Haut-Intyamon und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Haut-Intyamon-coat_of_arms.svg/500px-Haut-Intyamon-coat_of_arms.svg.png"
2122,39.1,39.1,60.9,"Pont-en-Ogoz FR","In Pont-en-Ogoz wird die Ernährungsinitiative mit 60,9 Prozent abgelehnt. Pont-en-Ogoz lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Blason_ville_ch_Pont-en-Ogoz.svg/960px-Blason_ville_ch_Pont-en-Ogoz.svg.png"
2123,12.9,12.9,87.1,"Botterens FR","Nein zur Ernährungsinitiative in Botterens: 87,1 Prozent. Botterens lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Botterens_COA.svg/960px-CHE_Botterens_COA.svg.png"
2124,74,74,26,"Broc FR","Die Ernährungsinitiative ist in Broc mit 74 Prozent der Stimmen angenommen worden. Broc und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Broc_COA.svg/500px-CHE_Broc_COA.svg.png"
2125,53.1,53.1,46.9,"Bulle FR","53,1 Prozent der Stimmbürgerinnen und Stimmbürger in Bulle sagen Ja zur Ernährungsinitiative. Bulle und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_Bulle_COA.svg/500px-CHE_Bulle_COA.svg.png"
2128,80.4,80.4,19.6,"Châtel-sur-Montsalvens FR","In Châtel-sur-Montsalvens ist die Ernährungsinitiative mit 80,4 Prozent der Stimmen angenommen worden. Châtel-sur-Montsalvens und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg/500px-CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg.png"
2129,70.3,70.3,29.7,"Corbières FR","In Corbières wird die Ernährungsinitiative mit 70,3 Prozent angenommen. Corbières und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Corbi%C3%A8res_COA.svg/960px-CHE_Corbi%C3%A8res_COA.svg.png"
2130,44.3,44.3,55.7,"Crésuz FR","In Crésuz wird die Ernährungsinitiative mit 55,7 Prozent abgelehnt. Crésuz lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Cr%C3%A9suz-coat_of_arms.svg/500px-Cr%C3%A9suz-coat_of_arms.svg.png"
2131,25.2,25.2,74.8,"Echarlens FR","In Echarlens hat die Ernährungsinitiative keine Mehrheit gefunden: 74,8 Prozent lehnen die Vorlage ab. Echarlens lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Echarlens_COA.svg/960px-CHE_Echarlens_COA.svg.png"
2134,92.9,92.9,7.1,"Grandvillard FR","In Grandvillard wird die Ernährungsinitiative mit 92,9 Prozent angenommen. Grandvillard und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Grandvillard-coat_of_arms.svg/500px-Grandvillard-coat_of_arms.svg.png"
2135,22.8,22.8,77.2,"Greyerz FR","In Greyerz hat die Ernährungsinitiative keine Mehrheit gefunden: 77,2 Prozent lehnen die Vorlage ab. Greyerz lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Gruy%C3%A8res_COA.svg/500px-CHE_Gruy%C3%A8res_COA.svg.png"
2137,43,43,57,"Hauteville FR","In Hauteville wird die Ernährungsinitiative mit 57 Prozent abgelehnt. Hauteville lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Hauteville-coat_of_arms.svg/500px-Hauteville-coat_of_arms.svg.png"
2138,31.3,31.3,68.7,"Jaun FR","In Jaun hat die Ernährungsinitiative keine Mehrheit gefunden: 68,7 Prozent lehnen die Vorlage ab. Jaun lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Wappen_Jaun.svg/500px-Wappen_Jaun.svg.png"
2140,64,64,36,"Marsens FR","In Marsens wird die Ernährungsinitiative mit 64 Prozent angenommen. Marsens und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Marsens_COA.svg/250px-CHE_Marsens_COA.svg.png"
2143,100,100,0,"Morlon FR","Schweizer Spitzenwert beim Ja-Anteil zur Ernährungsinitiative in Morlon, 100 Prozent sprechen sich dafür aus. Im Kanton Freiburg liegt Morlon beim Ja-Anteil zur Ernährungsinitiative an der Spitze.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Morlon-coat_of_arms.svg/500px-Morlon-coat_of_arms.svg.png"
2145,12.1,12.1,87.9,"Le Pâquier FR","In Le Pâquier FR wird die Ernährungsinitiative mit 87,9 Prozent abgelehnt. Le Pâquier FR lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Le_P%C3%A2quier_COA.svg/500px-CHE_Le_P%C3%A2quier_COA.svg.png"
2147,6.9,6.9,93.1,"Pont-la-Ville FR","Nein zur Ernährungsinitiative in Pont-la-Ville: 93,1 Prozent. Pont-la-Ville lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Wappen_Freiburg_matt.svg/500px-Wappen_Freiburg_matt.svg.png"
2148,68.3,68.3,31.7,"Riaz FR","In Riaz wird die Ernährungsinitiative mit 68,3 Prozent angenommen. Riaz und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Riaz-coat_of_arms.svg/500px-Riaz-coat_of_arms.svg.png"
2149,27.9,27.9,72.1,"La Roche FR","In La Roche hat die Ernährungsinitiative keine Mehrheit gefunden: 72,1 Prozent lehnen die Vorlage ab. La Roche lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/La_Roche-coat_of_arms.svg/500px-La_Roche-coat_of_arms.svg.png"
2152,66.8,66.8,33.2,"Sâles FR","In Sâles wird die Ernährungsinitiative mit 66,8 Prozent angenommen. Sâles und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/3/39/S%C3%A2les_Blason.png"
2153,27.7,27.7,72.3,"Sorens FR","In Sorens findet die Ernährungsinitiative mit 72,3 Prozent keine Mehrheit. Sorens lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Sorens-coat_of_arms.svg/500px-Sorens-coat_of_arms.svg.png"
2155,54.7,54.7,45.3,"Vaulruz FR","Die Ernährungsinitiative ist in Vaulruz mit 54,7 Prozent der Stimmen angenommen worden. Vaulruz und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Vaulruz-coat_of_arms.svg/500px-Vaulruz-coat_of_arms.svg.png"
2160,61.1,61.1,38.9,"Vuadens FR","In Vuadens wird die Ernährungsinitiative mit 61,1 Prozent angenommen. Vuadens und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Vuadens-coat_of_arms.svg/500px-Vuadens-coat_of_arms.svg.png"
2162,63.9,63.9,36.1,"Bas-Intyamon FR","In Bas-Intyamon ist die Ernährungsinitiative mit 63,9 Prozent der Stimmen angenommen worden. Bas-Intyamon und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Bas-Intyamon_COA.svg/500px-CHE_Bas-Intyamon_COA.svg.png"
2163,33.8,33.8,66.2,"Val-de-Charmey FR","Mit 66,2 Prozent wird die Ernährungsinitiative in Val-de-Charmey verworfen. Val-de-Charmey lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://upload.wikimedia.org/wikipedia/commons/5/52/Val-de-Charmey_Blason.png"
2173,42.5,42.5,57.5,"Autigny FR","In Autigny hat die Ernährungsinitiative keine Mehrheit gefunden: 57,5 Prozent lehnen die Vorlage ab. Autigny lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Autigny_COA.svg/960px-CHE_Autigny_COA.svg.png"
2174,31.7,31.7,68.3,"Avry FR","In Avry hat die Ernährungsinitiative keine Mehrheit gefunden: 68,3 Prozent lehnen die Vorlage ab. Avry lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Avry_COA.svg/500px-CHE_Avry_COA.svg.png"
2175,92.4,92.4,7.6,"Belfaux FR","Die Ernährungsinitiative ist in Belfaux mit 92,4 Prozent der Stimmen angenommen worden. Belfaux und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Belfaux_COA.svg/500px-CHE_Belfaux_COA.svg.png"
2177,32.5,32.5,67.5,"Chénens FR","In Chénens hat die Ernährungsinitiative keine Mehrheit gefunden: 67,5 Prozent lehnen die Vorlage ab. Chénens lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ch%C3%A9nens_COA.svg/960px-CHE_Ch%C3%A9nens_COA.svg.png"
2183,22.5,22.5,77.5,"Corminboeuf FR","In Corminboeuf wird die Ernährungsinitiative mit 77,5 Prozent abgelehnt. Corminboeuf lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Corminboeuf_COA.svg/500px-CHE_Corminboeuf_COA.svg.png"
2186,54.8,54.8,45.2,"Cottens FR","Die Ernährungsinitiative ist in Cottens FR mit 54,8 Prozent der Stimmen angenommen worden. Cottens FR und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Cottens_FR_COA.svg/960px-CHE_Cottens_FR_COA.svg.png"
2194,36.8,36.8,63.2,"Ferpicloz FR","In Ferpicloz hat die Ernährungsinitiative keine Mehrheit gefunden: 63,2 Prozent lehnen die Vorlage ab. Ferpicloz lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Ferpicloz-coat_of_arms.svg/500px-Ferpicloz-coat_of_arms.svg.png"
2196,23.8,23.8,76.2,"Freiburg FR","In Freiburg wird die Ernährungsinitiative mit 76,2 Prozent abgelehnt. Freiburg lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_District_de_la_Sarine_COA.svg/500px-CHE_District_de_la_Sarine_COA.svg.png"
2197,34.8,34.8,65.2,"Givisiez FR","In Givisiez hat die Ernährungsinitiative keine Mehrheit gefunden: 65,2 Prozent lehnen die Vorlage ab. Givisiez lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Givisiez_COA.svg/500px-CHE_Givisiez_COA.svg.png"
2198,59.4,59.4,40.6,"Granges-Paccot FR","In Granges-Paccot wird die Ernährungsinitiative mit 59,4 Prozent angenommen. Granges-Paccot und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Granges-Paccot-coat_of_arms.svg/500px-Granges-Paccot-coat_of_arms.svg.png"
2206,57.5,57.5,42.5,"Marly FR","In Marly wird die Ernährungsinitiative mit 57,5 Prozent angenommen. Marly und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Marly_FR_COA.svg/960px-CHE_Marly_FR_COA.svg.png"
2208,21.5,21.5,78.5,"Matran FR","Nein zur Ernährungsinitiative in Matran: 78,5 Prozent. Matran lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Matran_COA.svg/500px-CHE_Matran_COA.svg.png"
2211,56.6,56.6,43.4,"Neyruz FR","56,6 Prozent der Stimmbürgerinnen und Stimmbürger in Neyruz FR sagen Ja zur Ernährungsinitiative. Neyruz FR und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Neyruz-coat_of_arms.svg/500px-Neyruz-coat_of_arms.svg.png"
2216,49.7,49.7,50.3,"Pierrafortscha FR","In Pierrafortscha wird die Ernährungsinitiative mit 50,3 Prozent abgelehnt. Pierrafortscha lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Pierrafortscha-coat_of_arms.svg/500px-Pierrafortscha-coat_of_arms.svg.png"
2220,71.5,71.5,28.5,"Le Mouret FR","Le Mouret hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 71,5 Prozent. Le Mouret und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/c/ce/GW-FR-Le-Mouret.png"
2226,8.6,8.6,91.4,"Treyvaux FR","In Treyvaux wird die Ernährungsinitiative mit 91,4 Prozent abgelehnt. Treyvaux lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Treyvaux-coat_of_arms.svg/500px-Treyvaux-coat_of_arms.svg.png"
2228,11.2,11.2,88.8,"Villars-sur-Glâne FR","In Villars-sur-Glâne hat die Ernährungsinitiative keine Mehrheit gefunden: 88,8 Prozent lehnen die Vorlage ab. Villars-sur-Glâne lehnt die Ernährungsinitiative ab, der Kanton Freiburg nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/CHE_Villars-sur-Gl%C3%A2ne_COA.svg/500px-CHE_Villars-sur-Gl%C3%A2ne_COA.svg.png"
2230,86.3,86.3,13.7,"Villarsel-sur-Marly FR","In Villarsel-sur-Marly ist die Ernährungsinitiative mit 86,3 Prozent der Stimmen angenommen worden. Villarsel-sur-Marly und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Villarsel-sur-Marly-coat_of_arms.svg/500px-Villarsel-sur-Marly-coat_of_arms.svg.png"
2233,81.8,81.8,18.2,"Hauterive FR","Die Ernährungsinitiative ist in Hauterive FR mit 81,8 Prozent der Stimmen angenommen worden. Hauterive FR und der Kanton Freiburg sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Hauterive-FR-coat_of_arms.svg/500px-Hauterive-FR-coat_of_arms.svg.png"
