"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
1061,48.3,48.3,51.7,"Luzern LU","Luzern hat mit 63,7 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 51,7 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Stadt_Luzern_COA.gif/960px-CHE_Stadt_Luzern_COA.gif"
1062,19.1,19.1,80.9,"Malters LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (81,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (80,9 Prozent Nein) sind in Malters durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Coat_of_arms_of_Malters.svg/960px-Coat_of_arms_of_Malters.svg.png"
1063,11.3,11.3,88.7,"Meggen LU","Die Gemeinde Meggen hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 51,4 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 88,7 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Meggen_COA.svg/960px-CHE_Meggen_COA.svg.png"
1064,11.5,11.5,88.5,"Meierskappel LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Meierskappel mit 71,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 88,5 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Meierskappel_COA.svg/960px-CHE_Meierskappel_COA.svg.png"
1065,90.6,90.6,9.4,"Root LU","Root hat sich mit 56,2 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 90,6 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Root_COA2.svg/500px-CHE_Root_COA2.svg.png"
1066,71.2,71.2,28.8,"Schwarzenberg LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Schwarzenberg mit 74,2 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte eine Mehrheit von 71,2 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 62,8 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Coat_of_arms_of_Schwarzenberg_LU.svg/960px-Coat_of_arms_of_Schwarzenberg_LU.svg.png"
1067,3.9,3.9,96.1,"Udligenswil LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (50,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (96,1 Prozent Nein) sind in Udligenswil durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Udligenswil_COA.svg/960px-CHE_Udligenswil_COA.svg.png"
1068,5.7,5.7,94.3,"Vitznau LU","Vitznau hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (73,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (94,3 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Vitznau_COA.svg/960px-CHE_Vitznau_COA.svg.png"
1069,25.5,25.5,74.5,"Weggis LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (89,3 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (74,5 Prozent Nein) haben in Weggis eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Weggis_COA.svg/960px-CHE_Weggis_COA.svg.png"
1081,67.4,67.4,32.6,"Beromünster LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Beromünster mit 56,2 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte eine Mehrheit von 67,4 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 50,7 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Berom%C3%BCnster_COA.svg/960px-CHE_Berom%C3%BCnster_COA.svg.png"
1082,47.3,47.3,52.7,"Büron LU","Büron hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (62,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (52,7 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_B%C3%BCron_COA.svg/960px-CHE_B%C3%BCron_COA.svg.png"
1083,98.6,98.6,1.4,"Buttisholz LU","Buttisholz hat mit 88,1 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 98,6 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Coat_of_arms_of_Buttisholz.svg/500px-Coat_of_arms_of_Buttisholz.svg.png"
1084,53.8,53.8,46.2,"Eich LU","Eich hat mit 55,2 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 53,8 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Eich_COA.svg/960px-CHE_Eich_COA.svg.png"
1085,74,74,26,"Geuensee LU","Geuensee hat mit 80,3 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 74 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Geuensee_COA.svg/250px-CHE_Geuensee_COA.svg.png"
1086,46.3,46.3,53.7,"Grosswangen LU","Grosswangen hat mit 63,8 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 53,7 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Grosswangen_COA.svg/960px-CHE_Grosswangen_COA.svg.png"
1088,56.2,56.2,43.8,"Hildisrieden LU","Hildisrieden hat mit 66,6 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 56,2 Prozent.","https://upload.wikimedia.org/wikipedia/commons/f/fd/Pic_Hildisrieden.png"
1089,37.6,37.6,62.4,"Knutwil LU","Die Gemeinde Knutwil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 91,3 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 62,4 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Coat_of_arms_of_Knutwil.svg/960px-Coat_of_arms_of_Knutwil.svg.png"
1091,89.3,89.3,10.7,"Mauensee LU","Die Gemeinde Mauensee hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 50,6 Prozent und den Gegenvorschlag des Regierungsrats mit 89,3 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 54,7 Prozent für den Gegenvorschlag aus.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Mauensee_COA.svg/960px-CHE_Mauensee_COA.svg.png"
1093,81.9,81.9,18.1,"Neuenkirch LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Neuenkirch mit 54 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte einen Mehrheit von 81,9 Prozent. Bei der Stichfrage bevorzugten 91,1 Prozent den Gegenvorschlag.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Neuenkirch_COA.svg/960px-CHE_Neuenkirch_COA.svg.png"
1094,9.7,9.7,90.3,"Nottwil LU","Nottwil hat mit 63,4 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 90,3 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Coat_of_arms_of_Nottwil.svg/960px-Coat_of_arms_of_Nottwil.svg.png"
1095,47.4,47.4,52.6,"Oberkirch LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (50,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (52,6 Prozent Nein) sind in Oberkirch durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Oberkirch_COA.svg/960px-CHE_Oberkirch_COA.svg.png"
1097,93.6,93.6,6.4,"Rickenbach LU","63,3 Prozent der Abstimmenden in Rickenbach LU haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 93,6 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rickenbach_LU_COA.svg/500px-CHE_Rickenbach_LU_COA.svg.png"
1098,47.6,47.6,52.4,"Ruswil LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (73,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (52,4 Prozent Nein) sind in Ruswil durchgefallen.","https://upload.wikimedia.org/wikipedia/commons/5/5b/CHE_Ruswil_COA.png"
1099,33,33,67,"Schenkon LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (54,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (67 Prozent Nein) sind in Schenkon durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Coat_of_arms_of_Schenkon.svg/960px-Coat_of_arms_of_Schenkon.svg.png"
1100,22.2,22.2,77.8,"Schlierbach LU","Die Gemeinde Schlierbach hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 88,6 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 77,8 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coat_of_arms_of_Schlierbach_LU.svg/960px-Coat_of_arms_of_Schlierbach_LU.svg.png"
1102,8.3,8.3,91.7,"Sempach LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (57,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (91,7 Prozent Nein) sind in Sempach durchgefallen.","https://upload.wikimedia.org/wikipedia/commons/a/a6/CHE_Sempach_COA.png"
1103,52,52,48,"Sursee LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Sursee mit 99,2 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte eine Mehrheit von 52 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 79 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Coat_of_arms_of_Sursee.svg/960px-Coat_of_arms_of_Sursee.svg.png"
1104,87.8,87.8,12.2,"Triengen LU","64,3 Prozent der Stimmbürgerinnen und Stimmbürger von Triengen haben sich für die Volksinitiative ""Gegen Fan-Gewalt"" und 87,8 Prozent für den Gegenvorschlag des Regierungsrats ausgesprochen. Bei der Stichfrage gaben 69,9 Prozent dem Gegenvorschlag den Vorrang.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Triengen_COA.svg/960px-CHE_Triengen_COA.svg.png"
1107,6.5,6.5,93.5,"Wolhusen LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (78,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (93,5 Prozent Nein) sind in Wolhusen durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Wolhusen_COA_03.svg/960px-CHE_Wolhusen_COA_03.svg.png"
1121,48.6,48.6,51.4,"Alberswil LU","Alberswil hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (74,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (51,4 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coat_of_arms_of_Alberswil.svg/960px-Coat_of_arms_of_Alberswil.svg.png"
1122,20.1,20.1,79.9,"Altbüron LU","Die Gemeinde Altbüron hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 89 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 79,9 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Altb%C3%BCron_COA.svg/960px-CHE_Altb%C3%BCron_COA.svg.png"
1123,11.4,11.4,88.6,"Altishofen LU","Die Gemeinde Altishofen hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 53,4 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 88,6 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Altishofen_COA.svg/960px-CHE_Altishofen_COA.svg.png"
1125,30.5,30.5,69.5,"Dagmersellen LU","Dagmersellen hat mit 79 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 69,5 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/CHE_Dagmersellen_COA.svg/960px-CHE_Dagmersellen_COA.svg.png"
1127,69.5,69.5,30.5,"Egolzwil LU","Egolzwil hat sich mit 74,4 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 69,5 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Egolzwil_COA.svg/960px-CHE_Egolzwil_COA.svg.png"
1128,53.2,53.2,46.8,"Ettiswil LU","Die Gemeinde Ettiswil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 66,7 Prozent und den Gegenvorschlag des Regierungsrats mit 53,2 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 69,3 Prozent für den Gegenvorschlag aus.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Ettiswil_COA.svg/250px-CHE_Ettiswil_COA.svg.png"
1129,25.3,25.3,74.7,"Fischbach LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (59,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (74,7 Prozent Nein) sind in Fischbach durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Fischbach_LU_COA.svg/960px-CHE_Fischbach_LU_COA.svg.png"
1131,60.3,60.3,39.7,"Grossdietwil LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Grossdietwil mit 62,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte einen Mehrheit von 60,3 Prozent. Bei der Stichfrage bevorzugten 90,8 Prozent den Gegenvorschlag.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Grossdietwil_COA.svg/960px-CHE_Grossdietwil_COA.svg.png"
1132,22.4,22.4,77.6,"Hergiswil bei Willisau LU","Hergiswil bei Willisau hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (80,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (77,6 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Hergiswil_bei_Willisau_COA.svg/960px-CHE_Hergiswil_bei_Willisau_COA.svg.png"
