"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
6131,43.5,43.5,56.5,"Bovernier VS","Nein zur Neutralitätsinitiative in Bovernier: 56,5 Prozent. Sowohl Bovernier als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Bovernier_COA.svg/500px-CHE_Bovernier_COA.svg.png"
6133,47.2,47.2,52.8,"Fully VS","In Fully ist die Neutralitätsinitiative mit 52,8 Prozent der Stimmen gescheitert. Sowohl Fully als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Fully_COA.svg/500px-CHE_Fully_COA.svg.png"
6134,21.7,21.7,78.3,"Isérables VS","78,3 Prozent der Stimmbürgerinnen und Stimmbürger von Isérables sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Isérables als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/CHE_Is%C3%A9rables_COA.svg/500px-CHE_Is%C3%A9rables_COA.svg.png"
6135,49.4,49.4,50.6,"Leytron VS","50,6 Prozent der Stimmbürgerinnen und Stimmbürger von Leytron sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Leytron als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Leytron_COA.svg/500px-CHE_Leytron_COA.svg.png"
6136,59.2,59.2,40.8,"Martigny VS","Mit 59,2 Prozent befürworten die Stimmberechtigten von Martigny die Neutralitätsinitiative. Martigny sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Martigny_COA.svg/500px-CHE_Martigny_COA.svg.png"
6137,7.1,7.1,92.9,"Martigny-Combe VS","92,9 Prozent der Stimmbürgerinnen und Stimmbürger von Martigny-Combe haben die Neutralitätsinitiative abgelehnt. Sowohl Martigny-Combe als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Martigny-Combe_COA.svg/500px-CHE_Martigny-Combe_COA.svg.png"
6139,43.3,43.3,56.7,"Riddes VS","In Riddes ist die Neutralitätsinitiative mit 56,7 Prozent der Stimmen gescheitert. Sowohl Riddes als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/CHE_Riddes_COA.svg/500px-CHE_Riddes_COA.svg.png"
6140,7.2,7.2,92.8,"Saillon VS","92,8 Prozent der Stimmbürgerinnen und Stimmbürger von Saillon sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Saillon als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saillon_COA.svg/500px-CHE_Saillon_COA.svg.png"
6141,32.9,32.9,67.1,"Saxon VS","67,1 Prozent der Stimmbürgerinnen und Stimmbürger von Saxon haben die Neutralitätsinitiative abgelehnt. Sowohl Saxon als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Saxon_COA.svg/500px-CHE_Saxon_COA.svg.png"
6142,57.2,57.2,42.8,"Trient VS","Trient hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 57,2 Prozent. Trient sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Trient_COA.svg/500px-CHE_Trient_COA.svg.png"
6151,48.5,48.5,51.5,"Champéry VS","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Champéry haben die Neutralitätsinitiative abgelehnt. Sowohl Champéry als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Champ%C3%A9ry_COA.svg/500px-CHE_Champ%C3%A9ry_COA.svg.png"
6152,21.6,21.6,78.4,"Collombey-Muraz VS","78,4 Prozent der Stimmbürgerinnen und Stimmbürger von Collombey-Muraz sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Collombey-Muraz als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Collombey-Muraz_COA.svg/500px-CHE_Collombey-Muraz_COA.svg.png"
6153,34.1,34.1,65.9,"Monthey VS","Mit 65,9 Prozent wird die Neutralitätsinitiative in Monthey verworfen. Sowohl Monthey als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Monthey_COA.svg/500px-CHE_Monthey_COA.svg.png"
6154,66.2,66.2,33.8,"Port-Valais VS","Port-Valais stimmt der Neutralitätsinitiative mit 66,2 Prozent zu. Port-Valais sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Port-Valais_Coat_of_Arms.svg/330px-Port-Valais_Coat_of_Arms.svg.png"
6155,73.1,73.1,26.9,"Saint-Gingolph VS","In Saint-Gingolph ist die Neutralitätsinitiative mit 73,1 Prozent der Stimmen angenommen worden. Saint-Gingolph sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Saint-Gingolph_COA.svg/500px-CHE_Saint-Gingolph_COA.svg.png"
6156,52.6,52.6,47.4,"Troistorrents VS","Troistorrents hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 52,6 Prozent. Troistorrents sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Troistorrents_COA.svg/500px-CHE_Troistorrents_COA.svg.png"
6157,93.1,93.1,6.9,"Val-d'Illiez VS","Val-d'Illiez stimmt der Neutralitätsinitiative mit 93,1 Prozent zu. Val-d'Illiez sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Val-d%27Illiez_COA.svg/500px-CHE_Val-d%27Illiez_COA.svg.png"
6158,99.4,99.4,0.6,"Vionnaz VS","Vionnaz stimmt der Neutralitätsinitiative mit 99,4 Prozent zu. Vionnaz erzielt im Kanton Wallis den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vionnaz_COA.svg/500px-CHE_Vionnaz_COA.svg.png"
6159,41.5,41.5,58.5,"Vouvry VS","58,5 Prozent der Stimmbürgerinnen und Stimmbürger von Vouvry haben die Neutralitätsinitiative abgelehnt. Sowohl Vouvry als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Vouvry_COA.svg/500px-CHE_Vouvry_COA.svg.png"
6172,83.9,83.9,16.1,"Bister VS","Ja zur Neutralitätsinitiative in Bister: 83,9 Prozent. Bister sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/CHE_Bister_COA.svg/500px-CHE_Bister_COA.svg.png"
6173,56.7,56.7,43.3,"Bitsch VS","Bitsch stimmt der Neutralitätsinitiative mit 56,7 Prozent zu. Bitsch sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Bitsch_COA.svg/500px-CHE_Bitsch_COA.svg.png"
6177,39.8,39.8,60.2,"Grengiols VS","60,2 Prozent der Stimmbürgerinnen und Stimmbürger von Grengiols haben die Neutralitätsinitiative abgelehnt. Sowohl Grengiols als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Grengiols_COA.svg/500px-CHE_Grengiols_COA.svg.png"
6181,51,51,49,"Riederalp VS","In Riederalp wird die Neutralitätsinitiative mit 51 Prozent angenommen. Riederalp sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Riederalp_COA.svg/500px-CHE_Riederalp_COA.svg.png"
6191,29.1,29.1,70.9,"Ausserberg VS","Mit 70,9 Prozent wird die Neutralitätsinitiative in Ausserberg verworfen. Sowohl Ausserberg als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Ausserberg_COA.svg/500px-CHE_Ausserberg_COA.svg.png"
6192,45.5,45.5,54.5,"Blatten VS","In Blatten ist die Neutralitätsinitiative mit 54,5 Prozent der Stimmen gescheitert. Sowohl Blatten als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Blatten_COA.svg/500px-CHE_Blatten_COA.svg.png"
6193,12.1,12.1,87.9,"Bürchen VS","In Bürchen ist die Neutralitätsinitiative mit 87,9 Prozent der Stimmen gescheitert. Sowohl Bürchen als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_B%C3%BCrchen_COA_alt.svg/500px-CHE_B%C3%BCrchen_COA_alt.svg.png"
6194,79.5,79.5,20.5,"Eischoll VS","In Eischoll ist die Neutralitätsinitiative mit 79,5 Prozent der Stimmen angenommen worden. Eischoll sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Eischoll_COA.svg/500px-CHE_Eischoll_COA.svg.png"
6195,51.9,51.9,48.1,"Ferden VS","Ferden stimmt der Neutralitätsinitiative mit 51,9 Prozent zu. Ferden sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Ferden_COA.svg/500px-CHE_Ferden_COA.svg.png"
6197,44.5,44.5,55.5,"Kippel VS","Mit 55,5 Prozent wird die Neutralitätsinitiative in Kippel verworfen. Sowohl Kippel als auch der Kanton Wallis verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Kippel_COA.svg/500px-CHE_Kippel_COA.svg.png"
6198,96.9,96.9,3.1,"Niedergesteln VS","Ja zur Neutralitätsinitiative in Niedergesteln: 96,9 Prozent. Niedergesteln sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Niedergesteln_COA.svg/500px-CHE_Niedergesteln_COA.svg.png"
6199,54.3,54.3,45.7,"Raron VS","Raron hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 54,3 Prozent. Raron sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Raron_COA.svg/500px-CHE_Raron_COA.svg.png"
6201,60,60,40,"Unterbäch VS","Ja zur Neutralitätsinitiative in Unterbäch: 60 Prozent. Unterbäch sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Unterb%C3%A4ch_COA_alt.svg/500px-CHE_Unterb%C3%A4ch_COA_alt.svg.png"
6202,66,66,34,"Wiler (Lötschen) VS","Wiler (Lötschen) stimmt der Neutralitätsinitiative mit 66 Prozent zu. Wiler (Lötschen) sagt Ja zur Neutralitätsinitiative, im Kanton Wallis überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Wiler_COA.svg/500px-CHE_Wiler_COA.svg.png"
