"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
336,69.6,69.6,30.4,"Reisiswil BE","In Reisiswil erhält die Bildungsinitiative 69,6 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Reisiswil der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Reisiswil_COA.svg/500px-CHE_Reisiswil_COA.svg.png"
337,10,10,90,"Roggwil BE","In Roggwil BE findet die Bildungsinitiative mit 90 Prozent keine Mehrheit. Roggwil BE lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Roggwil_BE_COA.svg/500px-CHE_Roggwil_BE_COA.svg.png"
338,67.7,67.7,32.3,"Rohrbach BE","Die Vorlage zur Bildungsinitiative ist in Rohrbach mit 67,7 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Rohrbach der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Rohrbach_COA.svg/960px-CHE_Rohrbach_COA.svg.png"
339,63.8,63.8,36.2,"Rohrbachgraben BE","Die Vorlage zur Bildungsinitiative ist in Rohrbachgraben mit 63,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Rohrbachgraben der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Rohrbachgraben_COA.svg/500px-CHE_Rohrbachgraben_COA.svg.png"
340,50.5,50.5,49.5,"Rütschelen BE","In Rütschelen erhält die Bildungsinitiative 50,5 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Rütschelen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_R%C3%BCtschelen_COA.svg/960px-CHE_R%C3%BCtschelen_COA.svg.png"
341,74.8,74.8,25.2,"Schwarzhäusern BE","Mit 74,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Schwarzhäusern die Bildungsinitiative angenommen. Übereinstimmend mit dem Kanton Bern stimmt Schwarzhäusern der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Schwarzh%C3%A4usern_COA.svg/500px-CHE_Schwarzh%C3%A4usern_COA.svg.png"
342,48.8,48.8,51.2,"Thunstetten BE","In Thunstetten hat die Bildungsinitiative keine Mehrheit gefunden: 51,2 Prozent lehnen die Vorlage ab. Thunstetten lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Thunstetten_COA.svg/500px-CHE_Thunstetten_COA.svg.png"
344,34.9,34.9,65.1,"Ursenbach BE","In Ursenbach findet die Bildungsinitiative mit 65,1 Prozent keine Mehrheit. Ursenbach lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ursenbach_COA.svg/500px-CHE_Ursenbach_COA.svg.png"
345,48.5,48.5,51.5,"Wynau BE","Nein zur Bildungsinitiative in Wynau: 51,5 Prozent. Wynau lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Wynau_COA.svg/500px-CHE_Wynau_COA.svg.png"
351,14.2,14.2,85.8,"Bern BE","In Bern findet die Bildungsinitiative mit 85,8 Prozent keine Mehrheit. Bern lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Bern_BE_COA.svg/960px-CHE_Bern_BE_COA.svg.png"
352,38.4,38.4,61.6,"Bolligen BE","Nein zur Bildungsinitiative in Bolligen: 61,6 Prozent. Bolligen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Bolligen_COA.svg/500px-CHE_Bolligen_COA.svg.png"
353,71.4,71.4,28.6,"Bremgarten bei Bern BE","Die Vorlage zur Bildungsinitiative ist in Bremgarten bei Bern mit 71,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Bremgarten bei Bern der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Bremgarten_bei_Bern_COA.svg/500px-CHE_Bremgarten_bei_Bern_COA.svg.png"
354,72.3,72.3,27.7,"Kirchlindach BE","Die Vorlage zur Bildungsinitiative ist in Kirchlindach mit 72,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Kirchlindach der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Kirchlindach_COA.svg/500px-CHE_Kirchlindach_COA.svg.png"
355,34.8,34.8,65.2,"Köniz BE","Nein zur Bildungsinitiative in Köniz: 65,2 Prozent. Köniz lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_K%C3%B6niz_COA.svg/960px-CHE_K%C3%B6niz_COA.svg.png"
356,62.4,62.4,37.6,"Muri bei Bern BE","Die Vorlage zur Bildungsinitiative ist in Muri bei Bern mit 62,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Muri bei Bern der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Muri_bei_Bern_COA.svg/500px-CHE_Muri_bei_Bern_COA.svg.png"
357,78.7,78.7,21.3,"Oberbalm BE","In Oberbalm erhält die Bildungsinitiative 78,7 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Oberbalm der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Oberbalm_COA.svg/500px-CHE_Oberbalm_COA.svg.png"
358,46.6,46.6,53.4,"Stettlen BE","In Stettlen hat die Bildungsinitiative keine Mehrheit gefunden: 53,4 Prozent lehnen die Vorlage ab. Stettlen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Stettlen_COA.svg/500px-CHE_Stettlen_COA.svg.png"
359,60.4,60.4,39.6,"Vechigen BE","Mit 60,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Vechigen die Bildungsinitiative angenommen. Übereinstimmend mit dem Kanton Bern stimmt Vechigen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Vechigen_COA.svg/500px-CHE_Vechigen_COA.svg.png"
360,17.9,17.9,82.1,"Wohlen bei Bern BE","In Wohlen bei Bern hat die Bildungsinitiative keine Mehrheit gefunden: 82,1 Prozent lehnen die Vorlage ab. Wohlen bei Bern lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Wohlen_bei_Bern_COA.svg/500px-CHE_Wohlen_bei_Bern_COA.svg.png"
361,55.2,55.2,44.8,"Zollikofen BE","In Zollikofen erhält die Bildungsinitiative 55,2 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Zollikofen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Zollikofen_COA.svg/500px-CHE_Zollikofen_COA.svg.png"
362,23,23,77,"Ittigen BE","In Ittigen findet die Bildungsinitiative mit 77 Prozent keine Mehrheit. Ittigen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Ittigen_COA.svg/960px-CHE_Ittigen_COA.svg.png"
363,41.6,41.6,58.4,"Ostermundigen BE","Nein zur Bildungsinitiative in Ostermundigen: 58,4 Prozent. Ostermundigen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Ostermundigen_COA.svg/500px-CHE_Ostermundigen_COA.svg.png"
371,23.7,23.7,76.3,"Biel BE","In Biel BE hat die Bildungsinitiative keine Mehrheit gefunden: 76,3 Prozent lehnen die Vorlage ab. Biel BE lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Biel_COA.svg/960px-CHE_Biel_COA.svg.png"
372,6.1,6.1,93.9,"Leubringen BE","Nein zur Bildungsinitiative in Leubringen: 93,9 Prozent. Leubringen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Evilard_COA.svg/500px-CHE_Evilard_COA.svg.png"
381,52.8,52.8,47.2,"Arch BE","Die Vorlage zur Bildungsinitiative ist in Arch mit 52,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Arch der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Arch_COA.svg/500px-CHE_Arch_COA.svg.png"
382,56.7,56.7,43.3,"Büetigen BE","In Büetigen erhält die Bildungsinitiative 56,7 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Büetigen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_B%C3%BCetigen_COA.svg/500px-CHE_B%C3%BCetigen_COA.svg.png"
383,33.2,33.2,66.8,"Büren an der Aare BE","Nein zur Bildungsinitiative in Büren an der Aare: 66,8 Prozent. Büren an der Aare lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_B%C3%BCren_an_der_Aare_COA.svg/500px-CHE_B%C3%BCren_an_der_Aare_COA.svg.png"
385,38.2,38.2,61.8,"Diessbach bei Büren BE","In Diessbach bei Büren hat die Bildungsinitiative keine Mehrheit gefunden: 61,8 Prozent lehnen die Vorlage ab. Diessbach bei Büren lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Diessbach_bei_B%C3%BCren_COA.svg/500px-CHE_Diessbach_bei_B%C3%BCren_COA.svg.png"
386,57.3,57.3,42.7,"Dotzigen BE","In Dotzigen erhält die Bildungsinitiative 57,3 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Dotzigen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Dotzigen_BE_COA.svg/500px-CHE_Dotzigen_BE_COA.svg.png"
387,50.2,50.2,49.8,"Lengnau BE","Die Vorlage zur Bildungsinitiative ist in Lengnau BE mit 50,2 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Lengnau BE der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Lengnau_BE_COA.svg/500px-CHE_Lengnau_BE_COA.svg.png"
388,43.7,43.7,56.3,"Leuzigen BE","Nein zur Bildungsinitiative in Leuzigen: 56,3 Prozent. Leuzigen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Leuzigen_COA.svg/500px-CHE_Leuzigen_COA.svg.png"
390,54.9,54.9,45.1,"Meinisberg BE","Mit 54,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Meinisberg die Bildungsinitiative angenommen. Übereinstimmend mit dem Kanton Bern stimmt Meinisberg der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Meinisberg_COA.svg/500px-CHE_Meinisberg_COA.svg.png"
391,59.8,59.8,40.2,"Oberwil bei Büren BE","Mit 59,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Oberwil bei Büren die Bildungsinitiative angenommen. Übereinstimmend mit dem Kanton Bern stimmt Oberwil bei Büren der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Oberwil_bei_B%C3%BCren_COA.svg/960px-CHE_Oberwil_bei_B%C3%BCren_COA.svg.png"
392,67.1,67.1,32.9,"Pieterlen BE","Mit 67,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Pieterlen die Bildungsinitiative angenommen. Übereinstimmend mit dem Kanton Bern stimmt Pieterlen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Pieterlen_COA.svg/500px-CHE_Pieterlen_COA.svg.png"
393,70.8,70.8,29.2,"Rüti bei Büren BE","Die Vorlage zur Bildungsinitiative ist in Rüti bei Büren mit 70,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Rüti bei Büren der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg/500px-CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg.png"
394,50.8,50.8,49.2,"Wengi BE","Mit 50,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Wengi die Bildungsinitiative angenommen. Übereinstimmend mit dem Kanton Bern stimmt Wengi der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Wengi_COA.svg/500px-CHE_Wengi_COA.svg.png"
401,56.5,56.5,43.5,"Aefligen BE","In Aefligen erhält die Bildungsinitiative 56,5 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Aefligen der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Aefligen_COA.svg/500px-CHE_Aefligen_COA.svg.png"
402,36.5,36.5,63.5,"Alchenstorf BE","Nein zur Bildungsinitiative in Alchenstorf: 63,5 Prozent. Alchenstorf lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Alchenstorf_COA.svg/500px-CHE_Alchenstorf_COA.svg.png"
403,50.1,50.1,49.9,"Bäriswil BE","Die Vorlage zur Bildungsinitiative ist in Bäriswil mit 50,1 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Bäriswil der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_B%C3%A4riswil_COA.svg/500px-CHE_B%C3%A4riswil_COA.svg.png"
404,37.7,37.7,62.3,"Burgdorf BE","In Burgdorf findet die Bildungsinitiative mit 62,3 Prozent keine Mehrheit. Burgdorf lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Burgdorf_BE_COA.svg/500px-CHE_Burgdorf_BE_COA.svg.png"
405,19.6,19.6,80.4,"Ersigen BE","Nein zur Bildungsinitiative in Ersigen: 80,4 Prozent. Ersigen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Ersigen_COA.svg/500px-CHE_Ersigen_COA.svg.png"
406,94.6,94.6,5.4,"Hasle bei Burgdorf BE","In Hasle bei Burgdorf erhält die Bildungsinitiative 94,6 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Hasle bei Burgdorf der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Hasle_bei_Burgdorf_COA.svg/500px-CHE_Hasle_bei_Burgdorf_COA.svg.png"
407,67.1,67.1,32.9,"Heimiswil BE","In Heimiswil erhält die Bildungsinitiative 67,1 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Heimiswil der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Heimiswil_COA.svg/500px-CHE_Heimiswil_COA.svg.png"
409,66.5,66.5,33.5,"Hindelbank BE","In Hindelbank erhält die Bildungsinitiative 66,5 Prozent Zustimmung. Übereinstimmend mit dem Kanton Bern stimmt Hindelbank der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Hindelbank_COA.svg/500px-CHE_Hindelbank_COA.svg.png"
410,28.6,28.6,71.4,"Höchstetten BE","In Höchstetten hat die Bildungsinitiative keine Mehrheit gefunden: 71,4 Prozent lehnen die Vorlage ab. Höchstetten lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_H%C3%B6chstetten_COA.svg/500px-CHE_H%C3%B6chstetten_COA.svg.png"
411,72.6,72.6,27.4,"Kernenried BE","Die Vorlage zur Bildungsinitiative ist in Kernenried mit 72,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Kernenried der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Kernenried_COA.svg/500px-CHE_Kernenried_COA.svg.png"
412,20,20,80,"Kirchberg BE","Nein zur Bildungsinitiative in Kirchberg BE: 80 Prozent. Kirchberg BE lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Kirchberg_BE_COA.svg/960px-CHE_Kirchberg_BE_COA.svg.png"
413,20.2,20.2,79.8,"Koppigen BE","In Koppigen findet die Bildungsinitiative mit 79,8 Prozent keine Mehrheit. Koppigen lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Koppigen_COA.svg/500px-CHE_Koppigen_COA.svg.png"
414,37.1,37.1,62.9,"Krauchthal BE","In Krauchthal findet die Bildungsinitiative mit 62,9 Prozent keine Mehrheit. Krauchthal lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Krauchthal_COA.svg/500px-CHE_Krauchthal_COA.svg.png"
415,41.4,41.4,58.6,"Lyssach BE","In Lyssach hat die Bildungsinitiative keine Mehrheit gefunden: 58,6 Prozent lehnen die Vorlage ab. Lyssach lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Lyssach_COA.svg/500px-CHE_Lyssach_COA.svg.png"
418,93.7,93.7,6.3,"Oberburg BE","Die Vorlage zur Bildungsinitiative ist in Oberburg mit 93,7 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Bern stimmt Oberburg der Bildungsinitiative zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Oberburg_COA.svg/960px-CHE_Oberburg_COA.svg.png"
420,45.3,45.3,54.7,"Rüdtligen-Alchenflüh BE","Nein zur Bildungsinitiative in Rüdtligen-Alchenflüh: 54,7 Prozent. Rüdtligen-Alchenflüh lehnt die Bildungsinitiative ab, der Kanton Bern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_R%C3%BCdtligen-Alchenfl%C3%BCh_COA.svg/500px-CHE_R%C3%BCdtligen-Alchenfl%C3%BCh_COA.svg.png"
