"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
1024,39.7,39.7,60.3,"Emmen LU","In Emmen findet die Ernährungsinitiative mit 60,3 Prozent keine Mehrheit. Emmen lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Emmen_COA.svg/960px-CHE_Emmen_COA.svg.png"
1025,27.7,27.7,72.3,"Ermensee LU","Mit 72,3 Prozent wird die Ernährungsinitiative in Ermensee verworfen. Ermensee lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Ermensee_COA.svg/960px-CHE_Ermensee_COA.svg.png"
1026,62.4,62.4,37.6,"Eschenbach LU","In Eschenbach LU wird die Ernährungsinitiative mit 62,4 Prozent angenommen. Eschenbach LU und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Eschenbach_LU_COA.svg/960px-CHE_Eschenbach_LU_COA.svg.png"
1030,1.2,1.2,98.8,"Hitzkirch LU","In Hitzkirch wird die Ernährungsinitiative mit 98,8 Prozent abgelehnt. Hitzkirch lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Coat_of_arms_of_Hitzkirch.svg/960px-Coat_of_arms_of_Hitzkirch.svg.png"
1031,57.7,57.7,42.3,"Hochdorf LU","Hochdorf hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 57,7 Prozent. Hochdorf und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Hochdorf_COA.svg/960px-CHE_Hochdorf_COA.svg.png"
1032,28.6,28.6,71.4,"Hohenrain LU","In Hohenrain hat die Ernährungsinitiative keine Mehrheit gefunden: 71,4 Prozent lehnen die Vorlage ab. Hohenrain lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Hohenrain_COA.svg/960px-CHE_Hohenrain_COA.svg.png"
1033,95.2,95.2,4.8,"Inwil LU","Die Ernährungsinitiative ist in Inwil mit 95,2 Prozent der Stimmen angenommen worden. Inwil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Coat_of_arms_of_Inwil_LU.svg/960px-Coat_of_arms_of_Inwil_LU.svg.png"
1037,32.5,32.5,67.5,"Rain LU","Nein zur Ernährungsinitiative in Rain: 67,5 Prozent. Rain lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Coat_of_arms_of_Rain_LU.svg/960px-Coat_of_arms_of_Rain_LU.svg.png"
1039,87.3,87.3,12.7,"Römerswil LU","Römerswil hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 87,3 Prozent. Römerswil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_R%C3%B6merswil_COA.svg/960px-CHE_R%C3%B6merswil_COA.svg.png"
1040,22.2,22.2,77.8,"Rothenburg LU","In Rothenburg hat die Ernährungsinitiative keine Mehrheit gefunden: 77,8 Prozent lehnen die Vorlage ab. Rothenburg lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Rothenburg_COA.svg/960px-CHE_Rothenburg_COA.svg.png"
1041,33.8,33.8,66.2,"Schongau LU","In Schongau wird die Ernährungsinitiative mit 66,2 Prozent abgelehnt. Schongau lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Schongau_COA.svg/960px-CHE_Schongau_COA.svg.png"
1051,79.6,79.6,20.4,"Adligenswil LU","79,6 Prozent der Stimmbürgerinnen und Stimmbürger in Adligenswil sagen Ja zur Ernährungsinitiative. Adligenswil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/b/bc/CHE_Adligenswil_COA.png"
1052,25.9,25.9,74.1,"Buchrain LU","In Buchrain hat die Ernährungsinitiative keine Mehrheit gefunden: 74,1 Prozent lehnen die Vorlage ab. Buchrain lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Buchrain_COA.svg/960px-CHE_Buchrain_COA.svg.png"
1053,49.7,49.7,50.3,"Dierikon LU","Mit 50,3 Prozent wird die Ernährungsinitiative in Dierikon verworfen. Dierikon lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Dierikon_COA.svg/960px-CHE_Dierikon_COA.svg.png"
1054,11.6,11.6,88.4,"Ebikon LU","In Ebikon hat die Ernährungsinitiative keine Mehrheit gefunden: 88,4 Prozent lehnen die Vorlage ab. Ebikon lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Ebikon_COA.svg/960px-CHE_Ebikon_COA.svg.png"
1055,51.7,51.7,48.3,"Gisikon LU","In Gisikon ist die Ernährungsinitiative mit 51,7 Prozent der Stimmen angenommen worden. Gisikon und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Gisikon_COA.svg/960px-CHE_Gisikon_COA.svg.png"
1056,26.9,26.9,73.1,"Greppen LU","In Greppen findet die Ernährungsinitiative mit 73,1 Prozent keine Mehrheit. Greppen lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Coat_of_arms_of_Greppen.svg/960px-Coat_of_arms_of_Greppen.svg.png"
1058,54.2,54.2,45.8,"Horw LU","54,2 Prozent der Stimmbürgerinnen und Stimmbürger in Horw sagen Ja zur Ernährungsinitiative. Horw und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Horw_COA_2025.svg/960px-CHE_Horw_COA_2025.svg.png"
1059,79,79,21,"Kriens LU","In Kriens ist die Ernährungsinitiative mit 79 Prozent der Stimmen angenommen worden. Kriens und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Kriens_COA.svg/960px-CHE_Kriens_COA.svg.png"
1061,76.2,76.2,23.8,"Luzern LU","In Luzern wird die Ernährungsinitiative mit 76,2 Prozent angenommen. Luzern und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Stadt_Luzern_COA.gif/960px-CHE_Stadt_Luzern_COA.gif"
1062,18.9,18.9,81.1,"Malters LU","In Malters wird die Ernährungsinitiative mit 81,1 Prozent abgelehnt. Malters lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Coat_of_arms_of_Malters.svg/960px-Coat_of_arms_of_Malters.svg.png"
1063,76.9,76.9,23.1,"Meggen LU","Die Ernährungsinitiative ist in Meggen mit 76,9 Prozent der Stimmen angenommen worden. Meggen und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Meggen_COA.svg/960px-CHE_Meggen_COA.svg.png"
1064,85.3,85.3,14.7,"Meierskappel LU","85,3 Prozent der Stimmbürgerinnen und Stimmbürger in Meierskappel sagen Ja zur Ernährungsinitiative. Meierskappel und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Meierskappel_COA.svg/960px-CHE_Meierskappel_COA.svg.png"
1065,86.9,86.9,13.1,"Root LU","Die Ernährungsinitiative ist in Root mit 86,9 Prozent der Stimmen angenommen worden. Root und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Root_COA2.svg/500px-CHE_Root_COA2.svg.png"
1066,36.7,36.7,63.3,"Schwarzenberg LU","In Schwarzenberg wird die Ernährungsinitiative mit 63,3 Prozent abgelehnt. Schwarzenberg lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Coat_of_arms_of_Schwarzenberg_LU.svg/960px-Coat_of_arms_of_Schwarzenberg_LU.svg.png"
1067,23.7,23.7,76.3,"Udligenswil LU","In Udligenswil wird die Ernährungsinitiative mit 76,3 Prozent abgelehnt. Udligenswil lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Udligenswil_COA.svg/960px-CHE_Udligenswil_COA.svg.png"
1068,86.1,86.1,13.9,"Vitznau LU","Die Ernährungsinitiative ist in Vitznau mit 86,1 Prozent der Stimmen angenommen worden. Vitznau und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Vitznau_COA.svg/960px-CHE_Vitznau_COA.svg.png"
1069,4.4,4.4,95.6,"Weggis LU","In Weggis hat die Ernährungsinitiative keine Mehrheit gefunden: 95,6 Prozent lehnen die Vorlage ab. Weggis lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Weggis_COA.svg/960px-CHE_Weggis_COA.svg.png"
1081,35.4,35.4,64.6,"Beromünster LU","In Beromünster wird die Ernährungsinitiative mit 64,6 Prozent abgelehnt. Beromünster lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Berom%C3%BCnster_COA.svg/960px-CHE_Berom%C3%BCnster_COA.svg.png"
1082,23,23,77,"Büron LU","In Büron findet die Ernährungsinitiative mit 77 Prozent keine Mehrheit. Büron lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_B%C3%BCron_COA.svg/960px-CHE_B%C3%BCron_COA.svg.png"
1083,10,10,90,"Buttisholz LU","Nein zur Ernährungsinitiative in Buttisholz: 90 Prozent. Buttisholz lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Coat_of_arms_of_Buttisholz.svg/500px-Coat_of_arms_of_Buttisholz.svg.png"
1084,83.9,83.9,16.1,"Eich LU","Die Ernährungsinitiative ist in Eich mit 83,9 Prozent der Stimmen angenommen worden. Eich und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Eich_COA.svg/960px-CHE_Eich_COA.svg.png"
1085,24.1,24.1,75.9,"Geuensee LU","In Geuensee findet die Ernährungsinitiative mit 75,9 Prozent keine Mehrheit. Geuensee lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Geuensee_COA.svg/250px-CHE_Geuensee_COA.svg.png"
1086,95.3,95.3,4.7,"Grosswangen LU","In Grosswangen ist die Ernährungsinitiative mit 95,3 Prozent der Stimmen angenommen worden. Im Kanton Luzern liegt Grosswangen beim Ja-Anteil zur Ernährungsinitiative an der Spitze.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Grosswangen_COA.svg/960px-CHE_Grosswangen_COA.svg.png"
1088,78.4,78.4,21.6,"Hildisrieden LU","78,4 Prozent der Stimmbürgerinnen und Stimmbürger in Hildisrieden sagen Ja zur Ernährungsinitiative. Hildisrieden und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/f/fd/Pic_Hildisrieden.png"
1089,33.7,33.7,66.3,"Knutwil LU","In Knutwil hat die Ernährungsinitiative keine Mehrheit gefunden: 66,3 Prozent lehnen die Vorlage ab. Knutwil lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Coat_of_arms_of_Knutwil.svg/960px-Coat_of_arms_of_Knutwil.svg.png"
1091,23.2,23.2,76.8,"Mauensee LU","Mit 76,8 Prozent wird die Ernährungsinitiative in Mauensee verworfen. Mauensee lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Mauensee_COA.svg/960px-CHE_Mauensee_COA.svg.png"
1093,19.1,19.1,80.9,"Neuenkirch LU","In Neuenkirch wird die Ernährungsinitiative mit 80,9 Prozent abgelehnt. Neuenkirch lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Neuenkirch_COA.svg/960px-CHE_Neuenkirch_COA.svg.png"
1094,85.9,85.9,14.1,"Nottwil LU","In Nottwil ist die Ernährungsinitiative mit 85,9 Prozent der Stimmen angenommen worden. Nottwil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Coat_of_arms_of_Nottwil.svg/960px-Coat_of_arms_of_Nottwil.svg.png"
1095,63.7,63.7,36.3,"Oberkirch LU","In Oberkirch wird die Ernährungsinitiative mit 63,7 Prozent angenommen. Oberkirch und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Oberkirch_COA.svg/960px-CHE_Oberkirch_COA.svg.png"
1097,24.8,24.8,75.2,"Rickenbach LU","In Rickenbach LU hat die Ernährungsinitiative keine Mehrheit gefunden: 75,2 Prozent lehnen die Vorlage ab. Rickenbach LU lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rickenbach_LU_COA.svg/500px-CHE_Rickenbach_LU_COA.svg.png"
1098,55.2,55.2,44.8,"Ruswil LU","In Ruswil wird die Ernährungsinitiative mit 55,2 Prozent angenommen. Ruswil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://upload.wikimedia.org/wikipedia/commons/5/5b/CHE_Ruswil_COA.png"
1099,65.7,65.7,34.3,"Schenkon LU","In Schenkon wird die Ernährungsinitiative mit 65,7 Prozent angenommen. Schenkon und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Coat_of_arms_of_Schenkon.svg/960px-Coat_of_arms_of_Schenkon.svg.png"
1100,31.2,31.2,68.8,"Schlierbach LU","Mit 68,8 Prozent wird die Ernährungsinitiative in Schlierbach verworfen. Schlierbach lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coat_of_arms_of_Schlierbach_LU.svg/960px-Coat_of_arms_of_Schlierbach_LU.svg.png"
1102,29.5,29.5,70.5,"Sempach LU","In Sempach wird die Ernährungsinitiative mit 70,5 Prozent abgelehnt. Sempach lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://upload.wikimedia.org/wikipedia/commons/a/a6/CHE_Sempach_COA.png"
1103,58.9,58.9,41.1,"Sursee LU","Die Ernährungsinitiative ist in Sursee mit 58,9 Prozent der Stimmen angenommen worden. Sursee und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Coat_of_arms_of_Sursee.svg/960px-Coat_of_arms_of_Sursee.svg.png"
1104,33.4,33.4,66.6,"Triengen LU","In Triengen hat die Ernährungsinitiative keine Mehrheit gefunden: 66,6 Prozent lehnen die Vorlage ab. Triengen lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Triengen_COA.svg/960px-CHE_Triengen_COA.svg.png"
1107,46.1,46.1,53.9,"Wolhusen LU","In Wolhusen hat die Ernährungsinitiative keine Mehrheit gefunden: 53,9 Prozent lehnen die Vorlage ab. Wolhusen lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Wolhusen_COA_03.svg/960px-CHE_Wolhusen_COA_03.svg.png"
1121,84.8,84.8,15.2,"Alberswil LU","Die Ernährungsinitiative ist in Alberswil mit 84,8 Prozent der Stimmen angenommen worden. Alberswil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coat_of_arms_of_Alberswil.svg/960px-Coat_of_arms_of_Alberswil.svg.png"
1122,19.5,19.5,80.5,"Altbüron LU","In Altbüron wird die Ernährungsinitiative mit 80,5 Prozent abgelehnt. Altbüron lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Altb%C3%BCron_COA.svg/960px-CHE_Altb%C3%BCron_COA.svg.png"
1123,9.7,9.7,90.3,"Altishofen LU","In Altishofen hat die Ernährungsinitiative keine Mehrheit gefunden: 90,3 Prozent lehnen die Vorlage ab. Altishofen lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Altishofen_COA.svg/960px-CHE_Altishofen_COA.svg.png"
1125,86.3,86.3,13.7,"Dagmersellen LU","In Dagmersellen ist die Ernährungsinitiative mit 86,3 Prozent der Stimmen angenommen worden. Dagmersellen und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/CHE_Dagmersellen_COA.svg/960px-CHE_Dagmersellen_COA.svg.png"
1127,1,1,99,"Egolzwil LU","In Egolzwil wird die Ernährungsinitiative mit 99 Prozent abgelehnt. Egolzwil verzeichnet im Kanton Luzern den höchsten Nein-Anteil zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Egolzwil_COA.svg/960px-CHE_Egolzwil_COA.svg.png"
1128,52,52,48,"Ettiswil LU","52 Prozent der Stimmbürgerinnen und Stimmbürger in Ettiswil sagen Ja zur Ernährungsinitiative. Ettiswil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Ettiswil_COA.svg/250px-CHE_Ettiswil_COA.svg.png"
1129,12.8,12.8,87.2,"Fischbach LU","In Fischbach hat die Ernährungsinitiative keine Mehrheit gefunden: 87,2 Prozent lehnen die Vorlage ab. Fischbach lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Fischbach_LU_COA.svg/960px-CHE_Fischbach_LU_COA.svg.png"
1131,67.5,67.5,32.5,"Grossdietwil LU","Die Ernährungsinitiative ist in Grossdietwil mit 67,5 Prozent der Stimmen angenommen worden. Grossdietwil und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Grossdietwil_COA.svg/960px-CHE_Grossdietwil_COA.svg.png"
1132,10,10,90,"Hergiswil bei Willisau LU","In Hergiswil bei Willisau findet die Ernährungsinitiative mit 90 Prozent keine Mehrheit. Hergiswil bei Willisau lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Hergiswil_bei_Willisau_COA.svg/960px-CHE_Hergiswil_bei_Willisau_COA.svg.png"
1135,17.4,17.4,82.6,"Luthern LU","In Luthern findet die Ernährungsinitiative mit 82,6 Prozent keine Mehrheit. Luthern lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Luthern_COA.svg/960px-CHE_Luthern_COA.svg.png"
1136,26.6,26.6,73.4,"Menznau LU","In Menznau findet die Ernährungsinitiative mit 73,4 Prozent keine Mehrheit. Menznau lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/Coat_of_arms_of_Menznau.svg/960px-Coat_of_arms_of_Menznau.svg.png"
1137,40.3,40.3,59.7,"Nebikon LU","Nein zur Ernährungsinitiative in Nebikon: 59,7 Prozent. Nebikon lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://upload.wikimedia.org/wikipedia/commons/6/6d/CHE_Nebikon_COA.png"
1139,49.2,49.2,50.8,"Pfaffnau LU","Nein zur Ernährungsinitiative in Pfaffnau: 50,8 Prozent. Pfaffnau lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Pfaffnau_COA.svg/960px-CHE_Pfaffnau_COA.svg.png"
1140,37.6,37.6,62.4,"Reiden LU","In Reiden hat die Ernährungsinitiative keine Mehrheit gefunden: 62,4 Prozent lehnen die Vorlage ab. Reiden lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Wappen_Reiden.svg/960px-Wappen_Reiden.svg.png"
1142,46.7,46.7,53.3,"Roggliswil LU","In Roggliswil hat die Ernährungsinitiative keine Mehrheit gefunden: 53,3 Prozent lehnen die Vorlage ab. Roggliswil lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Coat_of_arms_of_Roggliswil.svg/960px-Coat_of_arms_of_Roggliswil.svg.png"
1143,35,35,65,"Schötz LU","Mit 65 Prozent wird die Ernährungsinitiative in Schötz verworfen. Schötz lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Coat_of_arms_of_Sch%C3%B6tz.svg/960px-Coat_of_arms_of_Sch%C3%B6tz.svg.png"
1145,18.3,18.3,81.7,"Ufhusen LU","Mit 81,7 Prozent wird die Ernährungsinitiative in Ufhusen verworfen. Ufhusen lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/Coat_of_arms_of_Ufhusen.svg/960px-Coat_of_arms_of_Ufhusen.svg.png"
1146,49.1,49.1,50.9,"Wauwil LU","In Wauwil hat die Ernährungsinitiative keine Mehrheit gefunden: 50,9 Prozent lehnen die Vorlage ab. Wauwil lehnt die Ernährungsinitiative ab, der Kanton Luzern nimmt sie an.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Wauwil_COA.svg/960px-CHE_Wauwil_COA.svg.png"
1147,73.6,73.6,26.4,"Wikon LU","In Wikon ist die Ernährungsinitiative mit 73,6 Prozent der Stimmen angenommen worden. Wikon und der Kanton Luzern sagen Ja zur Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/CHE_Wikon_COA.svg/960px-CHE_Wikon_COA.svg.png"
