"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
1024,84.8,84.8,15.2,"Emmen LU","Emmen hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 84,8 Prozent und den Gegenvorschlag des Regierungsrats mit 67,9 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 86,3 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Emmen_COA.svg/960px-CHE_Emmen_COA.svg.png"
1025,11.8,11.8,88.2,"Ermensee LU","88,2 Prozent der Abstimmenden in Ermensee haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 78,3 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Ermensee_COA.svg/960px-CHE_Ermensee_COA.svg.png"
1026,12.4,12.4,87.6,"Eschenbach LU","87,6 Prozent der Abstimmenden in Eschenbach LU haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 77,9 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Eschenbach_LU_COA.svg/960px-CHE_Eschenbach_LU_COA.svg.png"
1030,25.7,25.7,74.3,"Hitzkirch LU","Hitzkirch hat sich mit 74,3 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 84,2 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Coat_of_arms_of_Hitzkirch.svg/960px-Coat_of_arms_of_Hitzkirch.svg.png"
1031,36.8,36.8,63.2,"Hochdorf LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (63,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (53,7 Prozent Nein) sind in Hochdorf durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Hochdorf_COA.svg/960px-CHE_Hochdorf_COA.svg.png"
1032,57.6,57.6,42.4,"Hohenrain LU","Die Gemeinde Hohenrain hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 57,6 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 60,8 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Hohenrain_COA.svg/960px-CHE_Hohenrain_COA.svg.png"
1033,64.6,64.6,35.4,"Inwil LU","Inwil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 64,6 Prozent und den Gegenvorschlag des Regierungsrats mit 87,7 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 50,5 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Coat_of_arms_of_Inwil_LU.svg/960px-Coat_of_arms_of_Inwil_LU.svg.png"
1037,61.2,61.2,38.8,"Rain LU","Rain hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 61,2 Prozent und den Gegenvorschlag des Regierungsrats mit 52,9 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 51,3 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Coat_of_arms_of_Rain_LU.svg/960px-Coat_of_arms_of_Rain_LU.svg.png"
1039,58.7,58.7,41.3,"Römerswil LU","Die Gemeinde Römerswil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 58,7 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 69,5 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_R%C3%B6merswil_COA.svg/960px-CHE_R%C3%B6merswil_COA.svg.png"
1040,52.7,52.7,47.3,"Rothenburg LU","52,7 Prozent der Stimmbürgerinnen und Stimmbürger von Rothenburg haben sich für die Volksinitiative ""Gegen Fan-Gewalt"" und 69,8 Prozent für den Gegenvorschlag des Regierungsrats ausgesprochen. Bei der Stichfrage gaben 82,4 Prozent dem Gegenvorschlag den Vorrang.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Rothenburg_COA.svg/960px-CHE_Rothenburg_COA.svg.png"
1041,13.9,13.9,86.1,"Schongau LU","Schongau hat sich mit 86,1 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 96,4 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Schongau_COA.svg/960px-CHE_Schongau_COA.svg.png"
1051,56.3,56.3,43.7,"Adligenswil LU","Adligenswil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 56,3 Prozent und den Gegenvorschlag des Regierungsrats mit 91,7 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 61,7 Prozent für die Initiative ausgesprochen.","https://upload.wikimedia.org/wikipedia/commons/b/bc/CHE_Adligenswil_COA.png"
1052,5.4,5.4,94.6,"Buchrain LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (94,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (53,4 Prozent Nein) sind in Buchrain durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Buchrain_COA.svg/960px-CHE_Buchrain_COA.svg.png"
1053,23.9,23.9,76.1,"Dierikon LU","Dierikon hat mit 76,1 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 85 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Dierikon_COA.svg/960px-CHE_Dierikon_COA.svg.png"
1054,17.3,17.3,82.7,"Ebikon LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (82,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (91,7 Prozent Nein) sind in Ebikon durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Ebikon_COA.svg/960px-CHE_Ebikon_COA.svg.png"
1055,38.1,38.1,61.9,"Gisikon LU","61,9 Prozent der Abstimmenden in Gisikon haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 56,4 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Gisikon_COA.svg/960px-CHE_Gisikon_COA.svg.png"
1056,49.8,49.8,50.2,"Greppen LU","Greppen hat mit 50,2 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 59,8 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Coat_of_arms_of_Greppen.svg/960px-Coat_of_arms_of_Greppen.svg.png"
1058,26.9,26.9,73.1,"Horw LU","Horw hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (73,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (66,5 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Horw_COA_2025.svg/960px-CHE_Horw_COA_2025.svg.png"
1059,93,93,7,"Kriens LU","Kriens hat mit 93 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 57,6 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Kriens_COA.svg/960px-CHE_Kriens_COA.svg.png"
1061,25.4,25.4,74.6,"Luzern LU","74,6 Prozent der Abstimmenden in Luzern haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 61,1 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Stadt_Luzern_COA.gif/960px-CHE_Stadt_Luzern_COA.gif"
1062,61.6,61.6,38.4,"Malters LU","Die Gemeinde Malters hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 61,6 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 62,5 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Coat_of_arms_of_Malters.svg/960px-Coat_of_arms_of_Malters.svg.png"
1063,62.7,62.7,37.3,"Meggen LU","Die Gemeinde Meggen hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 62,7 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 87,5 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Meggen_COA.svg/960px-CHE_Meggen_COA.svg.png"
1064,68.8,68.8,31.2,"Meierskappel LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Meierskappel mit 68,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 58,8 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Meierskappel_COA.svg/960px-CHE_Meierskappel_COA.svg.png"
1065,1,1,99,"Root LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (99 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (56,9 Prozent Nein) sind in Root durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Root_COA2.svg/500px-CHE_Root_COA2.svg.png"
1066,53.9,53.9,46.1,"Schwarzenberg LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Schwarzenberg mit 53,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte einen Mehrheit von 70,3 Prozent. Bei der Stichfrage bevorzugten 63,4 Prozent den Gegenvorschlag.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Coat_of_arms_of_Schwarzenberg_LU.svg/960px-Coat_of_arms_of_Schwarzenberg_LU.svg.png"
1067,16.7,16.7,83.3,"Udligenswil LU","Udligenswil hat sich mit 83,3 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 66,9 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Udligenswil_COA.svg/960px-CHE_Udligenswil_COA.svg.png"
1068,63.4,63.4,36.6,"Vitznau LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Vitznau mit 63,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 59,1 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Vitznau_COA.svg/960px-CHE_Vitznau_COA.svg.png"
1069,36.9,36.9,63.1,"Weggis LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (63,1 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (57,3 Prozent Nein) haben in Weggis eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Weggis_COA.svg/960px-CHE_Weggis_COA.svg.png"
1081,6.9,6.9,93.1,"Beromünster LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (93,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (65,6 Prozent Nein) sind in Beromünster durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Berom%C3%BCnster_COA.svg/960px-CHE_Berom%C3%BCnster_COA.svg.png"
1082,1,1,99,"Büron LU","Büron hat mit 99 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 59,9 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_B%C3%BCron_COA.svg/960px-CHE_B%C3%BCron_COA.svg.png"
1083,30.6,30.6,69.4,"Buttisholz LU","Buttisholz hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (69,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (55,6 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Coat_of_arms_of_Buttisholz.svg/500px-Coat_of_arms_of_Buttisholz.svg.png"
1084,50.3,50.3,49.7,"Eich LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Eich mit 50,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 65,6 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Eich_COA.svg/960px-CHE_Eich_COA.svg.png"
1085,9.2,9.2,90.8,"Geuensee LU","Geuensee hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (90,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (90,8 Prozent Nein) abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Geuensee_COA.svg/250px-CHE_Geuensee_COA.svg.png"
1086,62.5,62.5,37.5,"Grosswangen LU","62,5 Prozent der Stimmbürgerinnen und Stimmbürger von Grosswangen haben sich für die Volksinitiative ""Gegen Fan-Gewalt"" und 53,5 Prozent für den Gegenvorschlag des Regierungsrats ausgesprochen. Bei der Stichfrage gaben 78,1 Prozent dem Gegenvorschlag den Vorrang.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Grosswangen_COA.svg/960px-CHE_Grosswangen_COA.svg.png"
1088,7.7,7.7,92.3,"Hildisrieden LU","Hildisrieden hat sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (92,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (60,5 Prozent Nein) abgelehnt.","https://upload.wikimedia.org/wikipedia/commons/f/fd/Pic_Hildisrieden.png"
1089,41.1,41.1,58.9,"Knutwil LU","Knutwil hat sich mit 58,9 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 78,2 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Coat_of_arms_of_Knutwil.svg/960px-Coat_of_arms_of_Knutwil.svg.png"
1091,89.3,89.3,10.7,"Mauensee LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Mauensee mit 89,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 95 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Mauensee_COA.svg/960px-CHE_Mauensee_COA.svg.png"
1093,61.8,61.8,38.2,"Neuenkirch LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Neuenkirch mit 61,8 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte eine Mehrheit von 74 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 75,7 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Neuenkirch_COA.svg/960px-CHE_Neuenkirch_COA.svg.png"
1094,42.4,42.4,57.6,"Nottwil LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (57,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (89,5 Prozent Nein) haben in Nottwil eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Coat_of_arms_of_Nottwil.svg/960px-Coat_of_arms_of_Nottwil.svg.png"
1095,43.3,43.3,56.7,"Oberkirch LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (56,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (50,5 Prozent Nein) sind in Oberkirch durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Oberkirch_COA.svg/960px-CHE_Oberkirch_COA.svg.png"
1097,35.8,35.8,64.2,"Rickenbach LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (64,2 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (52,6 Prozent Nein) haben in Rickenbach LU eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rickenbach_LU_COA.svg/500px-CHE_Rickenbach_LU_COA.svg.png"
1098,58.2,58.2,41.8,"Ruswil LU","Die Gemeinde Ruswil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 58,2 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 95,8 Prozent abgelehnt.","https://upload.wikimedia.org/wikipedia/commons/5/5b/CHE_Ruswil_COA.png"
1099,37.6,37.6,62.4,"Schenkon LU","Schenkon hat sich mit 62,4 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 74,4 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Coat_of_arms_of_Schenkon.svg/960px-Coat_of_arms_of_Schenkon.svg.png"
1100,41.9,41.9,58.1,"Schlierbach LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (58,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (80,3 Prozent Nein) sind in Schlierbach durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coat_of_arms_of_Schlierbach_LU.svg/960px-Coat_of_arms_of_Schlierbach_LU.svg.png"
1102,66.1,66.1,33.9,"Sempach LU","Die Gemeinde Sempach hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 66,1 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 90,6 Prozent abgelehnt.","https://upload.wikimedia.org/wikipedia/commons/a/a6/CHE_Sempach_COA.png"
1103,98.9,98.9,1.1,"Sursee LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Sursee mit 98,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Regierungsrats überzeugte eine Mehrheit von 81,1 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 61,7 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Coat_of_arms_of_Sursee.svg/960px-Coat_of_arms_of_Sursee.svg.png"
1104,37.9,37.9,62.1,"Triengen LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (62,1 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (69,1 Prozent Nein) haben in Triengen eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Triengen_COA.svg/960px-CHE_Triengen_COA.svg.png"
1107,51.8,51.8,48.2,"Wolhusen LU","Die Gemeinde Wolhusen hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 51,8 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 63,2 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Wolhusen_COA_03.svg/960px-CHE_Wolhusen_COA_03.svg.png"
1121,79.4,79.4,20.6,"Alberswil LU","Alberswil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 79,4 Prozent und den Gegenvorschlag des Regierungsrats mit 58,7 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 85 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coat_of_arms_of_Alberswil.svg/960px-Coat_of_arms_of_Alberswil.svg.png"
1122,47,47,53,"Altbüron LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (53 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (63,7 Prozent Nein) sind in Altbüron durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Altb%C3%BCron_COA.svg/960px-CHE_Altb%C3%BCron_COA.svg.png"
1123,4.2,4.2,95.8,"Altishofen LU","Altishofen hat sich mit 95,8 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 85,3 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Altishofen_COA.svg/960px-CHE_Altishofen_COA.svg.png"
1125,4.7,4.7,95.3,"Dagmersellen LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (95,3 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (68,5 Prozent Nein) haben in Dagmersellen eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/CHE_Dagmersellen_COA.svg/960px-CHE_Dagmersellen_COA.svg.png"
1127,69.4,69.4,30.6,"Egolzwil LU","Die Gemeinde Egolzwil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 69,4 Prozent angenommen. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 83,8 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Egolzwil_COA.svg/960px-CHE_Egolzwil_COA.svg.png"
1128,62.6,62.6,37.4,"Ettiswil LU","Die Volksinitiative ""Gegen Fan-Gewalt"" ist in Ettiswil mit 62,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Regierungsrats hingegen wurde mit 67,7 Prozent abgelehnt.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Ettiswil_COA.svg/250px-CHE_Ettiswil_COA.svg.png"
1129,43.1,43.1,56.9,"Fischbach LU","Fischbach hat sich mit 56,9 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 70,8 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Fischbach_LU_COA.svg/960px-CHE_Fischbach_LU_COA.svg.png"
1131,46.9,46.9,53.1,"Grossdietwil LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (53,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (58,3 Prozent Nein) sind in Grossdietwil durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Grossdietwil_COA.svg/960px-CHE_Grossdietwil_COA.svg.png"
1132,95.1,95.1,4.9,"Hergiswil bei Willisau LU","Hergiswil bei Willisau hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 95,1 Prozent und den Gegenvorschlag des Regierungsrats mit 70,3 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 50,3 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Hergiswil_bei_Willisau_COA.svg/960px-CHE_Hergiswil_bei_Willisau_COA.svg.png"
