"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
5411,31.4,31.4,68.6,"Ormont-Dessus (VD)","C'est non à l'initiative sur la neutralité à Ormont-Dessus. Les habitants ont refusé le texte à 68,6 pour cent. Ormont-Dessus a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Ormont-Dessus_COA.svg/500px-CHE_Ormont-Dessus_COA.svg.png"
5412,55.8,55.8,44.2,"Rennaz (VD)","L'initiative sur la neutralité passe la rampe avec 55,8 pour cent de oui à Rennaz. Rennaz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Rennaz_COA.svg/500px-CHE_Rennaz_COA.svg.png"
5413,89.4,89.4,10.6,"Roche (VD)","A Roche (VD), les habitants disent oui à 89,4 pour cent à l'initiative sur la neutralité. Roche (VD) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Roche_COA.svg/500px-CHE_Roche_COA.svg.png"
5414,9.6,9.6,90.4,"Villeneuve (VD)","A Villeneuve (VD), les citoyens rejettent à 90,4 pour cent l'initiative sur la neutralité. Villeneuve (VD) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Villeneuve_COA.svg/500px-CHE_Villeneuve_COA.svg.png"
5415,97.6,97.6,2.4,"Yvorne (VD)","L'initiative sur la neutralité passe la rampe avec 97,6 pour cent de oui à Yvorne. Yvorne a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Yvorne_COA.svg/500px-CHE_Yvorne_COA.svg.png"
5422,0.1,0.1,99.9,"Aubonne (VD)","Avec l'initiative sur la neutralité, Aubonne affiche la plus forte part de non du pays, avec 99,9 pour cent. L'initiative a récolté le plus grand pourcentage de non du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Aubonne_COA.svg/500px-CHE_Aubonne_COA.svg.png"
5423,99,99,1,"Ballens (VD)","A Ballens, les habitants disent oui à 99 pour cent à l'initiative sur la neutralité. Ballens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Ballens_COA.svg/500px-CHE_Ballens_COA.svg.png"
5424,47.5,47.5,52.5,"Berolle (VD)","L'initiative sur la neutralité est refusée à 52,5 pour cent à Berolle. Berolle a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Berolle_COA.svg/500px-CHE_Berolle_COA.svg.png"
5425,51,51,49,"Bière (VD)","Bière dit oui à 51 pour cent à l'initiative sur la neutralité. Bière a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Bi%C3%A8re_COA.svg/500px-CHE_Bi%C3%A8re_COA.svg.png"
5426,22.7,22.7,77.3,"Bougy-Villars (VD)","L'initiative sur la neutralité n'a pas convaincu à Bougy-Villars. Les citoyens de la commune ont refusé le texte à 77,3 pour cent. Bougy-Villars a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Bougy-Villars_COA.svg/500px-CHE_Bougy-Villars_COA.svg.png"
5427,70.6,70.6,29.4,"Féchy (VD)","A Féchy, les habitants disent oui à 70,6 pour cent à l'initiative sur la neutralité. Féchy a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_F%C3%A9chy_COA.svg/500px-CHE_F%C3%A9chy_COA.svg.png"
5428,32.1,32.1,67.9,"Gimel (VD)","La population de Gimel rejette à 67,9 pour cent des voix l'initiative sur la neutralité. Gimel a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Gimel_COA.svg/500px-CHE_Gimel_COA.svg.png"
5429,69.8,69.8,30.2,"Longirod (VD)","La population de Longirod approuve à 69,8 pour cent l'initiative sur la neutralité. Longirod a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/CHE_Longirod_COA.svg/500px-CHE_Longirod_COA.svg.png"
5430,57.9,57.9,42.1,"Marchissy (VD)","A Marchissy, les habitants disent oui à 57,9 pour cent à l'initiative sur la neutralité. Marchissy a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Marchissy_COA.svg/500px-CHE_Marchissy_COA.svg.png"
5431,2.6,2.6,97.4,"Mollens (VD)","C'est non à l'initiative sur la neutralité à Mollens (VD). Les habitants ont refusé le texte à 97,4 pour cent. Mollens (VD) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Mollens_COA.svg/500px-CHE_Mollens_COA.svg.png"
5434,86.4,86.4,13.6,"Saint-George (VD)","Les habitants de Saint-George soutiennent à 86,4 pour cent l'initiative sur la neutralité. Saint-George a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Saint-George_COA.svg/500px-CHE_Saint-George_COA.svg.png"
5435,72.5,72.5,27.5,"Saint-Livres (VD)","L'initiative sur la neutralité est approuvée à Saint-Livres par 72,5 pour cent des votants. Saint-Livres a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Saint-Livres_COA.svg/500px-CHE_Saint-Livres_COA.svg.png"
5436,31.8,31.8,68.2,"Saint-Oyens (VD)","Les habitants de Saint-Oyens s'opposent à l'initiative sur la neutralité par 68,2 pour cent des voix. Saint-Oyens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Saint-Oyens_COA.svg/500px-CHE_Saint-Oyens_COA.svg.png"
5437,63.6,63.6,36.4,"Saubraz (VD)","A Saubraz, les habitants disent oui à 63,6 pour cent à l'initiative sur la neutralité. Saubraz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Saubraz_COA.svg/500px-CHE_Saubraz_COA.svg.png"
5451,59,59,41,"Avenches (VD)","Les habitants d'Avenches soutiennent à 59 pour cent l'initiative sur la neutralité. Avenches a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Avenches_COA.svg/500px-CHE_Avenches_COA.svg.png"
5456,48.8,48.8,51.2,"Cudrefin (VD)","A Cudrefin, les citoyens rejettent à 51,2 pour cent l'initiative sur la neutralité. Cudrefin a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Cudrefin_COA.svg/500px-CHE_Cudrefin_COA.svg.png"
5458,52.1,52.1,47.9,"Faoug (VD)","L'initiative sur la neutralité passe la rampe avec 52,1 pour cent de oui à Faoug. Faoug a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/CHE_Faoug_COA.svg/500px-CHE_Faoug_COA.svg.png"
5464,40.4,40.4,59.6,"Vully-les-Lacs (VD)","A Vully-les-Lacs, les citoyens rejettent à 59,6 pour cent l'initiative sur la neutralité. Vully-les-Lacs a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Vully-les-Lacs_COA.svg/500px-CHE_Vully-les-Lacs_COA.svg.png"
5471,27.1,27.1,72.9,"Bettens (VD)","C'est non à l'initiative sur la neutralité à Bettens. Les habitants ont refusé le texte à 72,9 pour cent. Bettens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Bettens_COA.svg/500px-CHE_Bettens_COA.svg.png"
5472,81.7,81.7,18.3,"Bournens (VD)","Bournens dit oui à 81,7 pour cent à l'initiative sur la neutralité. Bournens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/CHE_Bournens_COA.svg/500px-CHE_Bournens_COA.svg.png"
5473,80.1,80.1,19.9,"Boussens (VD)","La population de Boussens approuve à 80,1 pour cent l'initiative sur la neutralité. Boussens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Boussens_COA.svg/500px-CHE_Boussens_COA.svg.png"
5474,90.8,90.8,9.2,"La Chaux (Cossonay) (VD)","L'initiative sur la neutralité est approuvée à La Chaux (Cossonay) par 90,8 pour cent des votants. La Chaux (Cossonay) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_La_Chaux_%28Cossonay%29_COA.svg/500px-CHE_La_Chaux_%28Cossonay%29_COA.svg.png"
5475,42.7,42.7,57.3,"Chavannes-le-Veyron (VD)","L'initiative sur la neutralité est refusée à 57,3 pour cent à Chavannes-le-Veyron. Chavannes-le-Veyron a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Chavannes-le-Veyron_COA.svg/500px-CHE_Chavannes-le-Veyron_COA.svg.png"
5476,2.8,2.8,97.2,"Chevilly (VD)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Chevilly. Ils ont refusé le texte à 97,2 pour cent. Chevilly a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Chevilly_COA.svg/500px-CHE_Chevilly_COA.svg.png"
5477,47.8,47.8,52.2,"Cossonay (VD)","L'initiative sur la neutralité est refusée à 52,2 pour cent à Cossonay. Cossonay a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Cossonay_COA.svg/500px-CHE_Cossonay_COA.svg.png"
5479,90.2,90.2,9.8,"Cuarnens (VD)","L'initiative sur la neutralité passe la rampe avec 90,2 pour cent de oui à Cuarnens. Cuarnens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Cuarnens_COA.svg/500px-CHE_Cuarnens_COA.svg.png"
5480,55,55,45,"Daillens (VD)","Daillens dit oui à 55 pour cent à l'initiative sur la neutralité. Daillens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Daillens_COA.svg/500px-CHE_Daillens_COA.svg.png"
5481,78.7,78.7,21.3,"Dizy (VD)","Les habitants de Dizy acceptent à 78,7 pour cent l'initiative sur la neutralité. Dizy a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Dizy_COA.svg/500px-CHE_Dizy_COA.svg.png"
5482,50.6,50.6,49.4,"Eclépens (VD)","La population d'Eclépens approuve à 50,6 pour cent l'initiative sur la neutralité. Eclépens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/CHE_Ecl%C3%A9pens_COA.svg/500px-CHE_Ecl%C3%A9pens_COA.svg.png"
5483,5.3,5.3,94.7,"Ferreyres (VD)","A Ferreyres, les citoyens rejettent à 94,7 pour cent l'initiative sur la neutralité. Ferreyres a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Ferreyres_COA.svg/500px-CHE_Ferreyres_COA.svg.png"
5484,66.3,66.3,33.7,"Gollion (VD)","L'initiative sur la neutralité est approuvée à Gollion par 66,3 pour cent des votants. Gollion a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Gollion_COA.svg/500px-CHE_Gollion_COA.svg.png"
5485,94.2,94.2,5.8,"Grancy (VD)","Les habitants de Grancy acceptent à 94,2 pour cent l'initiative sur la neutralité. Grancy a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Grancy_COA.svg/500px-CHE_Grancy_COA.svg.png"
5486,8.8,8.8,91.2,"L'Isle (VD)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de L'Isle. Ils ont refusé le texte à 91,2 pour cent. L'Isle a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_L%27Isle_COA.svg/500px-CHE_L%27Isle_COA.svg.png"
5487,67.4,67.4,32.6,"Lussery-Villars (VD)","La population de Lussery-Villars approuve à 67,4 pour cent l'initiative sur la neutralité. Lussery-Villars a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Lussery-Villars_COA.svg/500px-CHE_Lussery-Villars_COA.svg.png"
5488,70.5,70.5,29.5,"Mauraz (VD)","Les habitants de Mauraz acceptent à 70,5 pour cent l'initiative sur la neutralité. Mauraz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Mauraz_COA.svg/500px-CHE_Mauraz_COA.svg.png"
5489,79.1,79.1,20.9,"Mex (VD)","L'initiative sur la neutralité est approuvée à Mex (VD) par 79,1 pour cent des votants. Mex (VD) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Mex_VD_COA.svg/500px-CHE_Mex_VD_COA.svg.png"
5490,54.2,54.2,45.8,"Moiry (VD)","Les habitants de Moiry acceptent à 54,2 pour cent l'initiative sur la neutralité. Moiry a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Moiry_COA.svg/500px-CHE_Moiry_COA.svg.png"
5491,62,62,38,"Mont-la-Ville (VD)","Les habitants de Mont-la-Ville acceptent à 62 pour cent l'initiative sur la neutralité. Mont-la-Ville a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Mont-la-Ville_COA.svg/500px-CHE_Mont-la-Ville_COA.svg.png"
5492,65,65,35,"Montricher (VD)","L'initiative sur la neutralité passe la rampe avec 65 pour cent de oui à Montricher. Montricher a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Montricher_COA.svg/500px-CHE_Montricher_COA.svg.png"
5493,15.4,15.4,84.6,"Orny (VD)","Les habitants d'Orny s'opposent à l'initiative sur la neutralité par 84,6 pour cent des voix. Orny a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/CHE_Orny_COA.svg/500px-CHE_Orny_COA.svg.png"
5495,31.4,31.4,68.6,"Penthalaz (VD)","A Penthalaz, les citoyens rejettent à 68,6 pour cent l'initiative sur la neutralité. Penthalaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Penthalaz_COA.svg/500px-CHE_Penthalaz_COA.svg.png"
5496,19.6,19.6,80.4,"Penthaz (VD)","La population de Penthaz rejette à 80,4 pour cent des voix l'initiative sur la neutralité. Penthaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_Penthaz_COA.svg/500px-CHE_Penthaz_COA.svg.png"
5497,37.7,37.7,62.3,"Pompaples (VD)","C'est non à l'initiative sur la neutralité à Pompaples. Les habitants ont refusé le texte à 62,3 pour cent. Pompaples a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Pompaples_COA.svg/500px-CHE_Pompaples_COA.svg.png"
5498,60.9,60.9,39.1,"La Sarraz (VD)","Les habitants de La Sarraz soutiennent à 60,9 pour cent l'initiative sur la neutralité. La Sarraz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_La_Sarraz_COA.svg/500px-CHE_La_Sarraz_COA.svg.png"
5499,84.3,84.3,15.7,"Senarclens (VD)","La population de Senarclens approuve à 84,3 pour cent l'initiative sur la neutralité. Senarclens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Senarclens_COA.svg/500px-CHE_Senarclens_COA.svg.png"
5501,61.3,61.3,38.7,"Sullens (VD)","Les habitants de Sullens soutiennent à 61,3 pour cent l'initiative sur la neutralité. Sullens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Sullens_COA.svg/500px-CHE_Sullens_COA.svg.png"
5503,47.1,47.1,52.9,"Vufflens-la-Ville (VD)","A Vufflens-la-Ville, les citoyens rejettent à 52,9 pour cent l'initiative sur la neutralité. Vufflens-la-Ville a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Vufflens-la-Ville_COA.svg/500px-CHE_Vufflens-la-Ville_COA.svg.png"
5511,46.9,46.9,53.1,"Assens (VD)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Assens. Ils ont refusé le texte à 53,1 pour cent. Assens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Assens_COA.svg/500px-CHE_Assens_COA.svg.png"
5512,42.9,42.9,57.1,"Bercher (VD)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Bercher. Ils ont refusé le texte à 57,1 pour cent. Bercher a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Bercher_COA.svg/500px-CHE_Bercher_COA.svg.png"
5514,71.6,71.6,28.4,"Bottens (VD)","L'initiative sur la neutralité est approuvée à Bottens par 71,6 pour cent des votants. Bottens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bottens_COA.svg/500px-CHE_Bottens_COA.svg.png"
5515,38.1,38.1,61.9,"Bretigny-sur-Morrens (VD)","La population de Bretigny-sur-Morrens rejette à 61,9 pour cent des voix l'initiative sur la neutralité. Bretigny-sur-Morrens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Bretigny-sur-Morrens_COA.svg/500px-CHE_Bretigny-sur-Morrens_COA.svg.png"
5516,20,20,80,"Cugy (VD)","A Cugy (VD), les citoyens rejettent à 80 pour cent l'initiative sur la neutralité. Cugy (VD) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Cugy_VD_COA.svg/500px-CHE_Cugy_VD_COA.svg.png"
5518,37.1,37.1,62.9,"Echallens (VD)","C'est non à l'initiative sur la neutralité à Echallens. Les habitants ont refusé le texte à 62,9 pour cent. Echallens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Echallens_COA.svg/500px-CHE_Echallens_COA.svg.png"
5520,10.9,10.9,89.1,"Essertines-sur-Yverdon (VD)","L'initiative sur la neutralité n'a pas convaincu à Essertines-sur-Yverdon. Les citoyens de la commune ont refusé le texte à 89,1 pour cent. Essertines-sur-Yverdon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Essertines-sur-Yverdon_COA.svg/500px-CHE_Essertines-sur-Yverdon_COA.svg.png"
5521,44.3,44.3,55.7,"Etagnières (VD)","A Etagnières, les citoyens rejettent à 55,7 pour cent l'initiative sur la neutralité. Etagnières a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_%C3%89tagni%C3%A8res_COA.svg/500px-CHE_%C3%89tagni%C3%A8res_COA.svg.png"
5522,21.5,21.5,78.5,"Fey (VD)","L'initiative sur la neutralité n'a pas convaincu à Fey. Les citoyens de la commune ont refusé le texte à 78,5 pour cent. Fey a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Fey_COA.svg/500px-CHE_Fey_COA.svg.png"
5523,44.9,44.9,55.1,"Froideville (VD)","A Froideville, les citoyens rejettent à 55,1 pour cent l'initiative sur la neutralité. Froideville a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Froideville_COA.svg/500px-CHE_Froideville_COA.svg.png"
5527,37.5,37.5,62.5,"Morrens (VD)","L'initiative sur la neutralité n'a pas convaincu à Morrens (VD). Les citoyens de la commune ont refusé le texte à 62,5 pour cent. Morrens (VD) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Morrens_COA.svg/500px-CHE_Morrens_COA.svg.png"
5529,20.9,20.9,79.1,"Oulens-sous-Echallens (VD)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens d'Oulens-sous-Echallens. Ils ont refusé le texte à 79,1 pour cent. Oulens-sous-Echallens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oulens-sous-Echallens_COA.svg/500px-CHE_Oulens-sous-Echallens_COA.svg.png"
5530,44.6,44.6,55.4,"Pailly (VD)","A Pailly, les citoyens rejettent à 55,4 pour cent l'initiative sur la neutralité. Pailly a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Pailly_COA.svg/500px-CHE_Pailly_COA.svg.png"
5531,22,22,78,"Penthéréaz (VD)","L'initiative sur la neutralité n'a pas convaincu à Penthéréaz. Les citoyens de la commune ont refusé le texte à 78 pour cent. Penthéréaz a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Penth%C3%A9r%C3%A9az_COA.svg/500px-CHE_Penth%C3%A9r%C3%A9az_COA.svg.png"
5533,16.9,16.9,83.1,"Poliez-Pittet (VD)","La population de Poliez-Pittet rejette à 83,1 pour cent des voix l'initiative sur la neutralité. Poliez-Pittet a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/CHE_Poliez-Pittet_COA.svg/500px-CHE_Poliez-Pittet_COA.svg.png"
5534,59.4,59.4,40.6,"Rueyres (VD)","Les habitants de Rueyres acceptent à 59,4 pour cent l'initiative sur la neutralité. Rueyres a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Rueyres_COA.svg/500px-CHE_Rueyres_COA.svg.png"
5535,58.7,58.7,41.3,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les habitants disent oui à 58,7 pour cent à l'initiative sur la neutralité. Saint-Barthélemy (VD) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Saint-Barth%C3%A9lemy_COA.svg/500px-CHE_Saint-Barth%C3%A9lemy_COA.svg.png"
5537,5.7,5.7,94.3,"Villars-le-Terroir (VD)","Les habitants de Villars-le-Terroir s'opposent à l'initiative sur la neutralité par 94,3 pour cent des voix. Villars-le-Terroir a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Villars-le-Terroir_COA.svg/500px-CHE_Villars-le-Terroir_COA.svg.png"
5539,89.3,89.3,10.7,"Vuarrens (VD)","Vuarrens dit oui à 89,3 pour cent à l'initiative sur la neutralité. Vuarrens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Vuarrens_COA.svg/500px-CHE_Vuarrens_COA.svg.png"
5540,24.2,24.2,75.8,"Montilliez (VD)","L'initiative sur la neutralité n'a pas convaincu à Montilliez. Les citoyens de la commune ont refusé le texte à 75,8 pour cent. Montilliez a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Montilliez_COA.svg/500px-CHE_Montilliez_COA.svg.png"
