"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
6024,25.6,25.6,74.4,"Nendaz (VS)","A Nendaz, les citoyens rejettent à 74,4 pour cent l'initiative ""pour une alimentation sûre"". Nendaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Nendaz_COA.svg/500px-CHE_Nendaz_COA.svg.png"
6025,16,16,84,"Vétroz (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Vétroz. Les citoyens de la commune ont refusé le texte à 84 pour cent. Vétroz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_V%C3%A9troz_COA.svg/500px-CHE_V%C3%A9troz_COA.svg.png"
6032,44.4,44.4,55.6,"Bourg-Saint-Pierre (VS)","La population de Bourg-Saint-Pierre rejette à 55,6 pour cent des voix l'initiative ""pour une alimentation sûre"". Bourg-Saint-Pierre a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Bourg-Saint-Pierre_COA.svg/500px-CHE_Bourg-Saint-Pierre_COA.svg.png"
6033,39.6,39.6,60.4,"Liddes (VS)","L'initiative ""pour une alimentation sûre"" est refusée à 60,4 pour cent à Liddes. Liddes a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Liddes_COA.svg/500px-CHE_Liddes_COA.svg.png"
6034,61.8,61.8,38.2,"Orsières (VS)","Les habitants d'Orsières acceptent à 61,8 pour cent l'initiative ""pour une alimentation sûre"". Orsières a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Orsi%C3%A8res_COA.svg/500px-CHE_Orsi%C3%A8res_COA.svg.png"
6035,40.6,40.6,59.4,"Sembrancher (VS)","A Sembrancher, les citoyens rejettent à 59,4 pour cent l'initiative ""pour une alimentation sûre"". Sembrancher a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Sembrancher_COA.svg/500px-CHE_Sembrancher_COA.svg.png"
6037,37.9,37.9,62.1,"Val de Bagnes (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Val de Bagnes. Ils ont refusé le texte à 62,1 pour cent. Val de Bagnes a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Val_de_Bagnes_COA.svg/500px-CHE_Val_de_Bagnes_COA.svg.png"
6052,95.2,95.2,4.8,"Bellwald (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 95,2 pour cent de oui à Bellwald. Bellwald a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Bellwald_COA.svg/500px-CHE_Bellwald_COA.svg.png"
6054,57.4,57.4,42.6,"Binn (VS)","Binn dit oui à 57,4 pour cent à l'initiative ""pour une alimentation sûre"". Binn a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Binn_COA.svg/500px-CHE_Binn_COA.svg.png"
6056,50.4,50.4,49.6,"Ernen (VS)","A Ernen, les habitants disent oui à 50,4 pour cent à l'initiative ""pour une alimentation sûre"". Ernen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Ernen_COA_alt.svg/500px-CHE_Ernen_COA_alt.svg.png"
6057,87,87,13,"Fiesch (VS)","A Fiesch, les habitants disent oui à 87 pour cent à l'initiative ""pour une alimentation sûre"". Fiesch a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Fiesch_COA.svg/500px-CHE_Fiesch_COA.svg.png"
6058,67,67,33,"Fieschertal (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 67 pour cent de oui à Fieschertal. Fieschertal a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Fieschertal_COA.svg/500px-CHE_Fieschertal_COA.svg.png"
6061,55.4,55.4,44.6,"Lax (VS)","Lax dit oui à 55,4 pour cent à l'initiative ""pour une alimentation sûre"". Lax a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/CHE_Lax_COA.svg/500px-CHE_Lax_COA.svg.png"
6076,21.7,21.7,78.3,"Obergoms (VS)","L'initiative ""pour une alimentation sûre"" est refusée à 78,3 pour cent à Obergoms. Obergoms a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Obergoms_COA.svg/500px-CHE_Obergoms_COA.svg.png"
6077,25.4,25.4,74.6,"Goms (VS)","Les habitants de Goms s'opposent à l'initiative ""pour une alimentation sûre"" par 74,6 pour cent des voix. Goms a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Goms_COA.svg/500px-CHE_Goms_COA.svg.png"
6082,55.8,55.8,44.2,"Ayent (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Ayent par 55,8 pour cent des votants. Ayent a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Ayent_COA.svg/500px-CHE_Ayent_COA.svg.png"
6083,14.3,14.3,85.7,"Evolène (VS)","C'est non à l'initiative ""pour une alimentation sûre"" à Evolène. Les habitants ont refusé le texte à 85,7 pour cent. Evolène a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Evol%C3%A8ne_COA.svg/500px-CHE_Evol%C3%A8ne_COA.svg.png"
6084,50.6,50.6,49.4,"Hérémence (VS)","Hérémence dit oui à 50,6 pour cent à l'initiative ""pour une alimentation sûre"". Hérémence a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/H%C3%A9r%C3%A9mence-blazon.svg/250px-H%C3%A9r%C3%A9mence-blazon.svg.png"
6087,40.5,40.5,59.5,"Saint-Martin (VS)","Les habitants de Saint-Martin (VS) s'opposent à l'initiative ""pour une alimentation sûre"" par 59,5 pour cent des voix. Saint-Martin (VS) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Saint-Martin_COA.svg/500px-CHE_Saint-Martin_COA.svg.png"
6089,13.3,13.3,86.7,"Vex (VS)","Les habitants de Vex s'opposent à l'initiative ""pour une alimentation sûre"" par 86,7 pour cent des voix. Vex a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Vex-blazon.svg/250px-Vex-blazon.svg.png"
6090,35.8,35.8,64.2,"Mont-Noble (VS)","L'initiative ""pour une alimentation sûre"" est refusée à 64,2 pour cent à Mont-Noble. Mont-Noble a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Mont-Noble_COA.svg/500px-CHE_Mont-Noble_COA.svg.png"
6101,65.1,65.1,34.9,"Agarn (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 65,1 pour cent de oui à Agarn. Agarn a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Agarn_COA.svg/500px-CHE_Agarn_COA.svg.png"
6102,19.1,19.1,80.9,"Albinen (VS)","Les habitants d'Albinen s'opposent à l'initiative ""pour une alimentation sûre"" par 80,9 pour cent des voix. Albinen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Albinen_COA_alt.svg/500px-CHE_Albinen_COA_alt.svg.png"
6104,66.9,66.9,33.1,"Ergisch (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 66,9 pour cent de oui à Ergisch. Ergisch a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ergisch_COA.svg/500px-CHE_Ergisch_COA.svg.png"
6109,62.7,62.7,37.3,"Inden (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 62,7 pour cent de oui à Inden. Inden a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Inden_COA.svg/500px-CHE_Inden_COA.svg.png"
6110,48.9,48.9,51.1,"Loèche (VS)","C'est non à l'initiative ""pour une alimentation sûre"" à Loèche. Les habitants ont refusé le texte à 51,1 pour cent. Loèche a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Leuk_COA.svg/500px-CHE_Leuk_COA.svg.png"
6111,77.7,77.7,22.3,"Loèche-les-Bains (VS)","Les habitants de Loèche-les-Bains soutiennent à 77,7 pour cent l'initiative ""pour une alimentation sûre"". Loèche-les-Bains a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Leukerbad_COA.svg/500px-CHE_Leukerbad_COA.svg.png"
6112,85.4,85.4,14.6,"Oberems (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 85,4 pour cent de oui à Oberems. Oberems a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Oberems_COA.svg/500px-CHE_Oberems_COA.svg.png"
6113,25,25,75,"Salquenen (VS)","Les habitants de Salquenen s'opposent à l'initiative ""pour une alimentation sûre"" par 75 pour cent des voix. Salquenen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Salgesch_COA.svg/500px-CHE_Salgesch_COA.svg.png"
6116,66,66,34,"Varone (VS)","Varone dit oui à 66 pour cent à l'initiative ""pour une alimentation sûre"". Varone a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Varen_COA.svg/500px-CHE_Varen_COA.svg.png"
6117,22.3,22.3,77.7,"Guttet-Feschel (VS)","L'initiative ""pour une alimentation sûre"" est refusée à 77,7 pour cent à Guttet-Feschel. Guttet-Feschel a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/GuttetFeschel-blazon.svg/250px-GuttetFeschel-blazon.svg.png"
6118,35.7,35.7,64.3,"Gampel-Bratsch (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Gampel-Bratsch. Ils ont refusé le texte à 64,3 pour cent. Gampel-Bratsch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Gampel-Bratsch_COA.svg/500px-CHE_Gampel-Bratsch_COA.svg.png"
6119,64.2,64.2,35.8,"Turtmann-Unterems (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 64,2 pour cent de oui à Turtmann-Unterems. Turtmann-Unterems a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Wappen_Wallis_matt.svg/500px-Wappen_Wallis_matt.svg.png"
6131,73.7,73.7,26.3,"Bovernier (VS)","Les habitants de Bovernier acceptent à 73,7 pour cent l'initiative ""pour une alimentation sûre"". Bovernier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Bovernier_COA.svg/500px-CHE_Bovernier_COA.svg.png"
6133,66,66,34,"Fully (VS)","Fully dit oui à 66 pour cent à l'initiative ""pour une alimentation sûre"". Fully a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Fully_COA.svg/500px-CHE_Fully_COA.svg.png"
6134,58.8,58.8,41.2,"Isérables (VS)","Les habitants d'Isérables soutiennent à 58,8 pour cent l'initiative ""pour une alimentation sûre"". Isérables a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/CHE_Is%C3%A9rables_COA.svg/500px-CHE_Is%C3%A9rables_COA.svg.png"
6135,83.2,83.2,16.8,"Leytron (VS)","Les habitants de Leytron soutiennent à 83,2 pour cent l'initiative ""pour une alimentation sûre"". Leytron a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Leytron_COA.svg/500px-CHE_Leytron_COA.svg.png"
6136,88,88,12,"Martigny (VS)","Les habitants de Martigny soutiennent à 88 pour cent l'initiative ""pour une alimentation sûre"". Martigny a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Martigny_COA.svg/500px-CHE_Martigny_COA.svg.png"
6137,66.7,66.7,33.3,"Martigny-Combe (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Martigny-Combe par 66,7 pour cent des votants. Martigny-Combe a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Martigny-Combe_COA.svg/500px-CHE_Martigny-Combe_COA.svg.png"
6139,86.9,86.9,13.1,"Riddes (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 86,9 pour cent de oui à Riddes. Riddes a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/CHE_Riddes_COA.svg/500px-CHE_Riddes_COA.svg.png"
6140,45.6,45.6,54.4,"Saillon (VS)","C'est non à l'initiative ""pour une alimentation sûre"" à Saillon. Les habitants ont refusé le texte à 54,4 pour cent. Saillon a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saillon_COA.svg/500px-CHE_Saillon_COA.svg.png"
6141,70.9,70.9,29.1,"Saxon (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Saxon par 70,9 pour cent des votants. Saxon a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Saxon_COA.svg/500px-CHE_Saxon_COA.svg.png"
6142,94.8,94.8,5.2,"Trient (VS)","La population de Trient approuve à 94,8 pour cent l'initiative ""pour une alimentation sûre"". Trient a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Trient_COA.svg/500px-CHE_Trient_COA.svg.png"
6151,61.7,61.7,38.3,"Champéry (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Champéry par 61,7 pour cent des votants. Champéry a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Champ%C3%A9ry_COA.svg/500px-CHE_Champ%C3%A9ry_COA.svg.png"
6152,17.9,17.9,82.1,"Collombey-Muraz (VS)","C'est non à l'initiative ""pour une alimentation sûre"" à Collombey-Muraz. Les habitants ont refusé le texte à 82,1 pour cent. Collombey-Muraz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Collombey-Muraz_COA.svg/500px-CHE_Collombey-Muraz_COA.svg.png"
6153,37.6,37.6,62.4,"Monthey (VS)","A Monthey, les citoyens rejettent à 62,4 pour cent l'initiative ""pour une alimentation sûre"". Monthey a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Monthey_COA.svg/500px-CHE_Monthey_COA.svg.png"
6154,49.5,49.5,50.5,"Port-Valais (VS)","La population de Port-Valais rejette à 50,5 pour cent des voix l'initiative ""pour une alimentation sûre"". Port-Valais a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Port-Valais_Coat_of_Arms.svg/330px-Port-Valais_Coat_of_Arms.svg.png"
6155,44.6,44.6,55.4,"Saint-Gingolph (VS)","A Saint-Gingolph, les citoyens rejettent à 55,4 pour cent l'initiative ""pour une alimentation sûre"". Saint-Gingolph a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Saint-Gingolph_COA.svg/500px-CHE_Saint-Gingolph_COA.svg.png"
6156,77.2,77.2,22.8,"Troistorrents (VS)","La population de Troistorrents approuve à 77,2 pour cent l'initiative ""pour une alimentation sûre"". Troistorrents a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Troistorrents_COA.svg/500px-CHE_Troistorrents_COA.svg.png"
6157,52.3,52.3,47.7,"Val-d'Illiez (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Val-d'Illiez par 52,3 pour cent des votants. Val-d'Illiez a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Val-d%27Illiez_COA.svg/500px-CHE_Val-d%27Illiez_COA.svg.png"
6158,30.3,30.3,69.7,"Vionnaz (VS)","La population de Vionnaz rejette à 69,7 pour cent des voix l'initiative ""pour une alimentation sûre"". Vionnaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vionnaz_COA.svg/500px-CHE_Vionnaz_COA.svg.png"
6159,58.5,58.5,41.5,"Vouvry (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Vouvry par 58,5 pour cent des votants. Vouvry a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Vouvry_COA.svg/500px-CHE_Vouvry_COA.svg.png"
6172,45.6,45.6,54.4,"Bister (VS)","Les habitants de Bister s'opposent à l'initiative ""pour une alimentation sûre"" par 54,4 pour cent des voix. Bister a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/CHE_Bister_COA.svg/500px-CHE_Bister_COA.svg.png"
6173,68.8,68.8,31.2,"Bitsch (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Bitsch par 68,8 pour cent des votants. Bitsch a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Bitsch_COA.svg/500px-CHE_Bitsch_COA.svg.png"
6177,39.2,39.2,60.8,"Grengiols (VS)","La population de Grengiols rejette à 60,8 pour cent des voix l'initiative ""pour une alimentation sûre"". Grengiols a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Grengiols_COA.svg/500px-CHE_Grengiols_COA.svg.png"
6181,60.4,60.4,39.6,"Riederalp (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 60,4 pour cent de oui à Riederalp. Riederalp a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Riederalp_COA.svg/500px-CHE_Riederalp_COA.svg.png"
6191,67.9,67.9,32.1,"Ausserberg (VS)","A Ausserberg, les habitants disent oui à 67,9 pour cent à l'initiative ""pour une alimentation sûre"". Ausserberg a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Ausserberg_COA.svg/500px-CHE_Ausserberg_COA.svg.png"
6192,55,55,45,"Blatten (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 55 pour cent de oui à Blatten. Blatten a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Blatten_COA.svg/500px-CHE_Blatten_COA.svg.png"
6193,69.6,69.6,30.4,"Bürchen (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 69,6 pour cent de oui à Bürchen. Bürchen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_B%C3%BCrchen_COA_alt.svg/500px-CHE_B%C3%BCrchen_COA_alt.svg.png"
6194,57.2,57.2,42.8,"Eischoll (VS)","A Eischoll, les habitants disent oui à 57,2 pour cent à l'initiative ""pour une alimentation sûre"". Eischoll a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Eischoll_COA.svg/500px-CHE_Eischoll_COA.svg.png"
6195,38.2,38.2,61.8,"Ferden (VS)","La population de Ferden rejette à 61,8 pour cent des voix l'initiative ""pour une alimentation sûre"". Ferden a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Ferden_COA.svg/500px-CHE_Ferden_COA.svg.png"
6197,59.1,59.1,40.9,"Kippel (VS)","A Kippel, les habitants disent oui à 59,1 pour cent à l'initiative ""pour une alimentation sûre"". Kippel a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Kippel_COA.svg/500px-CHE_Kippel_COA.svg.png"
6198,26.6,26.6,73.4,"Niedergesteln (VS)","Les habitants de Niedergesteln s'opposent à l'initiative ""pour une alimentation sûre"" par 73,4 pour cent des voix. Niedergesteln a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Niedergesteln_COA.svg/500px-CHE_Niedergesteln_COA.svg.png"
6199,52.7,52.7,47.3,"Rarogne (VS)","La population de Rarogne approuve à 52,7 pour cent l'initiative ""pour une alimentation sûre"". Rarogne a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Raron_COA.svg/500px-CHE_Raron_COA.svg.png"
6201,33.4,33.4,66.6,"Unterbäch (VS)","Les habitants d'Unterbäch s'opposent à l'initiative ""pour une alimentation sûre"" par 66,6 pour cent des voix. Unterbäch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Unterb%C3%A4ch_COA_alt.svg/500px-CHE_Unterb%C3%A4ch_COA_alt.svg.png"
6202,47.8,47.8,52.2,"Wiler (Lötschen) (VS)","La population de Wiler (Lötschen) rejette à 52,2 pour cent des voix l'initiative ""pour une alimentation sûre"". Wiler (Lötschen) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Wiler_COA.svg/500px-CHE_Wiler_COA.svg.png"
6203,77.1,77.1,22.9,"Mörel-Filet (VS)","Mörel-Filet dit oui à 77,1 pour cent à l'initiative ""pour une alimentation sûre"". Mörel-Filet a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Moerel-Filet_COA.svg/500px-CHE_Moerel-Filet_COA.svg.png"
6204,49,49,51,"Steg-Hohtenn (VS)","C'est non à l'initiative ""pour une alimentation sûre"" à Steg-Hohtenn. Les habitants ont refusé le texte à 51 pour cent. Steg-Hohtenn a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Steg-Hohtenn_COA.svg/500px-CHE_Steg-Hohtenn_COA.svg.png"
6205,57.3,57.3,42.7,"Bettmeralp (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 57,3 pour cent de oui à Bettmeralp. Bettmeralp a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Betten_COA.svg/500px-CHE_Betten_COA.svg.png"
6211,42.5,42.5,57.5,"Collonges (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Collonges. Ils ont refusé le texte à 57,5 pour cent. Collonges a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Collonges_COA.svg/500px-CHE_Collonges_COA.svg.png"
