"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
6622,47,47,53,"Genthod (GE)","A Genthod, la loi facilitant l'accès à la propriété pour les locataires n'a pas trouvé de majorité: 53 pour cent rejettent le texte. Aussi bien Genthod que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Genthod_COA.svg/960px-CHE_Genthod_COA.svg.png"
6623,39.8,39.8,60.2,"Le Grand-Saconnex (GE)","Au Grand-Saconnex, la loi facilitant l'accès à la propriété pour les locataires n'a pas trouvé de majorité: 60,2 pour cent rejettent le texte. Aussi bien Le Grand-Saconnex que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Le_Grand-Saconnex_COA.svg/960px-CHE_Le_Grand-Saconnex_COA.svg.png"
6624,99.1,99.1,0.9,"Gy (GE)","Avec 99,1 pour cent de oui, une majorité des électeurs de Gy a accepté la loi permettant aux locataires de devenir propriétaires. Gy dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Gy_COA.svg/960px-CHE_Gy_COA.svg.png"
6625,42.5,42.5,57.5,"Hermance (GE)","A Hermance, le projet de loi permettant aux locataires de devenir propriétaires ne réunit pas de majorité, avec 57,5 pour cent de non. Aussi bien Hermance que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Hermance_COA.svg/960px-CHE_Hermance_COA.svg.png"
6626,60.4,60.4,39.6,"Jussy (GE)","A Jussy, la loi facilitant l'accès à la propriété pour les locataires récolte 60,4 pour cent d'approbation. Jussy dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Jussy_COA.svg/960px-CHE_Jussy_COA.svg.png"
6627,21,21,79,"Laconnex (GE)","A Laconnex, le projet de loi permettant aux locataires de devenir propriétaires ne réunit pas de majorité, avec 79 pour cent de non. Aussi bien Laconnex que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Laconnex_COA.svg/960px-CHE_Laconnex_COA.svg.png"
6628,45.7,45.7,54.3,"Lancy (GE)","Non à la loi permettant aux locataires de devenir propriétaires à Lancy: le texte est rejeté par 54,3 pour cent des votants. Aussi bien Lancy que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Lancy_COA.svg/960px-CHE_Lancy_COA.svg.png"
6629,51.5,51.5,48.5,"Meinier (GE)","Avec 51,5 pour cent de oui, une majorité des électeurs de Meinier a accepté la loi permettant aux locataires de devenir propriétaires. Meinier dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/CHE_Meinier_COA.svg/960px-CHE_Meinier_COA.svg.png"
6630,93.2,93.2,6.8,"Meyrin (GE)","Le projet de loi visant à permettre aux locataires de devenir propriétaires a été accepté à Meyrin avec 93,2 pour cent des voix. Meyrin dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Meyrin_COA.svg/960px-CHE_Meyrin_COA.svg.png"
6631,61,61,39,"Onex (GE)","Avec 61 pour cent de oui, une majorité des électeurs d'Onex a accepté la loi permettant aux locataires de devenir propriétaires. Onex dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Onex_COA.svg/960px-CHE_Onex_COA.svg.png"
6632,49.8,49.8,50.2,"Perly-Certoux (GE)","Non à la loi permettant aux locataires de devenir propriétaires à Perly-Certoux: le texte est rejeté par 50,2 pour cent des votants. Aussi bien Perly-Certoux que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/CHE_Perly-Certoux_COA.svg/960px-CHE_Perly-Certoux_COA.svg.png"
6633,89.8,89.8,10.2,"Plan-les-Ouates (GE)","Avec 89,8 pour cent de oui, une majorité des électeurs de Plan-les-Ouates a accepté la loi permettant aux locataires de devenir propriétaires. Plan-les-Ouates dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Plan-les-Ouates_COA.svg/960px-CHE_Plan-les-Ouates_COA.svg.png"
6634,14.7,14.7,85.3,"Pregny-Chambésy (GE)","Non à la loi permettant aux locataires de devenir propriétaires à Pregny-Chambésy: le texte est rejeté par 85,3 pour cent des votants. Aussi bien Pregny-Chambésy que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Pregny-Chamb%C3%A9sy_COA.svg/960px-CHE_Pregny-Chamb%C3%A9sy_COA.svg.png"
6635,49.3,49.3,50.7,"Presinge (GE)","A Presinge, la loi facilitant l'accès à la propriété pour les locataires n'a pas trouvé de majorité: 50,7 pour cent rejettent le texte. Aussi bien Presinge que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Presinge_COA.svg/960px-CHE_Presinge_COA.svg.png"
6636,76.1,76.1,23.9,"Puplinge (GE)","A Puplinge, la loi facilitant l'accès à la propriété pour les locataires récolte 76,1 pour cent d'approbation. Puplinge dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Puplinge_COA.svg/960px-CHE_Puplinge_COA.svg.png"
6637,98.1,98.1,1.9,"Russin (GE)","Avec 98,1 pour cent de oui, une majorité des électeurs de Russin a accepté la loi permettant aux locataires de devenir propriétaires. Russin dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Russin_COA.svg/960px-CHE_Russin_COA.svg.png"
6638,23.4,23.4,76.6,"Satigny (GE)","A Satigny, la loi facilitant l'accès à la propriété pour les locataires n'a pas trouvé de majorité: 76,6 pour cent rejettent le texte. Aussi bien Satigny que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Satigny_COA.svg/960px-CHE_Satigny_COA.svg.png"
6639,96,96,4,"Soral (GE)","Le projet de loi visant à permettre aux locataires de devenir propriétaires a été accepté à Soral avec 96 pour cent des voix. Soral dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Soral_COA.svg/960px-CHE_Soral_COA.svg.png"
6640,39.4,39.4,60.6,"Thônex (GE)","A Thônex, la loi facilitant l'accès à la propriété pour les locataires n'a pas trouvé de majorité: 60,6 pour cent rejettent le texte. Aussi bien Thônex que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Th%C3%B4nex_COA.svg/960px-CHE_Th%C3%B4nex_COA.svg.png"
6641,30.2,30.2,69.8,"Troinex (GE)","A Troinex, le projet de loi permettant aux locataires de devenir propriétaires ne réunit pas de majorité, avec 69,8 pour cent de non. Aussi bien Troinex que le canton rejettent la loi facilitant l'accès à la propriété pour les locataires.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Troinex_COA.svg/960px-CHE_Troinex_COA.svg.png"
6642,55.9,55.9,44.1,"Vandoeuvres (GE)","Le projet de loi visant à permettre aux locataires de devenir propriétaires a été accepté à Vandoeuvres avec 55,9 pour cent des voix. Vandoeuvres dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Vand%C5%93uvres_COA.svg/960px-CHE_Vand%C5%93uvres_COA.svg.png"
6643,51.3,51.3,48.7,"Vernier (GE)","Le projet de loi visant à permettre aux locataires de devenir propriétaires a été accepté à Vernier avec 51,3 pour cent des voix. Vernier dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vernier_COA.svg/960px-CHE_Vernier_COA.svg.png"
6644,99.8,99.8,0.2,"Versoix (GE)","A Versoix, la loi facilitant l'accès à la propriété pour les locataires récolte 99,8 pour cent d'approbation. Plus forte part de oui à la loi permettant aux locataires de devenir propriétaires dans le canton: Versoix.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Versoix_COA.svg/960px-CHE_Versoix_COA.svg.png"
6645,65.7,65.7,34.3,"Veyrier (GE)","Le projet de loi visant à permettre aux locataires de devenir propriétaires a été accepté à Veyrier avec 65,7 pour cent des voix. Veyrier dit oui à la loi permettant aux locataires de devenir propriétaires, mais le non l'emporte dans le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Veyrier_COA.svg/960px-CHE_Veyrier_COA.svg.png"
