"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2053,54.2,54.2,45.8,"Belmont-Broye FR","Die Neutralitätsinitiative erreicht in Belmont-Broye 54,2 Prozent Ja-Stimmen. Belmont-Broye sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/CHE_Belmont-Broye_COA.svg/500px-CHE_Belmont-Broye_COA.svg.png"
2054,0.5,0.5,99.5,"Estavayer FR","99,5 Prozent der Stimmbürgerinnen und Stimmbürger von Estavayer haben die Neutralitätsinitiative abgelehnt. Abweichung: Estavayer verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Estavayer_COA.svg/250px-CHE_Estavayer_COA.svg.png"
2055,10.9,10.9,89.1,"Cheyres-Châbles FR","89,1 Prozent der Stimmbürgerinnen und Stimmbürger von Cheyres-Châbles sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Cheyres-Châbles verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Cheyres-Ch%C3%A2bles_COA.svg/250px-CHE_Cheyres-Ch%C3%A2bles_COA.svg.png"
2056,26.6,26.6,73.4,"Fétigny-Ménières FR","In Fétigny-Ménières ist die Neutralitätsinitiative mit 73,4 Prozent der Stimmen gescheitert. Abweichung: Fétigny-Ménières verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg/500px-CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg.png"
2063,46.2,46.2,53.8,"Billens-Hennens FR","53,8 Prozent der Stimmbürgerinnen und Stimmbürger von Billens-Hennens haben die Neutralitätsinitiative abgelehnt. Abweichung: Billens-Hennens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Billens-Hennens_COA.svg/250px-CHE_Billens-Hennens_COA.svg.png"
2067,35.4,35.4,64.6,"Le Châtelard FR","In Le Châtelard ist die Neutralitätsinitiative mit 64,6 Prozent der Stimmen gescheitert. Abweichung: Le Châtelard verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Le_Ch%C3%A2telard_FR_COA.svg/500px-CHE_Le_Ch%C3%A2telard_FR_COA.svg.png"
2068,60.4,60.4,39.6,"Châtonnaye FR","Mit 60,4 Prozent befürworten die Stimmberechtigten von Châtonnaye die Neutralitätsinitiative. Châtonnaye sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Ch%C3%A2tonnaye-coat_of_arms.svg/500px-Ch%C3%A2tonnaye-coat_of_arms.svg.png"
2079,47,47,53,"Grangettes FR","Nein zur Neutralitätsinitiative in Grangettes: 53 Prozent. Abweichung: Grangettes verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Grangettes-coat_of_arms.svg/500px-Grangettes-coat_of_arms.svg.png"
2086,43.8,43.8,56.2,"Massonnens FR","Nein zur Neutralitätsinitiative in Massonnens: 56,2 Prozent. Abweichung: Massonnens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Massonnens_COA.svg/500px-CHE_Massonnens_COA.svg.png"
2087,38.1,38.1,61.9,"Mézières FR","61,9 Prozent der Stimmbürgerinnen und Stimmbürger von Mézières FR sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Mézières FR verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg/500px-M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg.png"
2096,26.5,26.5,73.5,"Romont FR","Mit 73,5 Prozent wird die Neutralitätsinitiative in Romont FR verworfen. Abweichung: Romont FR verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Romont_FR_COA.svg/500px-CHE_Romont_FR_COA.svg.png"
2097,84.6,84.6,15.4,"Rue FR","Die Neutralitätsinitiative erreicht in Rue 84,6 Prozent Ja-Stimmen. Rue sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Rue_COA.svg/500px-CHE_Rue_COA.svg.png"
2099,64.6,64.6,35.4,"Siviriez FR","In Siviriez wird die Neutralitätsinitiative mit 64,6 Prozent angenommen. Siviriez sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Siviriez_COA.svg/960px-CHE_Siviriez_COA.svg.png"
2102,20.3,20.3,79.7,"Ursy FR","79,7 Prozent der Stimmbürgerinnen und Stimmbürger von Ursy haben die Neutralitätsinitiative abgelehnt. Abweichung: Ursy verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Ursy_COA.svg/960px-CHE_Ursy_COA.svg.png"
2113,86.4,86.4,13.6,"Vuisternens-devant-Romont FR","Die Neutralitätsinitiative erreicht in Vuisternens-devant-Romont 86,4 Prozent Ja-Stimmen. Vuisternens-devant-Romont sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Vuisternens-devant-Romont_COA.svg/250px-CHE_Vuisternens-devant-Romont_COA.svg.png"
2114,75.6,75.6,24.4,"Villorsonnens FR","Die Neutralitätsinitiative erreicht in Villorsonnens 75,6 Prozent Ja-Stimmen. Villorsonnens sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Villorsonnens_COA.svg/500px-CHE_Villorsonnens_COA.svg.png"
2115,6.5,6.5,93.5,"Torny FR","93,5 Prozent der Stimmbürgerinnen und Stimmbürger von Torny haben die Neutralitätsinitiative abgelehnt. Abweichung: Torny verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Torny-coat_of_arms.svg/500px-Torny-coat_of_arms.svg.png"
2117,91.8,91.8,8.2,"Villaz FR","Die Neutralitätsinitiative erreicht in Villaz 91,8 Prozent Ja-Stimmen. Villaz sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Villaz_FR_COA.svg/500px-CHE_Villaz_FR_COA.svg.png"
2121,18.6,18.6,81.4,"Haut-Intyamon FR","81,4 Prozent der Stimmbürgerinnen und Stimmbürger von Haut-Intyamon haben die Neutralitätsinitiative abgelehnt. Abweichung: Haut-Intyamon verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Haut-Intyamon-coat_of_arms.svg/500px-Haut-Intyamon-coat_of_arms.svg.png"
2122,25.7,25.7,74.3,"Pont-en-Ogoz FR","In Pont-en-Ogoz ist die Neutralitätsinitiative mit 74,3 Prozent der Stimmen gescheitert. Abweichung: Pont-en-Ogoz verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Blason_ville_ch_Pont-en-Ogoz.svg/960px-Blason_ville_ch_Pont-en-Ogoz.svg.png"
2123,5.4,5.4,94.6,"Botterens FR","94,6 Prozent der Stimmbürgerinnen und Stimmbürger von Botterens haben die Neutralitätsinitiative abgelehnt. Abweichung: Botterens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Botterens_COA.svg/960px-CHE_Botterens_COA.svg.png"
2124,96.3,96.3,3.7,"Broc FR","Ja zur Neutralitätsinitiative in Broc: 96,3 Prozent. Broc erzielt im Kanton Freiburg den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Broc_COA.svg/500px-CHE_Broc_COA.svg.png"
2125,50.5,50.5,49.5,"Bulle FR","Die Neutralitätsinitiative erreicht in Bulle 50,5 Prozent Ja-Stimmen. Bulle sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_Bulle_COA.svg/500px-CHE_Bulle_COA.svg.png"
2128,17,17,83,"Châtel-sur-Montsalvens FR","83 Prozent der Stimmbürgerinnen und Stimmbürger von Châtel-sur-Montsalvens sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Châtel-sur-Montsalvens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg/500px-CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg.png"
2129,22.7,22.7,77.3,"Corbières FR","In Corbières ist die Neutralitätsinitiative mit 77,3 Prozent der Stimmen gescheitert. Abweichung: Corbières verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Corbi%C3%A8res_COA.svg/960px-CHE_Corbi%C3%A8res_COA.svg.png"
2130,63.3,63.3,36.7,"Crésuz FR","Ja zur Neutralitätsinitiative in Crésuz: 63,3 Prozent. Crésuz sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Cr%C3%A9suz-coat_of_arms.svg/500px-Cr%C3%A9suz-coat_of_arms.svg.png"
2131,18.9,18.9,81.1,"Echarlens FR","Mit 81,1 Prozent wird die Neutralitätsinitiative in Echarlens verworfen. Abweichung: Echarlens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Echarlens_COA.svg/960px-CHE_Echarlens_COA.svg.png"
2134,73.7,73.7,26.3,"Grandvillard FR","In Grandvillard wird die Neutralitätsinitiative mit 73,7 Prozent angenommen. Grandvillard sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Grandvillard-coat_of_arms.svg/500px-Grandvillard-coat_of_arms.svg.png"
2135,7.2,7.2,92.8,"Greyerz FR","92,8 Prozent der Stimmbürgerinnen und Stimmbürger von Greyerz sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Greyerz verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Gruy%C3%A8res_COA.svg/500px-CHE_Gruy%C3%A8res_COA.svg.png"
2137,24.9,24.9,75.1,"Hauteville FR","In Hauteville ist die Neutralitätsinitiative mit 75,1 Prozent der Stimmen gescheitert. Abweichung: Hauteville verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Hauteville-coat_of_arms.svg/500px-Hauteville-coat_of_arms.svg.png"
2138,55.4,55.4,44.6,"Jaun FR","In Jaun ist die Neutralitätsinitiative mit 55,4 Prozent der Stimmen angenommen worden. Jaun sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Wappen_Jaun.svg/500px-Wappen_Jaun.svg.png"
2140,63.7,63.7,36.3,"Marsens FR","In Marsens wird die Neutralitätsinitiative mit 63,7 Prozent angenommen. Marsens sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Marsens_COA.svg/250px-CHE_Marsens_COA.svg.png"
2143,80.5,80.5,19.5,"Morlon FR","Morlon stimmt der Neutralitätsinitiative mit 80,5 Prozent zu. Morlon sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Morlon-coat_of_arms.svg/500px-Morlon-coat_of_arms.svg.png"
2145,58.1,58.1,41.9,"Le Pâquier FR","Ja zur Neutralitätsinitiative in Le Pâquier FR: 58,1 Prozent. Le Pâquier FR sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Le_P%C3%A2quier_COA.svg/500px-CHE_Le_P%C3%A2quier_COA.svg.png"
2147,55.1,55.1,44.9,"Pont-la-Ville FR","Pont-la-Ville hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 55,1 Prozent. Pont-la-Ville sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Wappen_Freiburg_matt.svg/500px-Wappen_Freiburg_matt.svg.png"
2148,61.9,61.9,38.1,"Riaz FR","In Riaz wird die Neutralitätsinitiative mit 61,9 Prozent angenommen. Riaz sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Riaz-coat_of_arms.svg/500px-Riaz-coat_of_arms.svg.png"
2149,21.6,21.6,78.4,"La Roche FR","78,4 Prozent der Stimmbürgerinnen und Stimmbürger von La Roche sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: La Roche verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/La_Roche-coat_of_arms.svg/500px-La_Roche-coat_of_arms.svg.png"
2152,52.2,52.2,47.8,"Sâles FR","In Sâles ist die Neutralitätsinitiative mit 52,2 Prozent der Stimmen angenommen worden. Sâles sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/3/39/S%C3%A2les_Blason.png"
2153,24.5,24.5,75.5,"Sorens FR","Nein zur Neutralitätsinitiative in Sorens: 75,5 Prozent. Abweichung: Sorens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Sorens-coat_of_arms.svg/500px-Sorens-coat_of_arms.svg.png"
2155,31.1,31.1,68.9,"Vaulruz FR","In Vaulruz ist die Neutralitätsinitiative mit 68,9 Prozent der Stimmen gescheitert. Abweichung: Vaulruz verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Vaulruz-coat_of_arms.svg/500px-Vaulruz-coat_of_arms.svg.png"
2160,43.6,43.6,56.4,"Vuadens FR","Mit 56,4 Prozent wird die Neutralitätsinitiative in Vuadens verworfen. Abweichung: Vuadens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Vuadens-coat_of_arms.svg/500px-Vuadens-coat_of_arms.svg.png"
2162,81.8,81.8,18.2,"Bas-Intyamon FR","Mit 81,8 Prozent befürworten die Stimmberechtigten von Bas-Intyamon die Neutralitätsinitiative. Bas-Intyamon sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Bas-Intyamon_COA.svg/500px-CHE_Bas-Intyamon_COA.svg.png"
2163,28.8,28.8,71.2,"Val-de-Charmey FR","71,2 Prozent der Stimmbürgerinnen und Stimmbürger von Val-de-Charmey haben die Neutralitätsinitiative abgelehnt. Abweichung: Val-de-Charmey verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://upload.wikimedia.org/wikipedia/commons/5/52/Val-de-Charmey_Blason.png"
2173,56.6,56.6,43.4,"Autigny FR","In Autigny ist die Neutralitätsinitiative mit 56,6 Prozent der Stimmen angenommen worden. Autigny sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Autigny_COA.svg/960px-CHE_Autigny_COA.svg.png"
2174,9.4,9.4,90.6,"Avry FR","90,6 Prozent der Stimmbürgerinnen und Stimmbürger von Avry sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Avry verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Avry_COA.svg/500px-CHE_Avry_COA.svg.png"
2175,73.2,73.2,26.8,"Belfaux FR","Belfaux hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 73,2 Prozent. Belfaux sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Belfaux_COA.svg/500px-CHE_Belfaux_COA.svg.png"
2177,8.2,8.2,91.8,"Chénens FR","In Chénens ist die Neutralitätsinitiative mit 91,8 Prozent der Stimmen gescheitert. Abweichung: Chénens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ch%C3%A9nens_COA.svg/960px-CHE_Ch%C3%A9nens_COA.svg.png"
2183,76.5,76.5,23.5,"Corminboeuf FR","Ja zur Neutralitätsinitiative in Corminboeuf: 76,5 Prozent. Corminboeuf sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Corminboeuf_COA.svg/500px-CHE_Corminboeuf_COA.svg.png"
2186,81,81,19,"Cottens FR","Ja zur Neutralitätsinitiative in Cottens FR: 81 Prozent. Cottens FR sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Cottens_FR_COA.svg/960px-CHE_Cottens_FR_COA.svg.png"
2194,68,68,32,"Ferpicloz FR","In Ferpicloz wird die Neutralitätsinitiative mit 68 Prozent angenommen. Ferpicloz sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Ferpicloz-coat_of_arms.svg/500px-Ferpicloz-coat_of_arms.svg.png"
2196,43,43,57,"Freiburg FR","In Freiburg ist die Neutralitätsinitiative mit 57 Prozent der Stimmen gescheitert. Abweichung: Freiburg verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_District_de_la_Sarine_COA.svg/500px-CHE_District_de_la_Sarine_COA.svg.png"
2197,73.7,73.7,26.3,"Givisiez FR","In Givisiez wird die Neutralitätsinitiative mit 73,7 Prozent angenommen. Givisiez sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Givisiez_COA.svg/500px-CHE_Givisiez_COA.svg.png"
2198,38,38,62,"Granges-Paccot FR","Mit 62 Prozent wird die Neutralitätsinitiative in Granges-Paccot verworfen. Abweichung: Granges-Paccot verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Granges-Paccot-coat_of_arms.svg/500px-Granges-Paccot-coat_of_arms.svg.png"
2206,73.4,73.4,26.6,"Marly FR","In Marly ist die Neutralitätsinitiative mit 73,4 Prozent der Stimmen angenommen worden. Marly sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Marly_FR_COA.svg/960px-CHE_Marly_FR_COA.svg.png"
2208,74.1,74.1,25.9,"Matran FR","Matran hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 74,1 Prozent. Matran sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Matran_COA.svg/500px-CHE_Matran_COA.svg.png"
2211,49.6,49.6,50.4,"Neyruz FR","Nein zur Neutralitätsinitiative in Neyruz FR: 50,4 Prozent. Abweichung: Neyruz FR verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Neyruz-coat_of_arms.svg/500px-Neyruz-coat_of_arms.svg.png"
2216,56.3,56.3,43.7,"Pierrafortscha FR","Ja zur Neutralitätsinitiative in Pierrafortscha: 56,3 Prozent. Pierrafortscha sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Pierrafortscha-coat_of_arms.svg/500px-Pierrafortscha-coat_of_arms.svg.png"
2220,45.4,45.4,54.6,"Le Mouret FR","54,6 Prozent der Stimmbürgerinnen und Stimmbürger von Le Mouret haben die Neutralitätsinitiative abgelehnt. Abweichung: Le Mouret verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://upload.wikimedia.org/wikipedia/commons/c/ce/GW-FR-Le-Mouret.png"
2226,34.4,34.4,65.6,"Treyvaux FR","In Treyvaux ist die Neutralitätsinitiative mit 65,6 Prozent der Stimmen gescheitert. Abweichung: Treyvaux verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Treyvaux-coat_of_arms.svg/500px-Treyvaux-coat_of_arms.svg.png"
2228,50.4,50.4,49.6,"Villars-sur-Glâne FR","In Villars-sur-Glâne ist die Neutralitätsinitiative mit 50,4 Prozent der Stimmen angenommen worden. Villars-sur-Glâne sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/CHE_Villars-sur-Gl%C3%A2ne_COA.svg/500px-CHE_Villars-sur-Gl%C3%A2ne_COA.svg.png"
2230,43.3,43.3,56.7,"Villarsel-sur-Marly FR","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Villarsel-sur-Marly sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Villarsel-sur-Marly verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Villarsel-sur-Marly-coat_of_arms.svg/500px-Villarsel-sur-Marly-coat_of_arms.svg.png"
