"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
5071,2.5,2.5,97.5,"Dalpe (TI)","A Dalpe, l'Iniziativa sulla neutralità è stata respinta con il 97,5 per cento. Sia Dalpe che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Dalpe-coat_of_arms.svg/500px-Dalpe-coat_of_arms.svg.png"
5072,48.8,48.8,51.2,"Faido (TI)","A Faido, l'Iniziativa sulla neutralità è stata respinta con il 51,2 per cento. Sia Faido che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Faido_COA.svg/500px-CHE_Faido_COA.svg.png"
5073,29.6,29.6,70.4,"Giornico (TI)","Con il 70,4 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Giornico. Sia Giornico che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Giornico_COA_2025.svg/960px-CHE_Giornico_COA_2025.svg.png"
5076,33,33,67,"Personico (TI)","A Personico l'Iniziativa sulla neutralità è stata respinta con il 67 per cento. Sia Personico che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Personico-coat_of_arms.svg/500px-Personico-coat_of_arms.svg.png"
5077,41.2,41.2,58.8,"Pollegio (TI)","La popolazione di Pollegio respinge l'Iniziativa sulla neutralità con il 58,8 per cento. Sia Pollegio che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Pollegio-coat_of_arms.svg/500px-Pollegio-coat_of_arms.svg.png"
5079,37.6,37.6,62.4,"Quinto (TI)","A Quinto l'Iniziativa sulla neutralità è stata respinta con il 62,4 per cento. Sia Quinto che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Quinto_COA_2025.svg/500px-CHE_Quinto_COA_2025.svg.png"
5091,75.5,75.5,24.5,"Ascona (TI)","Sì all'Iniziativa sulla neutralità a Ascona: 75,5 per cento. Ascona dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/CHE_Ascona_COA.svg/500px-CHE_Ascona_COA.svg.png"
5096,98.5,98.5,1.5,"Brione sopra Minusio (TI)","Sì all'Iniziativa sulla neutralità a Brione sopra Minusio, con il 98,5 per cento di voti favorevoli. Brione sopra Minusio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/CHE_Brione_sopra_Minusio_TI_COA.svg/500px-CHE_Brione_sopra_Minusio_TI_COA.svg.png"
5097,58.6,58.6,41.4,"Brissago (TI)","A Brissago l'Iniziativa sulla neutralità è stata approvata con il 58,6 per cento. Brissago dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/Brissago-coat_of_arms.svg/500px-Brissago-coat_of_arms.svg.png"
5108,30,30,70,"Gordola (TI)","A Gordola, l'Iniziativa sulla neutralità è stata respinta con il 70 per cento. Sia Gordola che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Gordola_COA.svg/500px-CHE_Gordola_COA.svg.png"
5112,41.1,41.1,58.9,"Lavertezzo (TI)","La popolazione di Lavertezzo respinge l'Iniziativa sulla neutralità con il 58,9 per cento. Sia Lavertezzo che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Lavertezzo-coat_of_arms.svg/500px-Lavertezzo-coat_of_arms.svg.png"
5113,7.3,7.3,92.7,"Locarno (TI)","La popolazione di Locarno respinge l'Iniziativa sulla neutralità con il 92,7 per cento. Sia Locarno che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Locarno_COA.svg/500px-CHE_Locarno_COA.svg.png"
5115,55.2,55.2,44.8,"Losone (TI)","Sì all'Iniziativa sulla neutralità a Losone con il 55,2 per cento. Losone dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Losone_COA.svg/500px-CHE_Losone_COA.svg.png"
5117,82.8,82.8,17.2,"Mergoscia (TI)","A Mergoscia, l'Iniziativa sulla neutralità è approvata con il 82,8 per cento. Mergoscia dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/Mergoscia-coat_of_arms.svg/500px-Mergoscia-coat_of_arms.svg.png"
5118,68,68,32,"Minusio (TI)","Sì all'Iniziativa sulla neutralità a Minusio: 68 per cento. Minusio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Minusio-coat_of_arms.svg/500px-Minusio-coat_of_arms.svg.png"
5120,50.2,50.2,49.8,"Muralto (TI)","A Muralto, l'Iniziativa sulla neutralità è stata approvata con il 50,2 per cento. Muralto dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/Muralto-coat_of_arms.svg/500px-Muralto-coat_of_arms.svg.png"
5121,83.8,83.8,16.2,"Orselina (TI)","Sì all'Iniziativa sulla neutralità a Orselina con il 83,8 per cento. Orselina dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Orselina_COA.svg/500px-CHE_Orselina_COA.svg.png"
5125,12.5,12.5,87.5,"Ronco sopra Ascona (TI)","A Ronco sopra Ascona l'Iniziativa sulla neutralità non ottiene la maggioranza: 87,5 per cento di no. Sia Ronco sopra Ascona che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/RoncoSopraAscona-coat_of_arms.svg/500px-RoncoSopraAscona-coat_of_arms.svg.png"
5131,74.8,74.8,25.2,"Tenero-Contra (TI)","La popolazione di Tenero-Contra approva l'Iniziativa sulla neutralità con il 74,8 per cento. Tenero-Contra dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/Tenero-Contra-coat_of_arms.svg/500px-Tenero-Contra-coat_of_arms.svg.png"
5136,83.2,83.2,16.8,"Onsernone (TI)","Sì all'Iniziativa sulla neutralità a Onsernone, con il 83,2 per cento di voti favorevoli. Onsernone dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Onsernone_COA.svg/500px-CHE_Onsernone_COA.svg.png"
5138,13,13,87,"Cugnasco-Gerra (TI)","La popolazione di Cugnasco-Gerra respinge l'Iniziativa sulla neutralità con il 87 per cento. Sia Cugnasco-Gerra che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Cugnasco-Gerra_COA.svg/500px-CHE_Cugnasco-Gerra_COA.svg.png"
5141,5.6,5.6,94.4,"Agno (TI)","A Agno l'Iniziativa sulla neutralità è stata respinta con il 94,4 per cento. Sia Agno che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Agno_COA.svg/500px-CHE_Agno_COA.svg.png"
5143,78.5,78.5,21.5,"Aranno (TI)","A Aranno l'Iniziativa sulla neutralità è stata approvata con il 78,5 per cento. Aranno dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Aranno-coat_of_arms.svg/500px-Aranno-coat_of_arms.svg.png"
5144,57.2,57.2,42.8,"Arogno (TI)","A Arogno, l'Iniziativa sulla neutralità è stata approvata con il 57,2 per cento. Arogno dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Arogno-coat_of_arms.svg/500px-Arogno-coat_of_arms.svg.png"
5148,50.2,50.2,49.8,"Bedano (TI)","Sì all'Iniziativa sulla neutralità a Bedano: 50,2 per cento. Bedano dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Bedano-coat_of_arms.svg/500px-Bedano-coat_of_arms.svg.png"
5151,49,49,51,"Bioggio (TI)","A Bioggio, l'Iniziativa sulla neutralità è stata respinta con il 51 per cento. Sia Bioggio che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Bioggio_COA.svg/500px-CHE_Bioggio_COA.svg.png"
5154,73.1,73.1,26.9,"Bissone (TI)","La popolazione di Bissone approva l'Iniziativa sulla neutralità con il 73,1 per cento. Bissone dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Bissone_COA.svg/960px-CHE_Bissone_COA.svg.png"
5160,9.3,9.3,90.7,"Brusino Arsizio (TI)","La popolazione di Brusino Arsizio respinge l'Iniziativa sulla neutralità con il 90,7 per cento. Sia Brusino Arsizio che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/BrusinoArsizio-coat_of_arms.svg/500px-BrusinoArsizio-coat_of_arms.svg.png"
5161,69.4,69.4,30.6,"Cademario (TI)","A Cademario l'Iniziativa sulla neutralità è stata approvata con il 69,4 per cento. Cademario dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Cademario-coat_of_arms.svg/500px-Cademario-coat_of_arms.svg.png"
5162,63.1,63.1,36.9,"Cadempino (TI)","Sì all'Iniziativa sulla neutralità a Cadempino: 63,1 per cento. Cadempino dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/Cadempino-coat_of_arms.svg/500px-Cadempino-coat_of_arms.svg.png"
5167,46.3,46.3,53.7,"Canobbio (TI)","A Canobbio l'Iniziativa sulla neutralità è stata respinta con il 53,7 per cento. Sia Canobbio che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_Canobbio_COA.svg/500px-CHE_Canobbio_COA.svg.png"
5171,38.4,38.4,61.6,"Caslano (TI)","Con il 61,6 per cento dei voti, Caslano ha respinto l'Iniziativa sulla neutralità. Sia Caslano che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Caslano-coat_of_arms.svg/500px-Caslano-coat_of_arms.svg.png"
5176,50.9,50.9,49.1,"Comano (TI)","A Comano l'Iniziativa sulla neutralità è stata approvata con il 50,9 per cento. Comano dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/Comano-coat_of_arms.svg/500px-Comano-coat_of_arms.svg.png"
5180,69.3,69.3,30.7,"Cureglia (TI)","Sì all'Iniziativa sulla neutralità a Cureglia: 69,3 per cento. Cureglia dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Cureglia-coat_of_arms.svg/500px-Cureglia-coat_of_arms.svg.png"
5186,59.1,59.1,40.9,"Grancia (TI)","A Grancia, l'Iniziativa sulla neutralità è approvata con il 59,1 per cento. Grancia dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/Grancia-coat_of_arms.svg/500px-Grancia-coat_of_arms.svg.png"
5187,7.3,7.3,92.7,"Gravesano (TI)","Con il 92,7 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Gravesano. Sia Gravesano che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/Gravesano-coat_of_arms.svg/500px-Gravesano-coat_of_arms.svg.png"
5189,68.7,68.7,31.3,"Lamone (TI)","Sì all'Iniziativa sulla neutralità a Lamone: 68,7 per cento. Lamone dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Lamone_COA.svg/500px-CHE_Lamone_COA.svg.png"
5192,69.1,69.1,30.9,"Lugano (TI)","La popolazione di Lugano approva l'Iniziativa sulla neutralità con il 69,1 per cento. Lugano dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Lugano_COA.svg/960px-CHE_Lugano_COA.svg.png"
5193,79.1,79.1,20.9,"Magliaso (TI)","Sì all'Iniziativa sulla neutralità a Magliaso: 79,1 per cento. Magliaso dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Magliaso-coat_of_arms.svg/500px-Magliaso-coat_of_arms.svg.png"
5194,88.8,88.8,11.2,"Manno (TI)","Sì all'Iniziativa sulla neutralità a Manno con il 88,8 per cento. Manno dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Manno_COA.svg/500px-CHE_Manno_COA.svg.png"
5196,63.9,63.9,36.1,"Massagno (TI)","A Massagno, l'Iniziativa sulla neutralità è approvata con il 63,9 per cento. Massagno dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/Massagno-coat_of_arms.svg/500px-Massagno-coat_of_arms.svg.png"
5198,73.3,73.3,26.7,"Melide (TI)","A Melide l'Iniziativa sulla neutralità è stata approvata con il 73,3 per cento. Melide dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Melide_COA.svg/500px-CHE_Melide_COA.svg.png"
5199,99.6,99.6,0.4,"Mezzovico-Vira (TI)","A Mezzovico-Vira, l'Iniziativa sulla neutralità è stata approvata con il 99,6 per cento. Nel cantone di Ticino, Mezzovico-Vira ha ottenuto il più alto tasso di sì per l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Mezzovico-Vira_COA.svg/500px-CHE_Mezzovico-Vira_COA.svg.png"
5203,57.4,57.4,42.6,"Morcote (TI)","Sì all'Iniziativa sulla neutralità a Morcote: 57,4 per cento. Morcote dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Morcote_COA.svg/500px-CHE_Morcote_COA.svg.png"
5205,52.8,52.8,47.2,"Muzzano (TI)","Sì all'Iniziativa sulla neutralità a Muzzano: 52,8 per cento. Muzzano dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Muzzano_COA.svg/500px-CHE_Muzzano_COA.svg.png"
5206,88.7,88.7,11.3,"Neggio (TI)","Sì all'Iniziativa sulla neutralità a Neggio, con il 88,7 per cento di voti favorevoli. Neggio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/Neggio-coat_of_arms.svg/500px-Neggio-coat_of_arms.svg.png"
5208,54.6,54.6,45.4,"Origlio (TI)","Sì all'Iniziativa sulla neutralità a Origlio con il 54,6 per cento. Origlio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Origlio-coat_of_arms.svg/500px-Origlio-coat_of_arms.svg.png"
5210,39.8,39.8,60.2,"Paradiso (TI)","A Paradiso l'Iniziativa sulla neutralità non ottiene la maggioranza: 60,2 per cento di no. Sia Paradiso che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Paradiso_COA.svg/500px-CHE_Paradiso_COA.svg.png"
5212,44.3,44.3,55.7,"Ponte Capriasca (TI)","La popolazione di Ponte Capriasca respinge l'Iniziativa sulla neutralità con il 55,7 per cento. Sia Ponte Capriasca che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/PonteCapriasca-coat_of_arms.svg/500px-PonteCapriasca-coat_of_arms.svg.png"
5214,42.4,42.4,57.6,"Porza (TI)","La popolazione di Porza respinge l'Iniziativa sulla neutralità con il 57,6 per cento. Sia Porza che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Porza_COA.svg/500px-CHE_Porza_COA.svg.png"
5216,55.8,55.8,44.2,"Pura (TI)","La popolazione di Pura approva l'Iniziativa sulla neutralità con il 55,8 per cento. Pura dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Pura-coat_of_arms.svg/500px-Pura-coat_of_arms.svg.png"
5221,79.1,79.1,20.9,"Savosa (TI)","A Savosa, l'Iniziativa sulla neutralità è approvata con il 79,1 per cento. Savosa dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Savosa-coat_of_arms.svg/500px-Savosa-coat_of_arms.svg.png"
5225,7.4,7.4,92.6,"Sorengo (TI)","La popolazione di Sorengo respinge l'Iniziativa sulla neutralità con il 92,6 per cento. Sia Sorengo che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Sorengo-coat_of_arms.svg/500px-Sorengo-coat_of_arms.svg.png"
5226,56.3,56.3,43.7,"Capriasca (TI)","A Capriasca, l'Iniziativa sulla neutralità è stata approvata con il 56,3 per cento. Capriasca dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Capriasca-coat_of_arms.svg/500px-Capriasca-coat_of_arms.svg.png"
5227,75.5,75.5,24.5,"Torricella-Taverne (TI)","Sì all'Iniziativa sulla neutralità a Torricella-Taverne, con il 75,5 per cento di voti favorevoli. Torricella-Taverne dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Torricella-Taverne-coat_of_arms.svg/500px-Torricella-Taverne-coat_of_arms.svg.png"
5230,9.1,9.1,90.9,"Vernate (TI)","La popolazione di Vernate respinge l'Iniziativa sulla neutralità con il 90,9 per cento. Sia Vernate che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Vernate_COA.svg/500px-CHE_Vernate_COA.svg.png"
5231,14.9,14.9,85.1,"Vezia (TI)","A Vezia l'Iniziativa sulla neutralità è stata respinta con il 85,1 per cento. Sia Vezia che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Vezia-coat_of_arms.svg/500px-Vezia-coat_of_arms.svg.png"
5233,57.1,57.1,42.9,"Vico Morcote (TI)","La popolazione di Vico Morcote approva l'Iniziativa sulla neutralità con il 57,1 per cento. Vico Morcote dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/VicoMorcote-coat_of_arms.svg/500px-VicoMorcote-coat_of_arms.svg.png"
5236,64.9,64.9,35.1,"Collina d'Oro (TI)","Sì all'Iniziativa sulla neutralità a Collina d'Oro con il 64,9 per cento. Collina d'Oro dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/CHE_Collina_d%27Oro_COA.svg/500px-CHE_Collina_d%27Oro_COA.svg.png"
5237,35.2,35.2,64.8,"Alto Malcantone (TI)","La popolazione di Alto Malcantone respinge l'Iniziativa sulla neutralità con il 64,8 per cento. Sia Alto Malcantone che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Alto_Malcantone_COA.svg/500px-CHE_Alto_Malcantone_COA.svg.png"
5238,27.5,27.5,72.5,"Monteceneri (TI)","A Monteceneri l'Iniziativa sulla neutralità non ottiene la maggioranza: 72,5 per cento di no. Sia Monteceneri che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Monteceneri_COA.svg/500px-CHE_Monteceneri_COA.svg.png"
5239,71,71,29,"Tresa (TI)","La popolazione di Tresa approva l'Iniziativa sulla neutralità con il 71 per cento. Tresa dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Tresa_COA.svg/960px-CHE_Tresa_COA.svg.png"
5240,23.9,23.9,76.1,"Val Mara (TI)","A Val Mara l'Iniziativa sulla neutralità è stata respinta con il 76,1 per cento. Sia Val Mara che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Val_Mara_TI_COA.svg/500px-CHE_Val_Mara_TI_COA.svg.png"
5242,39,39,61,"Balerna (TI)","A Balerna l'Iniziativa sulla neutralità è stata respinta con il 61 per cento. Sia Balerna che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Balerna_COA.svg/500px-CHE_Balerna_COA.svg.png"
5249,85.1,85.1,14.9,"Castel San Pietro (TI)","A Castel San Pietro l'Iniziativa sulla neutralità è stata approvata con il 85,1 per cento. Castel San Pietro dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CastelSanPietro-blason.svg/500px-CastelSanPietro-blason.svg.png"
5250,46.4,46.4,53.6,"Chiasso (TI)","La popolazione di Chiasso respinge l'Iniziativa sulla neutralità con il 53,6 per cento. Sia Chiasso che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Chiasso-coat_of_arms.svg/500px-Chiasso-coat_of_arms.svg.png"
5251,79.8,79.8,20.2,"Coldrerio (TI)","La popolazione di Coldrerio approva l'Iniziativa sulla neutralità con il 79,8 per cento. Coldrerio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Coldrerio-coat_of_arms.svg/500px-Coldrerio-coat_of_arms.svg.png"
5254,33.6,33.6,66.4,"Mendrisio (TI)","La popolazione di Mendrisio respinge l'Iniziativa sulla neutralità con il 66,4 per cento. Sia Mendrisio che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Mendrisio_COA.svg/960px-CHE_Mendrisio_COA.svg.png"
