"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
3633,92.3,92.3,7.7,"Fürstenau (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_F%C3%BCrstenau_COA.svg/960px-CHE_F%C3%BCrstenau_COA.svg.png"
3637,3.8,3.8,96.2,"Rothenbrunnen (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Rothenbrunnen_COA.svg/250px-CHE_Rothenbrunnen_COA.svg.png"
3638,2.7,2.7,97.3,"Scharans (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Scharans_COA.svg/250px-CHE_Scharans_COA.svg.png"
3640,93.3,93.3,6.7,"Sils im Domleschg (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/CHE_Sils_im_Domleschg_COA.svg/250px-CHE_Sils_im_Domleschg_COA.svg.png"
3661,19.2,19.2,80.8,"Cazis (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Cazis_COA.svg/250px-CHE_Cazis_COA.svg.png"
3662,24.3,24.3,75.7,"Flerden (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Flerden_COA.svg/250px-CHE_Flerden_COA.svg.png"
3663,44.3,44.3,55.7,"Masein (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Masein_COA.svg/960px-CHE_Masein_COA.svg.png"
3668,11.7,11.7,88.3,"Thusis (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/CHE_Thusis_COA.svg/250px-CHE_Thusis_COA.svg.png"
3669,97.1,97.1,2.9,"Tschappina (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Tschappina_COA.svg/250px-CHE_Tschappina_COA.svg.png"
3670,23.2,23.2,76.8,"Urmein (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Urmein_COA.svg/250px-CHE_Urmein_COA.svg.png"
3672,93.6,93.6,6.4,"Safiental (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Safiental_COA.svg/250px-CHE_Safiental_COA.svg.png"
3673,53.1,53.1,46.9,"Domleschg (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Domleschg_COA.svg/250px-CHE_Domleschg_COA.svg.png"
3681,2.7,2.7,97.3,"Avers (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Avers_COA.svg/960px-CHE_Avers_COA.svg.png"
3695,85.8,85.8,14.2,"Sufers (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Sufers_COA.svg/250px-CHE_Sufers_COA.svg.png"
3701,53.3,53.3,46.7,"Andeer (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Andeer_COA.svg/250px-CHE_Andeer_COA.svg.png"
3711,8.9,8.9,91.1,"Rongellen (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Rongellen_COA.svg/250px-CHE_Rongellen_COA.svg.png"
3712,63.3,63.3,36.7,"Zillis-Reischen (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Zillis-Reischen_COA.svg/250px-CHE_Zillis-Reischen_COA.svg.png"
3713,17.9,17.9,82.1,"Ferrera (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Ferrera_COA.svg/250px-CHE_Ferrera_COA.svg.png"
3714,56,56,44,"Rheinwald (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Rheinwald_COA.svg/250px-CHE_Rheinwald_COA.svg.png"
3715,50.3,50.3,49.7,"Muntogna da Schons (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Muntogna_da_Schons_COA.svg/250px-CHE_Muntogna_da_Schons_COA.svg.png"
3721,60.1,60.1,39.9,"Bonaduz (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Bonaduz_COA.svg/250px-CHE_Bonaduz_COA.svg.png"
3722,24.9,24.9,75.1,"Domat/Ems (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Domat-Ems_COA.svg/250px-CHE_Domat-Ems_COA.svg.png"
3723,87.7,87.7,12.3,"Rhäzüns (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Rh%C3%A4z%C3%BCns_COA.svg/250px-CHE_Rh%C3%A4z%C3%BCns_COA.svg.png"
3731,62.8,62.8,37.2,"Felsberg (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/CHE_Felsberg_COA.svg/250px-CHE_Felsberg_COA.svg.png"
3732,35.3,35.3,64.7,"Flims (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Flims_COA.svg/250px-CHE_Flims_COA.svg.png"
3733,7.5,7.5,92.5,"Tamins (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Tamins_COA.svg/250px-CHE_Tamins_COA.svg.png"
3734,46.2,46.2,53.8,"Trin (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Trin_COA.svg/250px-CHE_Trin_COA.svg.png"
3746,87.1,87.1,12.9,"Zernez (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Zernez_COA.svg/250px-CHE_Zernez_COA.svg.png"
3752,54,54,46,"Samnaun (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Samnaun_COA.svg/250px-CHE_Samnaun_COA.svg.png"
3762,48.1,48.1,51.9,"Scuol (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Scuol_COA.svg/250px-CHE_Scuol_COA.svg.png"
3764,57.5,57.5,42.5,"Valsot (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Valsot_COA.svg/250px-CHE_Valsot_COA.svg.png"
3781,47.4,47.4,52.6,"Bever (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Bever_COA.svg/250px-CHE_Bever_COA.svg.png"
3782,56.1,56.1,43.9,"Celerina/Schlarigna (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Celerina-Schlarigna_COA.svg/250px-CHE_Celerina-Schlarigna_COA.svg.png"
3783,12.3,12.3,87.7,"Madulain (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Madulain_COA.svg/250px-CHE_Madulain_COA.svg.png"
3784,1.3,1.3,98.7,"Pontresina (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/CHE_Pontresina_COA.svg/250px-CHE_Pontresina_COA.svg.png"
3785,61.1,61.1,38.9,"La Punt-Chamues-ch (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_La_Punt_Chamues-ch_COA.svg/250px-CHE_La_Punt_Chamues-ch_COA.svg.png"
3786,12.9,12.9,87.1,"Samedan (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Samedan_COA.svg/250px-CHE_Samedan_COA.svg.png"
3787,63.9,63.9,36.1,"St. Moritz (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_St_Moritz_COA.svg/250px-CHE_St_Moritz_COA.svg.png"
3788,74.7,74.7,25.3,"S-chanf (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_S-chanf_COA.svg/250px-CHE_S-chanf_COA.svg.png"
3789,47.3,47.3,52.7,"Sils im Engadin/Segl (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Sils_im_Engadin_Segl_COA.svg/960px-CHE_Sils_im_Engadin_Segl_COA.svg.png"
3790,25.3,25.3,74.7,"Silvaplana (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Silvaplana_COA.svg/250px-CHE_Silvaplana_COA.svg.png"
3791,1.8,1.8,98.2,"Zuoz (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Zuoz_COA.svg/250px-CHE_Zuoz_COA.svg.png"
3792,47.1,47.1,52.9,"Bregaglia (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bregaglia_COA.svg/250px-CHE_Bregaglia_COA.svg.png"
3804,82.5,82.5,17.5,"Buseno (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Buseno_COA.svg/250px-CHE_Buseno_COA.svg.png"
3805,42,42,58,"Castaneda (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Castaneda_COA.svg/250px-CHE_Castaneda_COA.svg.png"
3808,11.6,11.6,88.4,"Rossa (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Rossa_COA.svg/250px-CHE_Rossa_COA.svg.png"
3810,0.1,0.1,99.9,"Santa Maria in Calanca (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Santa_Maria_in_Calanca_COA.svg/250px-CHE_Santa_Maria_in_Calanca_COA.svg.png"
3821,23.2,23.2,76.8,"Lostallo (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Lostallo_COA.svg/250px-CHE_Lostallo_COA.svg.png"
3822,93.8,93.8,6.2,"Mesocco (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Mesocco_COA.svg/250px-CHE_Mesocco_COA.svg.png"
3823,65.7,65.7,34.3,"Soazza (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Soazza_COA.svg/250px-CHE_Soazza_COA.svg.png"
3831,54.1,54.1,45.9,"Cama (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Cama_COA.svg/250px-CHE_Cama_COA.svg.png"
3832,42.1,42.1,57.9,"Grono (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Grono_COA.svg/250px-CHE_Grono_COA.svg.png"
3834,79,79,21,"Roveredo (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Roveredo_COA.svg/250px-CHE_Roveredo_COA.svg.png"
3835,10.2,10.2,89.8,"San Vittore (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_San_Vittore_COA.svg/250px-CHE_San_Vittore_COA.svg.png"
3837,52.8,52.8,47.2,"Calanca (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Calanca_GR_COA.svg/250px-CHE_Calanca_GR_COA.svg.png"
3847,42,42,58,"Val Müstair (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/M%C3%BCnstertal_nach_S%C3%BCden.jpg/960px-M%C3%BCnstertal_nach_S%C3%BCden.jpg"
3851,83.7,83.7,16.3,"Davos (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Davos_COA.svg/250px-CHE_Davos_COA.svg.png"
3861,75,75,25,"Fideris (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Fideris_COA.svg/250px-CHE_Fideris_COA.svg.png"
3862,76.3,76.3,23.7,"Furna (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Furna_COA.svg/250px-CHE_Furna_COA.svg.png"
3863,34.3,34.3,65.7,"Jenaz (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Jenaz_COA.svg/250px-CHE_Jenaz_COA.svg.png"
3871,30.2,30.2,69.8,"Klosters-Serneus (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Klosters-Serneus_COA.svg/250px-CHE_Klosters-Serneus_COA.svg.png"
3881,67.1,67.1,32.9,"Conters im Prättigau (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Conters_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Conters_im_Pr%C3%A4ttigau_COA.svg.png"
3882,14.4,14.4,85.6,"Küblis (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_K%C3%BCblis_COA.svg/250px-CHE_K%C3%BCblis_COA.svg.png"
3891,74.5,74.5,25.5,"Luzein (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Luzein_COA.svg/250px-CHE_Luzein_COA.svg.png"
3901,8.1,8.1,91.9,"Coire (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Chur_COA.svg/250px-CHE_Chur_COA.svg.png"
3911,52.4,52.4,47.6,"Churwalden (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Churwalden_COA.svg/960px-CHE_Churwalden_COA.svg.png"
3921,49.7,49.7,50.3,"Arosa (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Arosa_COA.svg/250px-CHE_Arosa_COA.svg.png"
3945,38.1,38.1,61.9,"Trimmis (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Trimmis_COA.svg/250px-CHE_Trimmis_COA.svg.png"
3946,59.6,59.6,40.4,"Untervaz (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Untervaz_COA.svg/250px-CHE_Untervaz_COA.svg.png"
3947,62.6,62.6,37.4,"Zizers (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Zizers_COA.svg/250px-CHE_Zizers_COA.svg.png"
3951,27,27,73,"Fläsch (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Fl%C3%A4sch_COA.svg/250px-CHE_Fl%C3%A4sch_COA.svg.png"
3952,54.1,54.1,45.9,"Jenins (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Jenins_COA.svg/250px-CHE_Jenins_COA.svg.png"
3953,95.7,95.7,4.3,"Maienfeld (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Maienfeld_COA.svg/250px-CHE_Maienfeld_COA.svg.png"
3954,76.2,76.2,23.8,"Malans (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Malans_COA.svg/250px-CHE_Malans_COA.svg.png"
3955,69,69,31,"Landquart (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Landquart_COA.svg/250px-CHE_Landquart_COA.svg.png"
3961,84.6,84.6,15.4,"Grüsch (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Gr%C3%BCsch_COA.svg/250px-CHE_Gr%C3%BCsch_COA.svg.png"
3962,53.7,53.7,46.3,"Schiers (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Schiers_COA.svg/250px-CHE_Schiers_COA.svg.png"
3972,12.9,12.9,87.1,"Seewis im Prättigau (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg.png"
3981,45,45,55,"Breil/Brigels (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Breil_Brigels_COA.svg/250px-CHE_Breil_Brigels_COA.svg.png"
3982,24.2,24.2,75.8,"Disentis/Mustér (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Disentis_Muster_COA.svg/250px-CHE_Disentis_Muster_COA.svg.png"
3983,41.2,41.2,58.8,"Medel (Lucmagn) (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Medel_%28Lucmagn%29_COA.svg/250px-CHE_Medel_%28Lucmagn%29_COA.svg.png"
3985,35.8,35.8,64.2,"Sumvitg (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/CHE_Sumvitg_COA.svg/250px-CHE_Sumvitg_COA.svg.png"
3986,49.6,49.6,50.4,"Tujetsch (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Tujetsch_COA.svg/250px-CHE_Tujetsch_COA.svg.png"
3987,39.9,39.9,60.1,"Trun (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Trun_COA.svg/250px-CHE_Trun_COA.svg.png"
3988,97,97,3,"Obersaxen Mundaun (GR)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Obersaxen_Mundaun_COA.svg/250px-CHE_Obersaxen_Mundaun_COA.svg.png"
